frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
10,1.817970,1786968942.033885,2728,50000,0,2728,22,1727,0.008065,0.223580,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.336591,0.544706,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.452514,,0,1.000000,SAFE,1,current,50000,185.3553,0.45014042,-0.11185651,1.44177711,-0.01742313,1.57079637,0.45108676,0.43867812,-0.07724657,-0.09004865,-0.01121811,0.00000000,0.43856952
11,2.006304,1786968942.219261,2685,50000,0,2685,41,1787,0.015270,0.222579,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.286016,0.461775,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.458566,,0,1.000000,SAFE,1,current,50000,175.9474,0.53307086,-0.12649561,1.42471337,-0.01943321,1.57079637,0.53401721,0.44033850,-0.07772972,-0.09060388,-0.01067299,0.00000000,0.44033850
12,2.181527,1786968942.395226,2746,50000,0,2746,20,1743,0.007283,0.224371,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.239281,0.385436,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.449612,,0,1.000000,SAFE,1,current,50000,186.4694,0.60940981,-0.13994260,1.40902162,-0.02136260,1.57079637,0.61036724,0.43566722,-0.07674210,-0.08955303,-0.01101100,0.00000000,0.43573049
13,2.376318,1786968942.581713,2706,50000,0,2706,19,1753,0.007021,0.224326,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.187365,0.302521,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.447328,,0,1.000000,SAFE,1,current,50000,177.4832,0.69232559,-0.15457805,1.39196897,-0.02348272,1.57079637,0.69327563,0.42566517,-0.07513405,-0.08754328,-0.01088407,0.00000000,0.42562723
14,2.546896,1786968942.759226,2556,50000,0,2556,10,1682,0.003912,0.223562,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.142768,0.226486,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.432731,,0,1.000000,SAFE,1,current,50000,146.4145,0.76836020,-0.16801769,1.37622201,-0.02534607,1.57079637,0.76914883,0.44574516,-0.07878853,-0.09231490,-0.01092375,0.00000000,0.44479891
15,2.691466,1786968942.905659,2511,50000,0,2511,16,1661,0.006372,0.224548,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.107290,0.167233,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.439446,,0,1.000000,SAFE,1,current,50000,172.7888,0.82761353,-0.17917582,1.36317492,-0.02694900,1.57079637,0.82824069,0.40986114,-0.07718194,-0.09024807,-0.01108760,0.00000000,0.40874424
16,2.865209,1786968943.078467,2620,50000,0,2620,14,1673,0.005344,0.223950,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.071008,0.108383,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.448424,,0,1.000000,SAFE,1,current,50000,152.1706,0.88646334,-0.19224869,1.34796727,-0.02887472,1.57079637,0.88687783,0.33871764,-0.07524254,-0.08752957,-0.01108370,0.00000000,0.33749360
17,3.019351,1786968943.230658,2608,50000,0,2608,22,1772,0.008436,0.223784,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.045883,0.065874,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.448771,,0,1.000000,SAFE,1,current,50000,178.3793,0.92897213,-0.20418444,1.33405447,-0.03054000,1.57079637,0.92927659,0.27577556,-0.07743317,-0.09025922,-0.01080354,0.00000000,0.27506174
18,3.195275,1786968943.409055,2534,50000,0,2534,26,1761,0.010260,0.222356,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.022684,0.029935,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.452830,,0,1.000000,SAFE,1,current,50000,161.0290,0.96491146,-0.21802391,1.31788945,-0.03245471,1.57079637,0.96506917,0.20428959,-0.07866755,-0.09188665,-0.01088378,0.00000000,0.20345544
19,3.357707,1786968943.570102,2621,50000,0,2621,20,1657,0.007631,0.224636,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.008295,0.010080,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.449480,,0,1.000000,SAFE,1,current,50000,186.6448,0.98476648,-0.23005138,1.30417097,-0.03426672,1.57079637,0.98483616,0.12223588,-0.07404618,-0.08445677,-0.01115546,0.00000000,0.12169389
20,3.542506,1786968943.756764,2569,50000,0,2569,15,1646,0.005839,0.225061,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.000702,0.000877,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.399719,0.467094,,0,1.000000,SAFE,1,current,50000,164.7195,0.99396956,-0.23835947,1.29548514,-0.03626946,1.57079637,0.99397695,0.04980036,-0.04495731,-0.04700139,-0.01083741,0.00000000,0.04946331
21,3.710533,1786968943.921507,2554,50000,0,2554,25,1707,0.009789,0.223470,1,0,0,,,,,,,,,,,no_stable_track,REFERENCE_ARMED,1,0,0,0,0.000000,0.400001,0.000016,0.000037,1.040070,26,0.025515,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.399984,0.440089,,0,1.000000,SAFE,1,current,50000,177.8591,0.99481326,-0.23922145,1.29466712,-0.03694438,1.57079637,0.99482054,0.00502124,-0.00513006,-0.00486835,-0.00401670,0.00000000,0.00502053
22,3.888889,1786968944.099387,2648,50000,0,2648,58,1781,0.021903,0.221343,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,5,5,1,0.170685,0.399973,0.000185,0.000304,1.206104,30,0.031149,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.399511,0.432922,,0,1.000000,SAFE,1,current,50000,171.7745,0.99467748,-0.23887666,1.29496062,-0.03694071,1.57079637,0.99474353,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
23,4.064841,1786968944.271191,2553,50000,0,2553,34,1790,0.013318,0.224145,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,10,5,1,0.378524,0.398570,0.000505,0.000877,1.413500,35,0.035224,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.397397,0.421231,,0,1.000000,SAFE,1,current,50000,165.2081,0.99319565,-0.23652178,1.29819214,-0.03628780,1.57079637,0.99316996,-0.00842181,0.01338365,0.01836598,0.00371075,0.00000000,-0.00894315
24,4.223958,1786968944.436416,2489,50000,0,2489,29,1718,0.011651,0.224105,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,15,5,0,0.585013,0.395238,0.000203,0.000381,1.620678,40,0.037421,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.394544,0.420339,,0,1.000000,SAFE,1,current,50000,172.0679,0.99070138,-0.23265569,1.30314398,-0.03496731,1.57079637,0.99069774,-0.01567570,0.02429711,0.03112064,0.00829884,0.00000000,-0.01553710
25,4.393490,1786968944.608503,2637,50000,0,2637,35,1813,0.013273,0.223002,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,19,4,0,0.750702,0.391954,0.000102,0.000194,1.786746,44,0.036900,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.390842,0.401319,,0,1.000000,SAFE,1,current,50000,189.9922,0.98756516,-0.22784689,1.30936503,-0.03348910,1.57079637,0.98755419,-0.01849925,0.02836511,0.03669543,0.00871937,0.00000000,-0.01854249
26,4.586474,1786968944.798515,2508,50000,0,2508,24,1728,0.009569,0.223350,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,24,5,0,0.957282,0.387835,0.000300,0.000744,1.994676,49,0.036886,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.387128,0.386649,,0,1.000000,SAFE,1,current,50000,167.7034,0.98392648,-0.22233751,1.31657267,-0.03194486,1.57079637,0.98392648,-0.01885486,0.02854837,0.03734836,0.00800192,0.00000000,-0.01879803
27,4.751883,1786968944.966237,2495,50000,0,2495,22,1698,0.008818,0.224550,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,28,4,0,1.122782,0.384437,0.000393,0.000737,2.160510,53,0.036445,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.383440,0.397670,,0,1.000000,SAFE,1,current,50000,196.5446,0.98083806,-0.21768646,1.32249653,-0.03067205,1.57079637,0.98082340,-0.01867138,0.02811851,0.03581345,0.00769489,0.00000000,-0.01876002
28,4.956229,1786968945.162810,2597,50000,0,2597,55,1865,0.021178,0.224146,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,32,4,0,1.289189,0.381129,0.000402,0.000723,2.327031,57,0.034597,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.379825,0.361361,,0,1.000000,SAFE,1,current,50000,176.2102,0.97694254,-0.21197167,1.32979584,-0.02902877,1.57079637,0.97695363,-0.01906340,0.02796629,0.03572039,0.00804166,0.00000000,-0.01893739
29,5.128991,1786968945.339041,2513,50000,0,2513,79,1808,0.031437,0.224577,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,37,5,0,1.496260,0.377040,0.000294,0.000557,2.534425,62,0.035514,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.376141,0.350663,,0,1.000000,SAFE,1,current,50000,187.4219,0.97371107,-0.20725459,1.33575284,-0.02772662,1.57079637,0.97368902,-0.01870472,0.02730392,0.03448100,0.00753724,0.00000000,-0.01889655
30,5.311502,1786968945.526484,2465,50000,1,2465,102,1760,0.041379,0.224191,1,0,0,0.364722,upperArm_Link,0,0.502588,-0.476291,0.373725,,,,,no_stable_track,RUNNING,1,41,4,0,1.662138,0.373729,0.000098,0.000169,2.700459,66,0.034435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.095772,1,0.008722,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.372437,0.334982,,0,1.000000,SAFE,1,current,50000,178.9214,0.97013474,-0.20219271,1.34219754,-0.02640980,1.57079637,0.97013474,-0.01959517,0.02773462,0.03531121,0.00721502,0.00000000,-0.01947433
31,5.492163,1786968945.705438,2524,50000,1,2524,116,1857,0.045959,0.223851,1,0,0,0.360220,upperArm_Link,0,0.514494,-0.462518,0.374577,,,,,no_stable_track,RUNNING,1,45,4,0,1.828318,0.370337,0.000299,0.000488,2.866533,70,0.033588,0.060740,0.021725,0.056712,0.001076,0.093446,0.060740,0.033423,0.087249,0.001655,0.650,0.101160,2,0.011146,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.369238,0.337532,,0,1.000000,SAFE,1,current,50000,173.2840,0.96665376,-0.19728489,1.34837818,-0.02519202,1.57079637,0.96664280,-0.01926801,0.02716594,0.03421134,0.00674074,0.00000000,-0.01932871
32,5.666879,1786968945.878739,2546,50000,1,2546,149,1861,0.058523,0.224361,1,1,0,0.328129,upperArm_Link,0,0.506140,-0.443699,0.364227,,,,,predicted_track_not_dynamic,RUNNING,1,50,5,0,2.036169,0.366228,0.000296,0.000539,3.074448,75,0.034359,0.077832,-0.002455,0.077452,-0.007281,0.090791,0.077832,-0.015743,0.088627,-0.011854,0.650,0.098916,3,0.013408,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.014468,0.365540,0.289094,,0,1.000000,SAFE,1,current,50000,179.8159,0.96319479,-0.19253112,1.35427630,-0.02398890,1.57079637,0.96319115,-0.01979765,0.02720847,0.03375822,0.00688608,0.00000000,-0.01975569
33,5.844138,1786968946.058572,2578,50000,1,2578,165,1930,0.064003,0.222992,1,1,0,0.310485,upperArm_Link,0,0.503557,-0.439827,0.377410,,,,,predicted_track_not_dynamic,RUNNING,1,54,4,0,2.202386,0.362933,0.000102,0.000371,3.240574,79,0.033632,0.081521,-0.010595,0.080294,-0.009285,0.081980,0.081521,-0.009503,0.080958,-0.008725,0.650,0.102562,4,0.016466,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.025584,0.361528,0.291105,,0,1.000000,SAFE,1,current,50000,188.4517,0.95974684,-0.18782504,1.36013770,-0.02280046,1.57079637,0.95975417,-0.01945154,0.02654928,0.03306698,0.00670457,0.00000000,-0.01938967
34,6.033203,1786968946.247055,2493,50000,1,2493,163,1842,0.065383,0.224723,1,1,0,0.321999,upperArm_Link,0,0.508419,-0.442811,0.380891,,,,,predicted_track_not_dynamic,RUNNING,1,58,4,0,2.368578,0.359538,0.000300,0.000495,3.406729,83,0.032447,0.075276,-0.008239,0.074346,-0.008445,0.052216,0.075276,0.005905,0.051723,-0.004043,0.250,0.109037,5,0.016624,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.357850,0.304454,,0,1.000000,SAFE,1,current,50000,187.3332,0.95594680,-0.18275583,1.36641014,-0.02156434,1.57079637,0.95595413,-0.02009910,0.02681201,0.03317609,0.00653810,0.00000000,-0.02009910
35,6.230155,1786968946.434417,2590,50000,1,2590,158,1847,0.061004,0.224429,1,1,0,0.309782,upperArm_Link,0,0.513202,-0.438809,0.381878,,,,,predicted_track_not_dynamic,RUNNING,1,63,5,0,2.575769,0.355428,0.000202,0.000161,3.613459,88,0.032385,0.065405,-0.004540,0.065094,-0.004465,0.043805,0.065405,0.001069,0.043012,0.008225,0.250,0.105376,6,0.010447,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.011201,0.354134,0.289219,,0,1.000000,SAFE,1,current,50000,186.6347,0.95200002,-0.17759860,1.37281084,-0.02038323,1.57079637,0.95201099,-0.02003929,0.02618520,0.03249877,0.00599691,0.00000000,-0.02002083
36,6.405782,1786968946.621069,2449,50000,1,2449,191,1749,0.077991,0.226114,1,1,0,0.287833,upperArm_Link,0,0.505727,-0.421800,0.377218,,,,,predicted_track_not_dynamic,RUNNING,1,67,4,0,2.741887,0.352142,0.000406,0.000668,3.779311,92,0.031574,0.057690,0.001315,0.057673,0.000511,0.046196,0.057690,0.015682,0.041783,0.011931,0.250,0.107857,7,0.005183,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.022215,0.350438,0.258366,,0,1.000000,SAFE,1,current,50000,184.0245,0.94835764,-0.17286682,1.37862837,-0.01934885,1.57079637,0.94832462,-0.02073924,0.02694211,0.03312427,0.00588965,0.00000000,-0.02098970
37,6.601082,1786968946.805112,2493,50000,1,2493,177,1797,0.070999,0.224018,1,1,0,0.324507,upperArm_Link,0,0.514991,-0.428121,0.381927,,,,,predicted_track_not_dynamic,RUNNING,1,72,5,0,2.949602,0.347924,0.000099,0.000125,3.986601,97,0.031435,0.049823,0.004588,0.049427,0.004272,0.026184,0.049823,0.016742,0.014130,0.014340,0.250,0.106892,8,0.010771,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.346638,0.312076,,0,1.000000,SAFE,1,current,50000,187.4043,0.94432652,-0.16776827,1.38479424,-0.01823010,1.57079637,0.94430447,-0.02064074,0.02610636,0.03157136,0.00572838,0.00000000,-0.02058459
38,6.780070,1786968946.992550,2608,50000,1,2608,250,1861,0.095859,0.224688,1,1,0,0.285093,upperArm_Link,0,0.505775,-0.403427,0.381809,,,,,predicted_track_not_dynamic,RUNNING,1,76,4,0,3.115937,0.344637,0.000396,0.000418,4.153028,101,0.030914,0.048053,0.004519,0.047528,0.005451,0.049281,0.048053,0.004925,0.047701,0.011360,0.250,0.114516,9,0.010760,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.013465,0.342931,0.264777,,0,1.000000,SAFE,1,current,50000,173.9937,0.94070977,-0.16324192,1.39023030,-0.01723606,1.57079637,0.94070244,-0.02020664,0.02528852,0.03037106,0.00555364,0.00000000,-0.02012438
39,6.950929,1786968947.166564,2603,50000,1,2603,239,1844,0.091817,0.225658,1,1,0,0.282925,upperArm_Link,0,0.506250,-0.395264,0.389074,,,,,predicted_track_not_dynamic,RUNNING,1,81,5,0,3.323727,0.340448,0.000398,0.000646,4.360403,106,0.031369,0.046285,0.003296,0.046010,0.003811,0.044822,0.046285,-0.001763,0.044743,-0.001992,0.250,0.109978,10,0.018042,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.022985,0.339840,0.246056,,0,1.000000,SAFE,1,current,50000,159.3091,0.93704540,-0.15875593,1.39564061,-0.01627137,1.57079637,0.93701977,-0.02144672,0.02625547,0.03166529,0.00564611,0.00000000,-0.02155382
40,7.114228,1786968947.325891,2468,50000,1,2468,257,1821,0.104133,0.224620,1,1,0,0.278745,upperArm_Link,0,0.507012,-0.391931,0.380504,,,,,predicted_track_not_dynamic,RUNNING,1,84,3,0,3.448258,0.337942,0.000299,0.000407,4.484676,109,0.030104,0.046452,-0.000293,0.046015,-0.006354,0.042186,0.046452,-0.001503,0.039596,-0.014475,0.650,0.117588,11,0.018348,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.032613,0.336138,0.256165,,0,1.000000,SAFE,1,current,50000,195.9859,0.93365985,-0.15468074,1.40057409,-0.01544607,1.57080007,0.93365622,-0.02073215,0.02495532,0.03021127,0.00505395,0.00002263,-0.02059746
41,7.306202,1786968947.521896,2504,50000,1,2504,236,1760,0.094249,0.225177,1,1,0,0.272709,upperArm_Link,0,0.512664,-0.377137,0.381486,,,,,predicted_track_not_dynamic,RUNNING,1,89,5,0,3.654886,0.333847,0.000102,0.000136,4.691469,114,0.029935,0.058429,-0.004808,0.056620,-0.013600,0.066555,0.058429,-0.006902,0.064657,-0.014190,0.650,0.112016,12,0.020954,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.036819,0.332341,0.227828,,0,1.000000,SAFE,1,current,50000,196.4872,0.92951500,-0.14973991,1.40648699,-0.01448137,1.57080007,0.92951131,-0.02159071,0.02573706,0.03080058,0.00502513,0.00000000,-0.02159102
42,7.501042,1786968947.718413,2463,50000,1,2463,193,1698,0.078360,0.225716,1,1,0,0.263601,upperArm_Link,0,0.516205,-0.365783,0.376605,,,,,predicted_track_not_dynamic,RUNNING,1,94,5,0,3.861701,0.329729,0.000105,0.000191,4.899172,119,0.029894,0.055870,-0.004701,0.054264,-0.012440,0.045538,0.055870,-0.003567,0.045031,-0.005767,0.250,0.106933,13,0.016860,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.037758,0.329133,0.238487,,0,1.000000,SAFE,1,current,50000,172.2850,0.92531139,-0.14484309,1.41236317,-0.01356804,1.57080007,0.92531878,-0.02157469,0.02513248,0.03015898,0.00468762,0.00000000,-0.02151778
