frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
32,5.670248,1,1,0.517962,-0.469504,0.357565,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.076257,0.088884,0.143884,0.076257,0.018720,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
33,5.858393,1,2,0.503365,-0.457010,0.364969,0.010300,0.074388,0.074388,0.177391,-0.052734,0.045136,0.026746,0.114442,0.074388,-0.081130,0.069440,0.041147,0.650,0.098595,0.114547,0.169547,0.098595,0.019715,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
34,6.046974,1,3,0.506648,-0.445514,0.363187,0.016517,0.072387,0.072387,0.046186,-0.046899,0.049784,0.023707,0.072110,0.072387,-0.030089,0.063803,0.014951,0.250,0.096380,0.109360,0.164360,0.096380,0.021289,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
35,6.233112,1,4,0.512007,-0.455040,0.365639,0.000000,0.061609,0.061609,0.068222,-0.037050,0.044644,0.020732,0.031396,0.061609,-0.010620,0.025798,0.014401,0.250,0.102968,0.114161,0.169161,0.102968,0.020760,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
36,6.412450,1,5,0.509558,-0.439810,0.364362,0.000000,0.053620,0.053620,0.117543,-0.028853,0.041692,0.017447,0.042511,0.053620,-0.011306,0.039947,0.009144,0.250,0.096738,0.116219,0.171219,0.096738,0.015286,0,0,0,0,"speed_ok,valid_streak_not_ready"
37,6.586082,1,6,0.502551,-0.439064,0.362680,0.000000,0.044515,0.044515,0.072649,-0.021387,0.036941,0.012630,0.024681,0.044515,-0.001109,0.024458,-0.003118,0.250,0.109452,0.125728,0.180728,0.109452,0.026740,0,0,0,0,"speed_ok,valid_streak_not_ready"
38,6.763337,1,7,0.503935,-0.431580,0.365798,0.000000,0.039571,0.039571,0.077206,-0.018083,0.033807,0.009797,0.020065,0.039571,-0.003772,0.019370,0.003630,0.250,0.109699,0.131529,0.186529,0.109699,0.024789,0,0,0,0,"speed_ok,valid_streak_not_ready"
39,6.960931,1,8,0.523493,-0.419802,0.365465,0.013558,0.040452,0.040452,0.080257,0.000239,0.040268,0.003844,0.051024,0.040452,0.015812,0.048512,-0.000240,0.650,0.107437,0.131334,0.186334,0.107437,0.021675,0,0,0,0,"speed_ok,valid_streak_not_ready"
40,7.154242,1,9,0.531952,-0.422303,0.374777,0.021201,0.041879,0.041879,0.035937,0.023600,0.033186,0.009774,0.041040,0.041879,0.030359,0.023734,0.014118,0.650,0.112296,0.144894,0.199894,0.112296,0.014445,0,0,0,0,"speed_ok,valid_streak_not_ready"
41,7.332074,1,10,0.515333,-0.400851,0.365189,0.027019,0.049722,0.049722,0.148430,0.026812,0.041046,0.008284,0.053728,0.049722,0.017012,0.050854,0.003339,0.650,0.118358,0.145808,0.200808,0.118358,0.022430,0,0,0,0,"speed_ok,valid_streak_not_ready"
42,7.493928,1,11,0.507278,-0.401376,0.359867,0.030004,0.046488,0.046488,0.052160,0.020194,0.041610,0.004688,0.042542,0.046488,0.004594,0.041500,-0.008148,0.250,0.118033,0.132624,0.187624,0.118033,0.034414,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.670855,1,12,0.529751,-0.380801,0.370229,0.039943,0.050879,0.050879,0.146584,0.002588,0.050813,-0.000207,0.055799,0.050879,0.008777,0.054698,0.006681,0.650,0.113595,0.132192,0.187192,0.113595,0.014340,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.843620,1,13,0.530443,-0.340548,0.364728,0.061856,0.087631,0.087631,0.100675,0.005206,0.087286,-0.005762,0.118605,0.087631,-0.002173,0.117699,-0.014467,0.650,0.112769,0.140112,0.195112,0.112769,0.027594,1,1,1,0,valid_streak_not_ready
