frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.125828,1787149573.078404,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,126.8184,0.00000000,0.00000000,1.57079637,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.223908,1787149573.205247,2714,50000,0,2714,37,1720,0.013633,0.225099,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590972,0.994824,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.322724,,0,1.000000,SAFE,1,current,50000,211.4318,0.00005869,-0.00002934,1.57079637,-0.00002201,1.57079637,0.00001834,0.00059838,-0.00029919,0.00000000,-0.00022439,0.00000000,0.00018699
2,0.424371,1787149573.416705,2528,50000,0,2528,25,1661,0.009889,0.226353,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.588315,0.989370,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.325867,,0,1.000000,SAFE,1,current,50000,182.4035,0.00547637,-0.00532231,1.56546307,-0.00196239,1.57079637,0.00551671,0.02702575,-0.02640363,-0.02660486,-0.00967950,0.00000000,0.02742830
3,0.602614,1787149573.599136,2576,50000,0,2576,20,1652,0.007764,0.225633,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.579730,0.972207,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.334407,,0,1.000000,SAFE,1,current,50000,174.8977,0.02263907,-0.01764688,1.55168593,-0.00398348,1.57079637,0.02274911,0.09628837,-0.06914489,-0.07729424,-0.01133894,0.00000000,0.09667937
4,0.775053,1787149573.774051,2614,50000,0,2614,22,1703,0.008416,0.225779,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.564188,0.941964,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.350432,,0,1.000000,SAFE,1,current,50000,159.5712,0.05288196,-0.03111955,1.53598309,-0.00585417,1.57079637,0.05314239,0.17538313,-0.07813005,-0.09106318,-0.01084844,0.00000000,0.17625525
5,0.933610,1787149573.933642,2578,50000,0,2578,37,1713,0.014352,0.225344,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.543487,0.904195,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.366049,,0,1.000000,SAFE,1,current,50000,171.4002,0.09065165,-0.04304064,1.52212155,-0.00755247,1.57079637,0.09102212,0.23820872,-0.07518484,-0.08742299,-0.01071095,0.00000000,0.23890276
6,1.105053,1787149574.105060,2565,50000,0,2565,35,1697,0.013645,0.224067,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.514294,0.849156,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.402419,,0,1.000000,SAFE,1,current,50000,181.7031,0.14569041,-0.05650964,1.50636375,-0.00951120,1.57079637,0.14624427,0.32103299,-0.07856269,-0.09191292,-0.01142496,0.00000000,0.32210267
7,1.284692,1787149574.286782,2575,50000,0,2575,15,1680,0.005825,0.225763,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.475111,0.779265,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.431184,,0,1.000000,SAFE,1,current,50000,164.3275,0.21558101,-0.07034545,1.49024272,-0.01149927,1.57079637,0.21632929,0.38906136,-0.07702005,-0.08974125,-0.01106703,0.00000000,0.39014362
8,1.459906,1787149574.451128,2458,50000,0,2458,33,1671,0.013426,0.226085,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.431669,0.703953,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.429031,,0,1.000000,SAFE,1,current,50000,171.3674,0.29089296,-0.08380711,1.47452533,-0.01336629,1.57079637,0.29183200,0.42982838,-0.07682985,-0.08970395,-0.01065570,0.00000000,0.43091713
9,1.626378,1787149574.622513,2387,50000,0,2387,14,1697,0.005865,0.223478,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.389139,0.631972,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.434755,,0,1.000000,SAFE,1,current,50000,151.3703,0.36287433,-0.09649114,1.45971751,-0.01517463,1.57079637,0.36385739,0.43239309,-0.07619316,-0.08895078,-0.01086271,0.00000000,0.43265751
