frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
10,1.416969,1786348324.056600,2578,50000,1,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.0761,0.00000000,-0.18024322,1.36189854,-0.02145430,1.57079637,0.00000000,0.00000000,-0.17772362,-0.18655372,-0.01819154,0.00000000,0.00000000
11,1.544047,1786348324.185695,2699,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.7954,0.00000000,-0.19724454,1.34496319,-0.02392655,1.57079637,0.00000000,0.00000000,-0.13378655,-0.13326744,-0.01945460,0.00000000,0.00000000
12,1.674166,1786348324.317520,2570,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.8522,0.00000000,-0.20675574,1.33549607,-0.02623740,1.57079637,0.00000000,0.00000000,-0.07309584,-0.07275709,-0.01775948,0.00000000,0.00000000
13,1.815171,1786348324.447415,2703,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,134.9118,0.00000000,-0.20998359,1.33229017,-0.02836486,1.57079637,0.00000000,0.00000000,-0.02289169,-0.02273603,-0.01508781,0.00000000,0.00000000
14,1.940299,1786348324.582355,2593,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.191000,,,1,1.000000,SAFE,0,current,50000,131.0797,0.00000000,-0.21020369,1.33208466,-0.02858127,1.57079637,0.00000000,0.00000000,-0.00175905,-0.00164246,-0.00172953,0.00000000,0.00000000
15,2.081937,1786348324.713466,2690,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.190994,,,1,1.000000,SAFE,0,current,50000,131.6294,0.00000000,-0.21021469,1.33205533,-0.02858494,1.57079637,0.00000000,0.00000000,-0.00007764,-0.00020705,-0.00002591,0.00000000,0.00000000
16,2.200817,1786348324.845115,2523,50000,1,0,0,0.355771,left_link,0,0.628870,-0.627242,0.324428,,,,SAFE,SAFE,,-0.190677,0.366866,,0,1.000000,SAFE,1,current,50000,143.7485,0.00024576,-0.21016334,1.33206999,-0.02858127,1.57079637,0.00015773,0.00206728,0.00043194,0.00012334,0.00003087,0.00000000,0.00132676
17,2.348767,1786348324.988883,2721,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.189300,,,1,1.000000,SAFE,0,current,50000,129.7479,0.00207610,-0.20942239,1.33294678,-0.02850058,1.57079637,0.00207244,0.01237135,0.00500807,0.00592620,0.00054542,0.00000000,0.01294157
18,2.477543,1786348325.118652,2756,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.187355,,,1,1.000000,SAFE,0,current,50000,131.6925,0.00503253,-0.20818993,1.33464503,-0.02809343,1.57079637,0.00505087,0.02295791,0.00957056,0.01318766,0.00316170,0.00000000,0.02312881
19,2.606936,1786348325.250376,2588,50000,1,0,0,,,,,,,,,,SAFE,SAFE,,-0.185038,,,1,1.000000,SAFE,0,current,50000,128.0207,0.00914806,-0.20651731,1.33675790,-0.02756156,1.57079637,0.00915540,0.03180655,0.01292676,0.01632912,0.00411047,0.00000000,0.03172149
20,2.734262,1786348325.378416,2602,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.182537,,,1,1.000000,SAFE,0,current,50000,128.9950,0.01357170,-0.20476399,1.33888519,-0.02708472,1.57079637,0.01361205,0.03474241,0.01377019,0.01670731,0.00374503,0.00000000,0.03500168
21,2.862657,1786348325.507430,2596,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.180140,,,1,1.000000,SAFE,0,current,50000,116.5569,0.01802469,-0.20302169,1.34113371,-0.02662988,1.57079637,0.01804670,0.03468214,0.01356995,0.01751267,0.00354249,0.00000000,0.03453930
22,2.982243,1786348325.624018,2630,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.177633,,,1,1.000000,SAFE,0,current,50000,131.0473,0.02198983,-0.20151046,1.34300447,-0.02624474,1.57079637,0.02193848,0.03315713,0.01263716,0.01564353,0.00322063,0.00000000,0.03254368
23,3.112718,1786348325.755085,2617,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.174528,,,1,1.000000,SAFE,0,current,50000,128.7975,0.02642447,-0.19982684,1.34514654,-0.02582292,1.57079637,0.02640247,0.03398846,0.01290379,0.01641749,0.00323299,0.00000000,0.03421337
24,3.240419,1786348325.883901,2708,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.172136,,,1,1.000000,SAFE,0,current,50000,130.3591,0.03089213,-0.19815788,1.34730327,-0.02540109,1.57079637,0.03088846,0.03498524,0.01306925,0.01688891,0.00330321,0.00000000,0.03512885
25,3.373939,1786348326.014292,2524,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.169437,,,1,1.000000,SAFE,0,current,50000,132.5309,0.03555053,-0.19647059,1.34938681,-0.02496827,1.57079637,0.03549917,0.03488916,0.01263698,0.01560472,0.00324166,0.00000000,0.03453202
26,3.503056,1786348326.146855,2577,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.167031,,,1,1.000000,SAFE,0,current,50000,118.3729,0.04001085,-0.19484565,1.35140419,-0.02456478,1.57079637,0.04000719,0.03454474,0.01258501,0.01562439,0.00312493,0.00000000,0.03491408
27,3.619861,1786348326.265246,2628,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.164532,,,1,1.000000,SAFE,0,current,50000,129.1998,0.04396132,-0.19342247,1.35315764,-0.02420532,1.57079637,0.04399800,0.03382119,0.01218430,0.01501184,0.00307751,0.00000000,0.03416660
28,3.752068,1786348326.394478,2692,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.162139,,,1,1.000000,SAFE,0,current,50000,131.1172,0.04845832,-0.19189656,1.35515654,-0.02380550,1.57079637,0.04846565,0.03401487,0.01154182,0.01511949,0.00302417,0.00000000,0.03379292
29,3.882058,1786348326.525614,2663,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.159638,,,1,1.000000,SAFE,0,current,50000,129.0661,0.05294799,-0.19031197,1.35707140,-0.02342770,1.57079637,0.05291497,0.03453841,0.01219003,0.01473075,0.00290641,0.00000000,0.03422801
30,4.013976,1786348326.654727,2530,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.157135,,,1,1.000000,SAFE,0,current,50000,129.0865,0.05759538,-0.18873106,1.35896766,-0.02303888,1.57079256,0.05759171,0.03522953,0.01198408,0.01437461,0.00294738,-0.00002892,0.03545197
31,4.147707,1786348326.783833,2597,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.154041,,,1,1.000000,SAFE,0,current,50000,137.1287,0.06226478,-0.18719047,1.36097789,-0.02265741,1.57079637,0.06226111,0.03491632,0.01152002,0.01503184,0.00285255,0.00002853,0.03491632
32,4.280606,1786348326.920993,2577,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.151644,,,1,1.000000,SAFE,0,current,50000,123.7445,0.06677645,-0.18571959,1.36281180,-0.02229794,1.57079637,0.06674344,0.03394798,0.01106760,0.01379927,0.00270480,0.00000000,0.03372724
33,4.402613,1786348327.044757,2663,50000,1,0,0,,,,,,,,,,SAFE,SAFE,,-0.149135,,,1,1.000000,SAFE,0,current,50000,132.3070,0.07092866,-0.18438810,1.36436343,-0.02197149,1.57079256,0.07093233,0.03403274,0.01091330,0.01271759,0.00267572,-0.00003127,0.03433332
34,4.535172,1786348327.177093,2577,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.146034,,,1,1.000000,SAFE,0,current,50000,130.0084,0.07560173,-0.18288054,1.36630380,-0.02162302,1.57079637,0.07564941,0.03525269,0.01137278,0.01463777,0.00262874,0.00002878,0.03558475
35,4.664139,1786348327.307122,2635,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.144244,,,1,1.000000,SAFE,0,current,50000,118.4923,0.08012073,-0.18150137,1.36802399,-0.02129657,1.57079637,0.08015008,0.03504007,0.01069392,0.01333823,0.00253129,0.00000000,0.03489789
36,4.784882,1786348327.425643,2554,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.141141,,,1,1.000000,SAFE,0,current,50000,131.6088,0.08430962,-0.18019554,1.36951697,-0.02099946,1.57079637,0.08426928,0.03469254,0.01081496,0.01236490,0.00246070,0.00000000,0.03411534
37,4.914961,1786348327.557305,2552,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.138535,,,1,1.000000,SAFE,0,current,50000,129.3549,0.08881396,-0.17886771,1.37122619,-0.02069135,1.57079637,0.08879195,0.03462764,0.01020783,0.01313986,0.00236866,0.00000000,0.03476860
38,5.043333,1786348327.686679,2565,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.136141,,,1,1.000000,SAFE,0,current,50000,130.0973,0.09332931,-0.17750688,1.37295389,-0.02040157,1.57079637,0.09333298,0.03517416,0.01060077,0.01345862,0.00225731,0.00000000,0.03537416
39,5.179407,1786348327.816823,2568,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.133744,,,1,1.000000,SAFE,0,current,50000,137.1072,0.09803539,-0.17617539,1.37450552,-0.02008979,1.57079637,0.09802072,0.03458450,0.00978501,0.01140276,0.00229127,0.00000000,0.03444975
40,5.310165,1786348327.953976,2513,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.131242,,,1,1.000000,SAFE,0,current,50000,122.0961,0.10256907,-0.17486590,1.37613046,-0.01980002,1.57079637,0.10256540,0.03467231,0.01001457,0.01242710,0.00221609,0.00000000,0.03475647
41,5.431242,1786348328.076092,2617,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.128743,,,1,1.000000,SAFE,0,current,50000,117.0729,0.10673228,-0.17373247,1.37757564,-0.01954325,1.57079637,0.10677997,0.03438501,0.00936126,0.01193605,0.00212066,0.00000000,0.03480918
42,5.549207,1786348328.193190,2606,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.126347,,,1,1.000000,SAFE,0,current,50000,128.9840,0.11092851,-0.17258072,1.37898409,-0.01929016,1.57079637,0.11095785,0.03557171,0.00976351,0.01193960,0.00214550,0.00000000,0.03541621
43,5.688445,1786348328.322193,2669,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.123244,,,1,1.000000,SAFE,0,current,50000,131.4619,0.11582532,-0.17128223,1.38055408,-0.01899672,1.57079637,0.11580332,0.03516849,0.00932563,0.01127551,0.00210748,0.00000000,0.03479971
44,5.810357,1786348328.453675,2540,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.120836,,,1,1.000000,SAFE,0,current,50000,129.1366,0.12000320,-0.17015615,1.38188922,-0.01875830,1.57079637,0.12000320,0.03426976,0.00923686,0.01095173,0.00195570,0.00000000,0.03445023
45,5.944672,1786348328.582831,2617,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.118342,,,1,1.000000,SAFE,0,current,50000,131.2724,0.12471295,-0.16897504,1.38338208,-0.01848686,1.57079637,0.12470929,0.03506494,0.00879358,0.01111460,0.00202087,0.00000000,0.03503765
46,6.074242,1786348328.714124,2637,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.115945,,,1,1.000000,SAFE,0,current,50000,124.9764,0.12925763,-0.16781229,1.38475764,-0.01823744,1.57079637,0.12923564,0.03507512,0.00897393,0.01061632,0.00192502,0.00000000,0.03493366
47,6.199977,1786348328.839121,2595,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.113437,,,1,1.000000,SAFE,0,current,50000,127.2327,0.13363360,-0.16675955,1.38610387,-0.01801002,1.57079637,0.13363726,0.03480317,0.00837269,0.01070692,0.00180871,0.00000000,0.03500725
48,6.322393,1786348328.966374,2576,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.110336,,,1,1.000000,SAFE,0,current,50000,129.3807,0.13780782,-0.16575819,1.38728857,-0.01778994,1.57079637,0.13785917,0.03409867,0.00817997,0.00967768,0.00179781,0.00000000,0.03448819
49,6.460915,1786348329.095775,2614,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.107945,,,1,1.000000,SAFE,0,current,50000,135.6015,0.14271197,-0.16457708,1.38869715,-0.01753684,1.57079637,0.14275965,0.03540329,0.00852649,0.01016858,0.00182710,0.00000000,0.03537683
50,6.589747,1786348329.231395,2604,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.105442,,,1,1.000000,SAFE,0,current,50000,129.9608,0.14727132,-0.16355370,1.38990390,-0.01731309,1.57079637,0.14725664,0.03538996,0.00794355,0.00936691,0.00173676,0.00000000,0.03490591
51,6.730080,1786348329.361376,2597,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.102436,,,1,1.000000,SAFE,0,current,50000,132.7286,0.15216815,-0.16243495,1.39133441,-0.01708201,1.57079637,0.15214247,0.03489451,0.00797213,0.01019373,0.00164671,0.00000000,0.03481604
52,6.852706,1786348329.494123,2702,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.099937,,,1,1.000000,SAFE,0,current,50000,130.9803,0.15653311,-0.16150694,1.39243484,-0.01688026,1.57079637,0.15651841,0.03559538,0.00756779,0.00897373,0.00164516,0.00000000,0.03568505
53,6.982968,1786348329.625134,2588,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.097547,,,1,1.000000,SAFE,0,current,50000,126.5987,0.16107778,-0.16055693,1.39364147,-0.01667852,1.57079637,0.16106679,0.03488888,0.00729309,0.00926319,0.00154874,0.00000000,0.03491725
54,7.115837,1786348329.751753,2589,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.095042,,,1,1.000000,SAFE,0,current,50000,130.7914,0.16563714,-0.15958123,1.39469802,-0.01648412,1.57079637,0.16564448,0.03431459,0.00734330,0.00795182,0.00146312,0.00000000,0.03445264
55,7.241261,1786348329.882573,2604,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.091933,,,1,1.000000,SAFE,0,current,50000,128.9663,0.17000943,-0.15870458,1.39576900,-0.01630438,1.57080007,0.17004244,0.03486026,0.00698952,0.00853887,0.00143302,0.00002946,0.03506484
56,7.378150,1786348330.011570,2650,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.089442,,,1,1.000000,SAFE,0,current,50000,133.2156,0.17471918,-0.15775822,1.39695740,-0.01611365,1.57080007,0.17474853,0.03440557,0.00691331,0.00868145,0.00139337,0.00000000,0.03437879
57,7.502844,1786348330.144807,2560,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.087050,,,1,1.000000,SAFE,0,current,50000,121.3626,0.17927487,-0.15688890,1.39800656,-0.01594125,1.57080007,0.17928220,0.03653502,0.00697163,0.00841390,0.00138258,0.00000000,0.03635852
58,7.621553,1786348330.266191,2422,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.084533,,,1,1.000000,SAFE,0,current,50000,127.9747,0.18331337,-0.15615895,1.39889050,-0.01579086,1.57080007,0.18328403,0.03401994,0.00614902,0.00744620,0.00126686,0.00000000,0.03371102
59,7.755593,1786348330.394186,2638,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.082136,,,1,1.000000,SAFE,0,current,50000,132.7891,0.18802312,-0.15532264,1.39986980,-0.01561479,1.57080007,0.18799743,0.03513700,0.00623929,0.00730608,0.00131354,0.00000000,0.03516423
60,7.887326,1786348330.526995,2521,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.079047,,,1,1.000000,SAFE,0,current,50000,131.9176,0.19256414,-0.15450835,1.40081990,-0.01546074,1.57080007,0.19256046,0.03447141,0.00618136,0.00721230,0.00116946,0.00000000,0.03463848
61,8.015825,1786348330.658942,2381,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.076648,,,1,1.000000,SAFE,0,current,50000,128.0669,0.19711983,-0.15374538,1.40177357,-0.01530301,1.57080007,0.19711617,0.03545299,0.00593753,0.00742162,0.00122744,0.00000000,0.03545310
62,8.153659,1786348330.787029,2575,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.074133,,,1,1.000000,SAFE,0,current,50000,131.3967,0.20202398,-0.15292375,1.40274191,-0.01514529,1.57080007,0.20202765,0.03558015,0.00596105,0.00702539,0.00114431,0.00000000,0.03563334
63,8.277099,1786348330.918456,2481,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.071641,,,1,1.000000,SAFE,0,current,50000,119.7301,0.20620187,-0.15224518,1.40360034,-0.01502058,1.57080007,0.20622754,0.03384557,0.00549718,0.00695422,0.00101031,0.00000000,0.03402387
64,8.395554,1786348331.038205,2425,50000,1,0,0,,,,,,,,,,SAFE,SAFE,,-0.069249,,,1,1.000000,SAFE,0,current,50000,130.1083,0.21039443,-0.15161794,1.40432656,-0.01489586,1.57080007,0.21039076,0.03539362,0.00529512,0.00613078,0.00105283,0.00000000,0.03514593
65,8.524152,1786348331.168333,2423,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.066736,,,1,1.000000,SAFE,0,current,50000,129.7869,0.21495010,-0.15097237,1.40507114,-0.01476014,1.57080007,0.21491709,0.03542584,0.00502015,0.00579002,0.00105536,0.00000000,0.03519768
66,8.659041,1786348331.298151,2490,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.063633,,,1,1.000000,SAFE,0,current,50000,131.8260,0.21965252,-0.15029745,1.40588915,-0.01463543,1.57080007,0.21964152,0.03486122,0.00500348,0.00606432,0.00092456,0.00000000,0.03502438
67,8.786440,1786348331.429996,2481,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.061249,,,1,1.000000,SAFE,0,current,50000,128.1073,0.22400281,-0.14968123,1.40663731,-0.01452172,1.57080364,0.22399181,0.03414702,0.00483696,0.00587256,0.00089254,0.00002807,0.03414702
68,8.917503,1786348331.558124,2316,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.058751,,,1,1.000000,SAFE,0,current,50000,132.9398,0.22854015,-0.14907967,1.40732336,-0.01440068,1.57080364,0.22856949,0.03461961,0.00458986,0.00523451,0.00092356,0.00000000,0.03492739
69,9.049284,1786348331.691095,2543,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.056331,,,1,1.000000,SAFE,0,current,50000,129.8859,0.23326090,-0.14851111,1.40803492,-0.01429064,1.57080364,0.23327924,0.03582257,0.00431437,0.00539955,0.00083504,0.00000000,0.03573913
70,9.179172,1786348331.821002,2370,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.053232,,,1,1.000000,SAFE,0,current,50000,134.5461,0.23777258,-0.14796092,1.40873182,-0.01418426,1.57080364,0.23778725,0.03473535,0.00423594,0.00536540,0.00081895,0.00000000,0.03470701
71,9.311918,1786348331.955578,2328,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.051349,,,1,1.000000,SAFE,0,current,50000,116.9664,0.24228792,-0.14742538,1.40934443,-0.01408523,1.57080364,0.24231361,0.03401489,0.00403427,0.00461496,0.00074606,0.00000000,0.03409796
72,9.428885,1786348332.072570,2397,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.048243,,,1,1.000000,SAFE,0,current,50000,128.0855,0.24648781,-0.14695588,1.40986526,-0.01399720,1.57080364,0.24645847,0.03590656,0.00401399,0.00445274,0.00075262,0.00000000,0.03543608
73,9.559160,1786348332.200668,2411,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.045834,,,1,1.000000,SAFE,0,current,50000,133.1778,0.25099948,-0.14649738,1.41040814,-0.01391283,1.57080364,0.25096649,0.03463173,0.00351941,0.00416716,0.00064759,0.00000000,0.03460371
74,9.690685,1786348332.333866,2391,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.043347,,,1,1.000000,SAFE,0,current,50000,129.5537,0.25550017,-0.14605355,1.41093636,-0.01382847,1.57080364,0.25550750,0.03421942,0.00337452,0.00401611,0.00064143,0.00000000,0.03452600
75,9.822449,1786348332.463483,2337,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.040352,,,1,1.000000,SAFE,0,current,50000,130.8693,0.26001915,-0.14565006,1.41145349,-0.01375144,1.57080734,0.26003018,0.03429607,0.00306225,0.00392467,0.00058460,0.00002805,0.03432412
76,9.955079,1786348332.594381,2407,50000,1,0,0,,,,,,,,,,SAFE,SAFE,,-0.037841,,,1,1.000000,SAFE,0,current,50000,130.1310,0.26471424,-0.14524291,1.41195607,-0.01367441,1.57080734,0.26472160,0.03539983,0.00306977,0.00378938,0.00058078,0.00000000,0.03537219
77,10.080764,1786348332.724532,2441,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.035433,,,1,1.000000,SAFE,0,current,50000,128.8891,0.26903519,-0.14488344,1.41235578,-0.01360838,1.57080734,0.26905352,0.03437923,0.00286013,0.00318025,0.00052532,0.00000000,0.03446649
78,10.206697,1786348332.853441,2359,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.032848,,,1,1.000000,SAFE,0,current,50000,128.0096,0.27335244,-0.14454232,1.41274107,-0.01354603,1.57080734,0.27337813,0.03428218,0.00270872,0.00305944,0.00049516,0.00000000,0.03434064
79,10.338664,1786348332.981481,2391,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.030342,,,1,1.000000,SAFE,0,current,50000,137.8493,0.27804020,-0.14420852,1.41313350,-0.01348367,1.57080734,0.27802554,0.03552220,0.00252943,0.00297375,0.00047252,0.00000000,0.03521642
80,10.497855,1786348333.119361,2413,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.027337,,,1,1.000000,SAFE,0,current,50000,135.4119,0.28356424,-0.14385639,1.41356635,-0.01341765,1.57080734,0.28353858,0.03470068,0.00221199,0.00271905,0.00041475,0.00000000,0.03463159
81,10.613728,1786348333.254803,2344,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.024840,,,1,1.000000,SAFE,0,current,50000,117.9394,0.28751105,-0.14362530,1.41384506,-0.01337363,1.57080734,0.28751835,0.03406135,0.00199430,0.00240530,0.00037986,0.00000000,0.03434581
82,10.732753,1786348333.372772,2342,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.022350,,,1,1.000000,SAFE,0,current,50000,132.1363,0.29147619,-0.14342724,1.41409445,-0.01333695,1.57080734,0.29151654,0.03331352,0.00166407,0.00209524,0.00030818,0.00000000,0.03359120
83,10.860955,1786348333.504928,2362,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.019740,,,1,1.000000,SAFE,0,current,50000,122.5650,0.29597688,-0.14321816,1.41435134,-0.01330027,1.57081103,0.29598051,0.03510640,0.00163086,0.00200385,0.00028611,0.00002883,0.03482000
84,10.994424,1786348333.627513,2329,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.017433,,,1,1.000000,SAFE,0,current,50000,135.6941,0.30026108,-0.14303476,1.41456044,-0.01326359,1.57081103,0.30027211,0.03209880,0.00137413,0.00156660,0.00027482,0.00000000,0.03215417
85,11.118473,1786348333.763227,2283,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.014947,,,1,1.000000,SAFE,0,current,50000,126.7076,0.30488649,-0.14285502,1.41475844,-0.01322691,1.57081103,0.30491218,0.03728696,0.00144893,0.00159620,0.00029570,0.00000000,0.03740516
