tau,distance_m,nearest_link,surface_density,forecast_radius
0.000000,0.178741708,upperArm_Link,medium,0.211722311
0.040000,0.176545188,upperArm_Link,medium,0.212053239
0.080000,0.174438189,upperArm_Link,medium,0.212384168
0.120000,0.172426467,upperArm_Link,medium,0.212715096
0.160000,0.170463649,upperArm_Link,medium,0.213046025
0.200000,0.168480480,upperArm_Link,medium,0.213376953
0.240000,0.166239125,upperArm_Link,medium,0.213707881
0.280000,0.163189421,upperArm_Link,medium,0.214038810
0.320000,0.160059272,upperArm_Link,medium,0.214369738
0.360000,0.156986350,upperArm_Link,medium,0.214700666
0.400000,0.154105823,upperArm_Link,medium,0.215031595
0.440000,0.151510087,upperArm_Link,medium,0.215362523
0.480000,0.149222690,upperArm_Link,medium,0.215693452
0.520000,0.147204711,upperArm_Link,medium,0.216024380
0.560000,0.145372116,upperArm_Link,medium,0.216355308
0.600000,0.143613615,upperArm_Link,medium,0.216686237
0.640000,0.141811408,upperArm_Link,medium,0.217017165
0.680000,0.139861968,upperArm_Link,medium,0.217348093
0.720000,0.137689087,upperArm_Link,medium,0.217679022
0.760000,0.135253366,upperArm_Link,medium,0.218009950
0.800000,0.132560704,upperArm_Link,medium,0.218340879
0.840000,0.129668644,upperArm_Link,medium,0.218671807
0.880000,0.126680180,upperArm_Link,medium,0.219002735
0.920000,0.123709616,upperArm_Link,medium,0.219333664
0.960000,0.120838528,upperArm_Link,medium,0.219664592
1.000000,0.118072037,upperArm_Link,medium,0.219995521
