path,index,tcp_x,tcp_y,tcp_z,obstacle_clearance_m,table_clearance_m
reference,0,0.5874693125269229,0.4,0.5395562954912144,0.332221017282104,0.11230867964474067
reference,1,0.5874693125269229,0.39333333333333337,0.5395562954912144,0.3259594028017189,0.11230867964474067
reference,2,0.5874693125269229,0.3866666666666667,0.5395562954912144,0.31971416783533274,0.11230867964474067
reference,3,0.5874693125269229,0.38,0.5395562954912144,0.3134862913164055,0.11230867964474067
reference,4,0.5874693125269229,0.37333333333333335,0.5395562954912144,0.3072768287080529,0.11230867964474067
reference,5,0.5874693125269229,0.3666666666666667,0.5395562954912144,0.3010869192896477,0.11230867964474067
reference,6,0.5874693125269229,0.36,0.5395562954912144,0.2949177942455701,0.11230867964474067
reference,7,0.5874693125269229,0.35333333333333333,0.5395562954912144,0.2887707856534364,0.11230867964474067
reference,8,0.5874693125269229,0.3466666666666667,0.5395562954912144,0.28264733648138685,0.11230867964474067
reference,9,0.5874693125269229,0.34,0.5395562954912144,0.2765490117176892,0.11230867964474067
reference,10,0.5874693125269229,0.33333333333333337,0.5395562954912144,0.2704515491424518,0.11230867964474067
reference,11,0.5874693125269229,0.32666666666666666,0.5395562954912144,0.2643733734727036,0.11230867964474067
reference,12,0.5874693125269229,0.32,0.5395562954912144,0.2583242335864217,0.11230867964474067
reference,13,0.5874693125269229,0.31333333333333335,0.5395562954912144,0.2523062179249167,0.11230867964474067
reference,14,0.5874693125269229,0.3066666666666667,0.5395562954912144,0.2463216077367713,0.11230867964474067
reference,15,0.5874693125269229,0.30000000000000004,0.5395562954912144,0.24037289814238422,0.11230867964474067
reference,16,0.5874693125269229,0.29333333333333333,0.5395562954912144,0.23446282173001132,0.11230867964474067
reference,17,0.5874693125269229,0.2866666666666667,0.5395562954912144,0.22859437498485835,0.11230867964474067
reference,18,0.5874693125269229,0.28,0.5395562954912144,0.22277084787899398,0.11230867964474067
reference,19,0.5874693125269229,0.2733333333333333,0.5395562954912144,0.21699585697340537,0.11230867964474067
reference,20,0.5874693125269229,0.2666666666666667,0.5395562954912144,0.21127338240158944,0.11230867964474067
reference,21,0.5874693125269229,0.26,0.5395562954912144,0.2056078091125985,0.11230867964474067
reference,22,0.5874693125269229,0.25333333333333335,0.5395562954912144,0.20000397274465861,0.11230867964474067
reference,23,0.5874693125269229,0.2466666666666667,0.5395562954912144,0.1944672104702961,0.11230867964474067
reference,24,0.5874693125269229,0.24,0.5395562954912144,0.18900341708932036,0.11230867964474067
reference,25,0.5874693125269229,0.23333333333333334,0.5395562954912144,0.1836191065321626,0.11230867964474067
reference,26,0.5874693125269229,0.22666666666666668,0.5395562954912144,0.17832147875337012,0.11230867964474067
reference,27,0.5874693125269229,0.22,0.5395562954912144,0.17311849171823465,0.11230867964474067
reference,28,0.5874693125269229,0.21333333333333335,0.5395562954912144,0.16801893778289761,0.11230867964474067
reference,29,0.5874693125269229,0.20666666666666667,0.5395562954912144,0.16303252320159567,0.11230867964474067
reference,30,0.5874693125269229,0.2,0.5395562954912144,0.15816994872020834,0.11230867964474067
reference,31,0.5874693125269229,0.19333333333333336,0.5395562954912144,0.15344298818687266,0.11230867964474067
reference,32,0.5874693125269229,0.18666666666666668,0.5395562954912144,0.14886456078653854,0.11230867964474067
reference,33,0.5874693125269229,0.18,0.5395562954912144,0.14444879086205673,0.11230867964474067
reference,34,0.5874693125269229,0.17333333333333334,0.5395562954912144,0.14021104733130077,0.11230867964474067
reference,35,0.5874693125269229,0.16666666666666666,0.5395562954912144,0.13616795252503147,0.11230867964474067
reference,36,0.5874693125269229,0.16000000000000003,0.5395562954912144,0.13233734803473687,0.11230867964474067
reference,37,0.5874693125269229,0.15333333333333332,0.5395562954912144,0.12873820320232762,0.11230867964474067
reference,38,0.5874693125269229,0.14666666666666667,0.5395562954912144,0.12539045071914137,0.11230867964474067
reference,39,0.5874693125269229,0.14,0.5395562954912144,0.12231473414198281,0.11230867964474067
reference,40,0.5874693125269229,0.13333333333333336,0.5395562954912144,0.11953205483796944,0.11230867964474067
reference,41,0.5874693125269229,0.12666666666666665,0.5395562954912144,0.11706331179425782,0.11230867964474067
reference,42,0.5874693125269229,0.12000000000000005,0.5395562954912144,0.11265294910895306,0.11230867964474067
reference,43,0.5874693125269229,0.11333333333333334,0.5395562954912144,0.10816190423660249,0.11230867964474067
reference,44,0.5874693125269229,0.10666666666666669,0.5395562954912144,0.10384763848435623,0.11230867964474067
reference,45,0.5874693125269229,0.09999999999999998,0.5395562954912144,0.09814155674943323,0.11230867964474067
reference,46,0.5874693125269229,0.09333333333333338,0.5395562954912144,0.09256396270966259,0.11230867964474067
reference,47,0.5874693125269229,0.08666666666666667,0.5395562954912144,0.0871395324334384,0.11230867964474067
reference,48,0.5874693125269229,0.07999999999999996,0.5395562954912144,0.08189870525111866,0.11230867964474067
reference,49,0.5874693125269229,0.07333333333333336,0.5395562954912144,0.07687903888440503,0.11230867964474067
reference,50,0.5874693125269229,0.06666666666666665,0.5395562954912144,0.07212672324914661,0.11230867964474067
reference,51,0.5874693125269229,0.06,0.5395562954912144,0.06769808477657996,0.11230867964474067
reference,52,0.5874693125269229,0.053333333333333344,0.5395562954912144,0.0636607103876788,0.11230867964474067
reference,53,0.5874693125269229,0.04666666666666669,0.5395562954912144,0.0600935129660408,0.11230867964474067
reference,54,0.5874693125269229,0.03999999999999998,0.5395562954912144,0.05708470410735609,0.11230867964474067
