trajectory,t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,qdd1_rad_s2,qdd2_rad_s2,qdd3_rad_s2,qdd4_rad_s2,qdd5_rad_s2,qdd6_rad_s2
ccro_nubs_candidate,0.000000,0.869832516,-0.428997904,1.023959398,-0.117831729,1.570781607,0.869832516,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
ccro_nubs_candidate,0.040000,0.869832540,-0.429000017,1.023956900,-0.117831152,1.570780954,0.869830721,0.000001300,-0.000157843,-0.000186913,0.000043104,-0.000048931,-0.000134220,0.000011072,-0.007830900,-0.009297394,0.002131942,-0.002441013,-0.006670661
ccro_nubs_candidate,0.080000,0.869832540,-0.429014610,1.023939564,-0.117827181,1.570776400,0.869818285,-0.000003352,-0.000621605,-0.000739927,0.000168713,-0.000194825,-0.000530448,-0.000295694,-0.015296738,-0.018304928,0.004125702,-0.004847840,-0.013100929
ccro_nubs_candidate,0.120000,0.869832026,-0.429053631,1.023892979,-0.117816627,1.570764094,0.869784919,-0.000026440,-0.001376782,-0.001647433,0.000371356,-0.000436275,-0.001179133,-0.000908801,-0.022402574,-0.027021929,0.005984133,-0.007218473,-0.019294099
ccro_nubs_candidate,0.160000,0.869830019,-0.429128448,1.023803198,-0.117796517,1.570740244,0.869720714,-0.000079987,-0.002409078,-0.002897798,0.000645677,-0.000771794,-0.002070858,-0.001816752,-0.029153465,-0.035447724,0.007710085,-0.009550901,-0.025253467
ccro_nubs_candidate,0.200000,0.869825067,-0.429249864,1.023656739,-0.117764087,1.570701117,0.869616134,-0.000175558,-0.003704394,-0.004479360,0.000986434,-0.001199811,-0.003196337,-0.003008049,-0.035554472,-0.043581639,0.009306412,-0.011843116,-0.030982328
ccro_nubs_candidate,0.240000,0.869815265,-0.429428121,1.023440589,-0.117716785,1.570643047,0.869462012,-0.000324256,-0.005248838,-0.006380429,0.001388500,-0.001718680,-0.004546415,-0.004471194,-0.041610653,-0.051423002,0.010775965,-0.014093107,-0.036483976
ccro_nubs_candidate,0.280000,0.869798276,-0.429672910,1.023142201,-0.117652257,1.570562435,0.869249546,-0.000536725,-0.007028716,-0.008589290,0.001846859,-0.002326670,-0.006112069,-0.006194691,-0.047327069,-0.058971138,0.012121596,-0.016298865,-0.041761706
ccro_nubs_candidate,0.320000,0.869771341,-0.429993377,1.022749498,-0.117568351,1.570455750,0.868970291,-0.000823149,-0.009030541,-0.011094201,0.002356613,-0.003021973,-0.007884410,-0.008167041,-0.052708776,-0.066225376,0.013346158,-0.018458382,-0.046818813
ccro_nubs_candidate,0.360000,0.869731308,-0.430398135,1.022250874,-0.117463106,1.570319538,0.868616154,-0.001193253,-0.011241023,-0.013883392,0.002912976,-0.003802697,-0.009854677,-0.010376747,-0.057760836,-0.073185040,0.014452503,-0.020569647,-0.051658592
