frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
37,6.312012,1,1,0.495165,-0.457065,0.361932,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.088395,0.106065,0.161065,0.088395,0.018359,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
38,6.471468,1,2,0.492955,-0.453714,0.360930,0.000000,0.017073,0.017073,0.079410,-0.009119,0.013830,-0.004132,0.026267,0.017073,-0.014030,0.021277,-0.006357,0.650,0.100035,0.110070,0.165070,0.100035,0.025001,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
39,6.646307,1,3,0.500538,-0.458867,0.359443,0.000000,0.009921,0.009921,0.061661,0.007603,0.001021,-0.006291,0.018487,0.009921,0.016048,-0.005382,-0.007434,0.650,0.101926,0.112057,0.167057,0.101926,0.026513,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
40,6.813755,1,4,0.517324,-0.444105,0.365344,0.013505,0.034199,0.034199,0.099234,0.031480,0.013308,0.001195,0.051656,0.034199,0.044201,0.025851,0.006807,0.650,0.102534,0.112394,0.167394,0.102534,0.014498,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
41,7.003389,1,5,0.514456,-0.438145,0.363337,0.018278,0.041597,0.041597,0.037374,0.034757,0.022637,0.003137,0.039264,0.041597,0.027994,0.027456,0.002040,0.650,0.103022,0.115889,0.170889,0.103022,0.018077,0,0,0,0,"speed_ok,valid_streak_not_ready"
42,7.198204,1,6,0.521114,-0.436339,0.370454,0.022209,0.047308,0.047308,0.068607,0.037143,0.027758,0.009378,0.047368,0.047308,0.038738,0.023904,0.013102,0.650,0.111095,0.124624,0.179624,0.111095,0.020629,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.384360,1,7,0.518837,-0.426404,0.373892,0.025444,0.046595,0.046595,0.121432,0.026856,0.034925,0.015170,0.054152,0.046595,0.024793,0.043984,0.019577,0.650,0.106225,0.121275,0.176275,0.106225,0.007924,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.568720,1,8,0.521953,-0.421049,0.377492,0.028638,0.043368,0.043368,0.036997,0.021948,0.033818,0.015980,0.035037,0.043368,0.006127,0.030520,0.016080,0.250,0.112484,0.133959,0.188959,0.112484,0.010082,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,7.745090,1,9,0.517213,-0.413304,0.372731,0.029486,0.041266,0.041266,0.104288,0.017355,0.034076,0.015508,0.035896,0.041266,0.003707,0.033396,0.012629,0.250,0.116202,0.141990,0.196990,0.116202,0.011899,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,7.913091,1,10,0.525071,-0.403725,0.372395,0.034526,0.041782,0.041782,0.044812,0.008243,0.040434,0.006547,0.046259,0.041782,0.005562,0.045843,0.002728,0.650,0.111550,0.130081,0.185081,0.111550,0.014915,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.095919,1,11,0.516049,-0.406110,0.364610,0.000000,0.038995,0.038995,0.073207,0.005793,0.038532,0.001544,0.031737,0.038995,-0.003935,0.028639,-0.013099,0.250,0.116874,0.146922,0.201922,0.116874,0.025510,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,8.286453,1,12,0.522228,-0.377561,0.370415,0.019324,0.048970,0.048970,0.165979,0.001712,0.048337,-0.007661,0.062432,0.048970,0.000390,0.061621,-0.010027,0.650,0.115719,0.136686,0.191686,0.115719,0.015010,0,0,0,0,"speed_ok,valid_streak_not_ready"
49,8.459159,1,13,0.527266,-0.360705,0.366836,0.035676,0.065580,0.065580,0.064700,0.006798,0.064772,-0.007684,0.075793,0.065580,0.014143,0.073998,-0.008294,0.650,0.113145,0.133307,0.188307,0.113145,0.017114,0,0,0,0,"speed_ok,valid_streak_not_ready"
50,8.630990,1,14,0.518005,-0.334927,0.363705,0.054576,0.088938,0.088938,0.168184,0.001366,0.088552,-0.008160,0.096968,0.088938,-0.009829,0.095709,-0.012089,0.650,0.108248,0.132145,0.187145,0.108248,0.023856,1,1,1,0,valid_streak_not_ready
