frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
37,6.312012,0,1,1,71,0.507596,-0.470381,0.364211,0.088395,0.124133,0.067457,0.167796,
38,6.471468,0,1,0,121,0.510476,-0.464705,0.374976,0.100035,0.143876,0.085259,0.177772,0.079410
39,6.646307,0,1,0,105,0.520995,-0.461909,0.376033,0.101926,0.148826,0.065026,0.173023,0.061661
40,6.813755,0,1,0,131,0.520922,-0.445710,0.379296,0.102534,0.132951,0.109118,0.178408,0.099234
41,7.003389,0,1,0,143,0.520879,-0.438755,0.380224,0.103022,0.147742,0.098105,0.178316,0.037374
42,7.198204,0,1,0,121,0.530310,-0.446326,0.385987,0.111095,0.147635,0.137465,0.181684,0.068607
43,7.384360,0,1,0,173,0.523330,-0.425274,0.380320,0.106225,0.152655,0.128883,0.177296,0.121432
44,7.568720,0,1,0,171,0.528359,-0.423962,0.384711,0.112484,0.159126,0.163161,0.169693,0.036997
45,7.745090,0,1,0,228,0.522404,-0.406916,0.381324,0.116202,0.158088,0.163972,0.176979,0.104288
46,7.913091,0,1,0,214,0.524046,-0.402998,0.387257,0.111550,0.149507,0.177238,0.175347,0.044812
47,8.095919,0,1,0,196,0.535126,-0.399496,0.380200,0.116874,0.196694,0.181983,0.186807,0.073207
48,8.286453,0,1,0,209,0.531250,-0.369710,0.379486,0.115719,0.158781,0.177882,0.175296,0.165979
49,8.459159,0,1,0,193,0.538397,-0.360421,0.379833,0.113145,0.139372,0.177938,0.180851,0.064700
50,8.630990,0,1,0,212,0.536655,-0.331781,0.378244,0.108248,0.127967,0.199406,0.177789,0.168184
