frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
35,6.338462,1,1,0.515883,-0.456274,0.363001,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.101148,0.113828,0.168828,0.101148,0.009281,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
36,6.517421,1,2,0.524310,-0.447717,0.365430,0.000000,0.043700,0.043700,0.077328,0.030054,0.030520,0.008661,0.067231,0.043700,0.046237,0.046954,0.013324,0.650,0.100969,0.117711,0.172711,0.100969,0.013696,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
37,6.706982,1,3,0.506460,-0.430889,0.356000,0.012906,0.056506,0.056506,0.078332,-0.006263,0.055370,-0.009375,0.075635,0.056506,-0.025482,0.068649,-0.018935,0.650,0.106675,0.128634,0.183634,0.106675,0.027425,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
38,6.885624,1,4,0.521761,-0.424032,0.367935,0.019229,0.059820,0.059820,0.066946,-0.002469,0.059750,-0.001509,0.060504,0.059820,0.010730,0.058860,0.009007,0.650,0.106051,0.123599,0.178599,0.106051,0.018751,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
39,7.070350,1,5,0.538464,-0.425299,0.366473,0.023103,0.056667,0.056667,0.098734,0.003928,0.056530,0.000133,0.052591,0.056667,0.030854,0.042324,0.004743,0.250,0.108371,0.125522,0.180522,0.108371,0.014925,0,0,0,0,"speed_ok,valid_streak_not_ready"
40,7.248825,1,6,0.544751,-0.416646,0.367331,0.030072,0.053350,0.053350,0.062097,0.012914,0.051724,0.002036,0.051130,0.053350,0.028065,0.042659,0.002610,0.250,0.106893,0.123020,0.178020,0.106893,0.016451,0,0,0,0,"speed_ok,valid_streak_not_ready"
41,7.416625,1,7,0.531146,-0.418480,0.364799,0.000000,0.047831,0.047831,0.064436,0.019918,0.043309,0.003924,0.040765,0.047831,0.034705,0.017445,0.012371,0.250,0.116254,0.139535,0.194535,0.116254,0.017648,0,0,0,0,"speed_ok,valid_streak_not_ready"
42,7.610532,1,8,0.542214,-0.407889,0.371115,0.010776,0.042895,0.042895,0.064109,0.019684,0.037940,0.003618,0.036210,0.042895,0.028214,0.022268,0.004387,0.250,0.114327,0.139631,0.194631,0.114327,0.014618,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.786602,1,9,0.533951,-0.396720,0.357064,0.019110,0.039914,0.039914,0.066202,0.013215,0.037657,0.000642,0.042402,0.039914,-0.006289,0.039830,-0.013113,0.250,0.117407,0.136730,0.191730,0.117407,0.023291,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.964021,1,10,0.518835,-0.375901,0.358847,0.032735,0.052792,0.052792,0.176603,-0.012850,0.050473,-0.008618,0.068445,0.052792,-0.036179,0.056881,-0.011844,0.650,0.118280,0.134816,0.189816,0.118280,0.032640,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,8.136789,1,11,0.540692,-0.348237,0.366107,0.050193,0.080333,0.080333,0.123461,-0.005978,0.079846,-0.006491,0.098247,0.080333,0.013229,0.097335,0.001812,0.650,0.113633,0.131419,0.186419,0.113633,0.020510,1,1,1,0,valid_streak_not_ready
