frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
35,6.338462,0,1,0,108,0.523049,-0.461039,0.366479,0.101148,0.160356,0.081455,0.174816,
36,6.517421,0,1,0,111,0.530589,-0.453831,0.375955,0.100969,0.166859,0.092822,0.172918,0.077328
37,6.706982,0,1,0,148,0.527529,-0.440449,0.370725,0.106675,0.171348,0.110238,0.175418,0.078332
38,6.885624,0,1,0,143,0.537082,-0.434742,0.366464,0.106051,0.153423,0.125803,0.186661,0.066946
39,7.070350,0,1,0,159,0.547631,-0.425778,0.378241,0.108371,0.162772,0.143663,0.175897,0.098734
40,7.248825,0,1,0,166,0.547659,-0.416009,0.383510,0.106893,0.157992,0.138527,0.182547,0.062097
41,7.416625,0,1,0,207,0.542687,-0.410435,0.375455,0.116254,0.161836,0.176936,0.178182,0.064436
42,7.610532,0,1,0,227,0.543177,-0.402174,0.384536,0.114327,0.162825,0.174710,0.182796,0.064109
43,7.786602,0,1,0,201,0.547636,-0.395693,0.375882,0.117407,0.152508,0.200769,0.180308,0.066202
44,7.964021,0,1,0,221,0.545216,-0.364473,0.374302,0.118280,0.195259,0.190123,0.180030,0.176603
45,8.136789,0,1,0,190,0.559184,-0.347869,0.374971,0.113633,0.147666,0.175688,0.176034,0.123461
