frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.262129,1787023699.723315,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590947,0.994762,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,262.8398,0.00011004,-0.00013572,1.57075965,-0.00006236,1.57079637,0.00008070,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.347652,1787023699.986179,2519,50000,0,2519,39,1715,0.015482,0.223347,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590272,0.993416,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.369530,,0,1.000000,SAFE,1,current,50000,203.1383,0.00149289,-0.00157725,1.56943190,-0.00094635,1.57079637,0.00142686,0.01616922,-0.01685544,-0.01552502,-0.01033629,0.00000000,0.01574032
2,0.554277,1787023700.189360,2527,50000,0,2527,24,1755,0.009497,0.224839,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.583465,0.979620,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.378759,,0,1.000000,SAFE,1,current,50000,178.4604,0.01522599,-0.01303984,1.55694211,-0.00332690,1.57079256,0.01536170,0.06646393,-0.05547536,-0.06044673,-0.01152112,-0.00001846,0.06744029
3,0.726696,1787023700.367822,2464,50000,0,2464,21,1691,0.008523,0.225687,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.570338,0.953830,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.390789,,0,1.000000,SAFE,1,current,50000,171.9134,0.04101589,-0.02651984,1.54140806,-0.00522327,1.57079637,0.04117728,0.14957669,-0.07818155,-0.09009459,-0.01099860,0.00002212,0.14972560
4,0.900369,1787023700.539756,2507,50000,0,2507,32,1634,0.012764,0.222888,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.550642,0.916215,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.411213,,0,1.000000,SAFE,1,current,50000,164.5674,0.07863152,-0.03957069,1.52609408,-0.00706095,1.57079637,0.07893596,0.21658920,-0.07514619,-0.08817726,-0.01058129,0.00000000,0.21741286
5,1.086865,1787023700.704340,2414,50000,0,2414,14,1670,0.005800,0.225599,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.520008,0.861227,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.439846,,0,1.000000,SAFE,1,current,50000,173.1734,0.13361892,-0.05380264,1.50954390,-0.00912239,1.57079637,0.13409577,0.29484420,-0.07631217,-0.08874261,-0.01105346,0.00000000,0.29576868
6,1.234377,1787023700.877530,2477,50000,0,2477,25,1717,0.010093,0.223426,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.490185,0.805910,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.472521,,0,1.000000,SAFE,1,current,50000,163.0734,0.18893644,-0.06535326,1.49606025,-0.01076933,1.57079256,0.18964072,0.37500349,-0.07830294,-0.09140709,-0.01116481,-0.00002586,0.37654521
7,1.401247,1787023701.040623,2555,50000,0,2555,19,1776,0.007436,0.222997,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.450593,0.736507,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.463526,,0,1.000000,SAFE,1,current,50000,178.1821,0.25833920,-0.07802629,1.48123777,-0.01254466,1.57079256,0.25913152,0.41591000,-0.07594572,-0.08882672,-0.01063900,0.00000000,0.41643766
8,1.577129,1787023701.218823,2365,50000,0,2365,18,1685,0.007611,0.224250,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.404701,0.658147,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.479929,,0,1.000000,SAFE,1,current,50000,185.3812,0.33669931,-0.09189878,1.46506906,-0.01451806,1.57079637,0.33768234,0.44552719,-0.07887390,-0.09192945,-0.01122003,0.00002169,0.44661147
9,1.763922,1787023701.404233,2498,50000,0,2498,42,1743,0.016813,0.223512,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.356394,0.577421,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.464696,,0,1.000000,SAFE,1,current,50000,184.6050,0.41742527,-0.10609037,1.44850063,-0.01659049,1.57080007,0.41837162,0.43216747,-0.07597489,-0.08869925,-0.01109481,0.00001978,0.43197106
