frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
140,18.338363,0,1,0,124,0.826067,-0.295863,0.357180,0.101058,0.084818,0.187703,0.129301,
141,18.492532,0,1,1,138,0.826086,-0.295930,0.362285,0.091064,0.079553,0.180373,0.125455,0.033309
142,18.637413,0,1,1,136,0.828012,-0.296675,0.356503,0.096060,0.075616,0.184311,0.129839,0.042192
143,18.788915,0,1,1,126,0.823176,-0.295175,0.365180,0.096298,0.082284,0.182506,0.133128,0.069714
144,18.927778,0,1,1,144,0.812360,-0.305767,0.361914,0.098990,0.096688,0.193812,0.121573,0.105154
145,19.070717,0,1,1,121,0.803146,-0.299408,0.361832,0.088382,0.090771,0.167239,0.108599,0.078176
146,19.219333,0,1,1,126,0.787736,-0.299192,0.355554,0.095070,0.093937,0.177688,0.131864,0.113624
147,19.364702,0,1,1,136,0.786257,-0.298246,0.357546,0.089555,0.090742,0.169708,0.121225,0.018147
148,19.518380,0,1,1,155,0.782268,-0.304827,0.354000,0.091045,0.095872,0.171347,0.135127,0.057913
149,19.667817,0,1,1,119,0.776292,-0.296392,0.357488,0.094721,0.087909,0.172265,0.133321,0.071611
150,19.816978,0,1,0,141,0.764147,-0.306059,0.347150,0.100804,0.094834,0.187500,0.134225,0.123645
151,19.961676,0,1,1,141,0.762868,-0.306882,0.345091,0.098526,0.095262,0.185964,0.129987,0.017253
152,20.113451,0,1,1,154,0.753175,-0.305940,0.354688,0.096144,0.125240,0.174982,0.127353,0.092114
153,20.275996,0,1,1,149,0.747209,-0.302175,0.355317,0.098026,0.104656,0.171201,0.126215,0.043953
154,20.422666,0,1,1,114,0.749178,-0.302044,0.352512,0.094969,0.087656,0.175829,0.136237,0.022901
155,20.562539,0,1,1,128,0.745020,-0.308446,0.351695,0.094831,0.084382,0.183596,0.128578,0.054331
156,20.708340,0,1,1,159,0.735253,-0.300115,0.351365,0.095436,0.096933,0.185494,0.124071,0.089624
157,20.851465,0,1,1,127,0.726593,-0.303302,0.346753,0.097286,0.107360,0.176820,0.126044,0.070728
158,20.997237,0,1,1,140,0.718015,-0.306938,0.350315,0.096507,0.100662,0.187218,0.124542,0.067342
159,21.153505,0,1,1,148,0.708571,-0.307969,0.347041,0.098096,0.095006,0.191267,0.134359,0.067167
160,21.300278,0,1,1,116,0.701548,-0.306739,0.349377,0.092043,0.091335,0.180956,0.125129,0.050292
161,21.460110,0,1,1,142,0.694065,-0.302243,0.339526,0.096568,0.106697,0.186652,0.135749,0.082764
162,21.604668,0,1,1,140,0.683396,-0.307587,0.346044,0.097743,0.095341,0.185035,0.130644,0.092177
163,21.756268,0,1,1,148,0.680018,-0.308529,0.347629,0.090492,0.090955,0.171565,0.124828,0.026700
164,21.896300,0,1,1,142,0.668923,-0.306672,0.340483,0.095903,0.109255,0.184244,0.126783,0.090386
165,22.040659,0,1,1,139,0.663134,-0.303221,0.341637,0.097118,0.088619,0.179816,0.123976,0.047687
166,22.184067,0,1,1,127,0.664042,-0.308794,0.342447,0.093808,0.089849,0.175384,0.131237,0.039913
167,22.331805,0,1,1,123,0.661591,-0.311296,0.340642,0.089808,0.096283,0.177785,0.121483,0.026905
168,22.478558,0,1,0,157,0.653727,-0.310232,0.333082,0.101039,0.110121,0.188490,0.129960,0.074292
169,22.631824,0,1,0,148,0.637802,-0.321923,0.337040,0.105109,0.129700,0.198638,0.128879,0.131928
170,22.784822,0,1,0,169,0.638752,-0.311138,0.338584,0.102202,0.097755,0.188373,0.133666,0.073297
171,22.927407,0,1,0,141,0.636827,-0.315678,0.339281,0.102541,0.102001,0.185317,0.141932,0.033908
172,23.069560,0,1,1,167,0.624154,-0.313765,0.345025,0.098804,0.148367,0.183142,0.129058,0.097077
173,23.209986,0,1,0,173,0.613322,-0.313655,0.333991,0.106814,0.113703,0.199129,0.138304,0.111833
