trajectory,t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,qdd1_rad_s2,qdd2_rad_s2,qdd3_rad_s2,qdd4_rad_s2,qdd5_rad_s2,qdd6_rad_s2
reference_nubs,0.000000,0.869840087,-0.428997904,1.023977657,-0.117828064,1.570788980,0.869847178,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
reference_nubs,0.040000,0.869838559,-0.428997649,1.023978018,-0.117827957,1.570788980,0.869845650,-0.000114319,0.000019101,0.000027047,0.000007951,-0.000000001,-0.000114318,-0.005687220,0.000950241,0.001345530,0.000395543,-0.000000068,-0.005687168
reference_nubs,0.080000,0.869827954,-0.428995877,1.023980527,-0.117827220,1.570788979,0.869835046,-0.000452691,0.000075637,0.000107101,0.000031484,-0.000000005,-0.000452687,-0.011202966,0.001871832,0.002650492,0.000779160,-0.000000133,-0.011202864
reference_nubs,0.120000,0.869799447,-0.428991114,1.023987272,-0.117825237,1.570788979,0.869806539,-0.001008293,0.000168469,0.000238550,0.000070126,-0.000000012,-0.001008284,-0.016548971,0.002765061,0.003915294,0.001150971,-0.000000197,-0.016548820
reference_nubs,0.160000,0.869744485,-0.428981930,1.024000275,-0.117821415,1.570788978,0.869751577,-0.001774369,0.000296468,0.000419795,0.000123406,-0.000000021,-0.001774353,-0.021726965,0.003630219,0.005140347,0.001511098,-0.000000259,-0.021726767
reference_nubs,0.200000,0.869654781,-0.428966942,1.024021498,-0.117815176,1.570788977,0.869661874,-0.002744233,0.000458516,0.000649254,0.000190860,-0.000000033,-0.002744208,-0.026738682,0.004467594,0.006326061,0.001859659,-0.000000318,-0.026738438
reference_nubs,0.240000,0.869522317,-0.428944810,1.024052837,-0.117805963,1.570788976,0.869529411,-0.003911269,0.000653509,0.000925361,0.000272026,-0.000000047,-0.003911234,-0.031585853,0.005277477,0.007472846,0.002196777,-0.000000376,-0.031585565
reference_nubs,0.280000,0.869339338,-0.428914237,1.024096128,-0.117793237,1.570788974,0.869346433,-0.005268931,0.000880352,0.001246568,0.000366451,-0.000000063,-0.005268882,-0.036270210,0.006060156,0.008581110,0.002522572,-0.000000432,-0.036269879
reference_nubs,0.320000,0.869098347,-0.428873972,1.024153144,-0.117776476,1.570788971,0.869105445,-0.006810738,0.001137962,0.001611342,0.000473683,-0.000000081,-0.006810676,-0.040793486,0.006815921,0.009651265,0.002837163,-0.000000486,-0.040793113
reference_nubs,0.360000,0.868792109,-0.428822804,1.024225596,-0.117755177,1.570788967,0.868799210,-0.008530285,0.001425270,0.002018166,0.000593276,-0.000000102,-0.008530207,-0.045157412,0.007545062,0.010683719,0.003140671,-0.000000538,-0.045157000
reference_nubs,0.400000,0.868413639,-0.428759568,1.024315138,-0.117728855,1.570788963,0.868420744,-0.010421230,0.001741216,0.002465542,0.000724790,-0.000000124,-0.010421135,-0.049363720,0.008247867,0.011678883,0.003433217,-0.000000588,-0.049363270
reference_nubs,0.440000,0.867956209,-0.428683139,1.024423360,-0.117697041,1.570788957,0.867963317,-0.012477304,0.002084752,0.002951985,0.000867789,-0.000000149,-0.012477190,-0.053414143,0.008924626,0.012637166,0.003714922,-0.000000636,-0.053413656
reference_nubs,0.480000,0.867413336,-0.428592434,1.024551798,-0.117659285,1.570788951,0.867420449,-0.014692306,0.002454843,0.003476029,0.001021841,-0.000000175,-0.014692172,-0.057310413,0.009575628,0.013558978,0.003985905,-0.000000682,-0.057309890
reference_nubs,0.520000,0.866778787,-0.428486411,1.024701925,-0.117615152,1.570788943,0.866785906,-0.017060105,0.002850463,0.004036222,0.001186520,-0.000000203,-0.017059949,-0.061054262,0.010201164,0.014444729,0.004246288,-0.000000727,-0.061053705
reference_nubs,0.560000,0.866046571,-0.428364070,1.024875158,-0.117564227,1.570788934,0.866053697,-0.019574638,0.003270600,0.004631132,0.001361404,-0.000000233,-0.019574459,-0.064647421,0.010801522,0.015294828,0.004496190,-0.000000770,-0.064646831
reference_nubs,0.600000,0.865210939,-0.428224450,1.025072859,-0.117506109,1.570788924,0.865218073,-0.022229912,0.003714253,0.005259339,0.001546077,-0.000000265,-0.022229709,-0.068091623,0.011376991,0.016109687,0.004735732,-0.000000811,-0.068091002
reference_nubs,0.640000,0.864266381,-0.428066629,1.025296331,-0.117440416,1.570788913,0.864273523,-0.025020005,0.004180432,0.005919442,0.001740126,-0.000000298,-0.025019776,-0.071388600,0.011927862,0.016889713,0.004965035,-0.000000850,-0.071387949
reference_nubs,0.680000,0.863207619,-0.427889728,1.025546821,-0.117366779,1.570788901,0.863214771,-0.027939060,0.004668158,0.006610057,0.001943145,-0.000000333,-0.027938805,-0.074540084,0.012454423,0.017635317,0.005184219,-0.000000887,-0.074539404
