path,index,tcp_x,tcp_y,tcp_z,obstacle_clearance_m,table_clearance_m
reference,0,0.6874757649615937,0.4,0.5395633294339497,0.2749451715906932,0.11917021307118464
reference,1,0.6874757649615937,0.39333333333333337,0.5395633294339497,0.26842546178169324,0.11917021307118464
reference,2,0.6874757649615937,0.3866666666666667,0.5395633294339497,0.2619131508215723,0.11917021307118464
reference,3,0.6874757649615937,0.38,0.5395633294339497,0.2554088046695747,0.11917021307118464
reference,4,0.6874757649615937,0.37333333333333335,0.5395633294339497,0.24891304771161987,0.11917021307118464
reference,5,0.6874757649615937,0.3666666666666667,0.5395633294339497,0.2424265703843583,0.11917021307118464
reference,6,0.6874757649615937,0.36,0.5395633294339497,0.23595013800471948,0.11917021307118464
reference,7,0.6874757649615937,0.35333333333333333,0.5395633294339497,0.22948460102904297,0.11917021307118464
reference,8,0.6874757649615937,0.3466666666666667,0.5395633294339497,0.2230309070137159,0.11917021307118464
reference,9,0.6874757649615937,0.34,0.5395633294339497,0.2165901146085652,0.11917021307118464
reference,10,0.6874757649615937,0.33333333333333337,0.5395633294339497,0.21016340998811123,0.11917021307118464
reference,11,0.6874757649615937,0.32666666666666666,0.5395633294339497,0.20375212621810682,0.11917021307118464
reference,12,0.6874757649615937,0.32,0.5395633294339497,0.19735776617061876,0.11917021307118464
reference,13,0.6874757649615937,0.31333333333333335,0.5395633294339497,0.1909820297467875,0.11917021307118464
reference,14,0.6874757649615937,0.3066666666666667,0.5395633294339497,0.18462684635078916,0.11917021307118464
reference,15,0.6874757649615937,0.30000000000000004,0.5395633294339497,0.17829441379236163,0.11917021307118464
reference,16,0.6874757649615937,0.29333333333333333,0.5395633294339497,0.17198724509269492,0.11917021307118464
reference,17,0.6874757649615937,0.2866666666666667,0.5395633294339497,0.1657082250477521,0.11917021307118464
reference,18,0.6874757649615937,0.28,0.5395633294339497,0.15946067888751475,0.11917021307118464
reference,19,0.6874757649615937,0.2733333333333333,0.5395633294339497,0.1532484559887851,0.11917021307118464
reference,20,0.6874757649615937,0.2666666666666667,0.5395633294339497,0.1470760323897644,0.11917021307118464
reference,21,0.6874757649615937,0.26,0.5395633294339497,0.14082855765942606,0.11917021307118464
reference,22,0.6874757649615937,0.25333333333333335,0.5395633294339497,0.1344925059817525,0.11917021307118464
reference,23,0.6874757649615937,0.2466666666666667,0.5395633294339497,0.1281899940204307,0.11917021307118464
reference,24,0.6874757649615937,0.24,0.5395633294339497,0.12192622301028296,0.11917021307118464
reference,25,0.6874757649615937,0.23333333333333334,0.5395633294339497,0.1157074847926328,0.11917021307118464
reference,26,0.6874757649615937,0.22666666666666668,0.5395633294339497,0.10954144925739454,0.11917021307118464
reference,27,0.6874757649615937,0.22,0.5395633294339497,0.1034375418437243,0.11917021307118464
reference,28,0.6874757649615937,0.21333333333333335,0.5395633294339497,0.09740744277940462,0.11917021307118464
reference,29,0.6874757649615937,0.20666666666666667,0.5395633294339497,0.09146575120700992,0.11917021307118464
reference,30,0.6874757649615937,0.2,0.5395633294339497,0.0856308721653072,0.11917021307118464
reference,31,0.6874757649615937,0.19333333333333336,0.5395633294339497,0.0799262020904823,0.11917021307118464
reference,32,0.6874757649615937,0.18666666666666668,0.5395633294339497,0.0743817059653443,0.11917021307118464
reference,33,0.6874757649615937,0.18,0.5395633294339497,0.06903598679609167,0.11917021307118464
reference,34,0.6874757649615937,0.17333333333333334,0.5395633294339497,0.06393892126392378,0.11917021307118464
reference,35,0.6874757649615937,0.16666666666666666,0.5395633294339497,0.05915481992844903,0.11917021307118464
reference,36,0.6874757649615937,0.16000000000000003,0.5395633294339497,0.05476576191407466,0.11917021307118464
reference,37,0.6874757649615937,0.15333333333333332,0.5395633294339497,0.05087409482418211,0.11917021307118464
reference,38,0.6874757649615937,0.14666666666666667,0.5395633294339497,0.04743679191479658,0.11917021307118464
reference,39,0.6874757649615937,0.14,0.5395633294339497,0.04234905191286047,0.11917021307118464
reference,40,0.6874757649615937,0.13333333333333336,0.5395633294339497,0.037756112850205865,0.11917021307118464
reference,41,0.6874757649615937,0.12666666666666665,0.5395633294339497,0.03385992920969706,0.11917021307118464
reference,42,0.6874757649615937,0.12000000000000005,0.5395633294339497,0.030924980897371706,0.11917021307118464
reference,43,0.6874757649615937,0.11333333333333334,0.5395633294339497,0.029242143727996408,0.11917021307118464
reference,44,0.6874757649615937,0.10666666666666669,0.5395633294339497,0.029029991129927754,0.11917021307118464
reference,45,0.6874757649615937,0.09999999999999998,0.5395633294339497,0.028750849266911512,0.11917021307118464
reference,46,0.6874757649615937,0.09333333333333338,0.5395633294339497,0.029960401597442662,0.11917021307118464
reference,47,0.6874757649615937,0.08666666666666667,0.5395633294339497,0.03251966917236881,0.11917021307118464
reference,48,0.6874757649615937,0.07999999999999996,0.5395633294339497,0.0309110477417791,0.11917021307118464
reference,49,0.6874757649615937,0.07333333333333336,0.5395633294339497,0.02759318401973702,0.11917021307118464
reference,50,0.6874757649615937,0.06666666666666665,0.5395633294339497,0.025615690993773338,0.11917021307118464
reference,51,0.6874757649615937,0.06,0.5395633294339497,0.025114558231168805,0.11917021307118464
reference,52,0.6874757649615937,0.053333333333333344,0.5395633294339497,0.018886272785622295,0.11917021307118464
reference,53,0.6874757649615937,0.04666666666666669,0.5395633294339497,0.01253547354327644,0.11917021307118464
reference,54,0.6874757649615937,0.03999999999999998,0.5395633294339497,0.0068171682584719645,0.11917021307118464
reference,55,0.6874757649615937,0.033333333333333326,0.5395633294339497,0.0010035270909818437,0.11917021307118464
reference,56,0.6874757649615937,0.026666666666666672,0.5395633294339497,0.004027883073087633,0.11917021307118464
reference,57,0.6874757649615937,0.020000000000000018,0.5395633294339497,0.0040709965012471335,0.11917021307118464
reference,58,0.6874757649615937,0.013333333333333308,0.5395633294339497,0.0034110425918496556,0.11917021307118464
reference,59,0.6874757649615937,0.00666666666666671,0.5395633294339497,0.008201211528834712,0.11917021307118464
reference,60,0.6874757649615937,0.0,0.5395633294339497,0.010966096590000156,0.11917021307118464
reference,61,0.6874757649615937,-0.006666666666666654,0.5395633294339497,0.005738322574511773,0.11917021307118464
reference,62,0.6874757649615937,-0.013333333333333308,0.5395633294339497,0.002432770675871001,0.11917021307118464
reference,63,0.6874757649615937,-0.020000000000000018,0.5395633294339497,0.002618711553434308,0.11917021307118464
reference,64,0.6874757649615937,-0.026666666666666672,0.5395633294339497,0.003244708876624619,0.11917021307118464
reference,65,0.6874757649615937,-0.033333333333333326,0.5395633294339497,0.003768352931994494,0.11917021307118464
reference,66,0.6874757649615937,-0.040000000000000036,0.5395633294339497,0.0011504302468708786,0.11917021307118464
reference,67,0.6874757649615937,-0.04666666666666669,0.5395633294339497,0.0011271892999970318,0.11917021307118464
reference,68,0.6874757649615937,-0.053333333333333344,0.5395633294339497,0.002581394949949702,0.11917021307118464
reference,69,0.6874757649615937,-0.05999999999999994,0.5395633294339497,0.001802820950457382,0.11917021307118464
reference,70,0.6874757649615937,-0.06666666666666671,0.5395633294339497,0.0029035379610592355,0.11917021307118464
reference,71,0.6874757649615937,-0.07333333333333336,0.5395633294339497,0.002609462320411036,0.11917021307118464
reference,72,0.6874757649615937,-0.07999999999999996,0.5395633294339497,0.0019822714325215354,0.11917021307118464
reference,73,0.6874757649615937,-0.08666666666666661,0.5395633294339497,0.0007638802008031933,0.11917021307118464
reference,74,0.6874757649615937,-0.09333333333333338,0.5395633294339497,0.0006531443063697564,0.11917021307118464
reference,75,0.6874757649615937,-0.09999999999999998,0.5395633294339497,0.000988189723206417,0.11917021307118464
reference,76,0.6874757649615937,-0.10666666666666669,0.5395633294339497,0.0010403570822009054,0.11917021307118464
reference,77,0.6874757649615937,-0.11333333333333329,0.5395633294339497,0.0019649639036791026,0.11917021307118464
reference,78,0.6874757649615937,-0.12,0.5395633294339497,0.002074330905935948,0.11917021307118464
reference,79,0.6874757649615937,-0.1266666666666667,0.5395633294339497,0.0011745233313030644,0.11917021307118464
reference,80,0.6874757649615937,-0.1333333333333333,0.5395633294339497,0.0016642501945476763,0.11917021307118464
reference,81,0.6874757649615937,-0.14,0.5395633294339497,0.0010938543690366853,0.11917021307118464
reference,82,0.6874757649615937,-0.14666666666666672,0.5395633294339497,0.0026600085393136646,0.11917021307118464
reference,83,0.6874757649615937,-0.15333333333333332,0.5395633294339497,0.003888504410284329,0.11917021307118464
reference,84,0.6874757649615937,-0.15999999999999992,0.5395633294339497,0.0025068217160084273,0.11917021307118464
reference,85,0.6874757649615937,-0.16666666666666674,0.5395633294339497,0.0019101232633456388,0.11917021307118464
reference,86,0.6874757649615937,-0.17333333333333334,0.5395633294339497,0.005224093927770301,0.11917021307118464
reference,87,0.6874757649615937,-0.17999999999999994,0.5395633294339497,0.011156813911102943,0.11917021307118464
reference,88,0.6874757649615937,-0.18666666666666665,0.5395633294339497,0.011587276683988679,0.11917021307118464
reference,89,0.6874757649615937,-0.19333333333333336,0.5395633294339497,0.015262514673032206,0.11917021307118464
reference,90,0.6874757649615937,-0.20000000000000007,0.5395633294339497,0.01815408645531387,0.11917021307118464
reference,91,0.6874757649615937,-0.20666666666666667,0.5395633294339497,0.020896461078999225,0.11917021307118464
reference,92,0.6874757649615937,-0.21333333333333326,0.5395633294339497,0.025152379710757698,0.11917021307118464
reference,93,0.6874757649615937,-0.22000000000000008,0.5395633294339497,0.030286902773762496,0.11917021307118464
reference,94,0.6874757649615937,-0.22666666666666668,0.5395633294339497,0.033857818408454025,0.11917021307118464
reference,95,0.6874757649615937,-0.23333333333333328,0.5395633294339497,0.03826612266772323,0.11917021307118464
reference,96,0.6874757649615937,-0.2400000000000001,0.5395633294339497,0.04325655221526026,0.11917021307118464
reference,97,0.6874757649615937,-0.2466666666666667,0.5395633294339497,0.048650296648332036,0.11917021307118464
reference,98,0.6874757649615937,-0.2533333333333333,0.5395633294339497,0.054327362417834764,0.11917021307118464
reference,99,0.6874757649615937,-0.26,0.5395633294339497,0.06020765847859979,0.11917021307118464
reference,100,0.6874757649615937,-0.2666666666666667,0.5395633294339497,0.06623708070681834,0.11917021307118464
reference,101,0.6874757649615937,-0.2733333333333333,0.5395633294339497,0.07237837018430499,0.11917021307118464
reference,102,0.6874757649615937,-0.28,0.5395633294339497,0.07860531133072304,0.11917021307118464
reference,103,0.6874757649615937,-0.2866666666666666,0.5395633294339497,0.08489905981312391,0.11917021307118464
reference,104,0.6874757649615937,-0.29333333333333333,0.5395633294339497,0.09124579241693184,0.11917021307118464
reference,105,0.6874757649615937,-0.30000000000000004,0.5395633294339497,0.09763517705890684,0.11917021307118464
reference,106,0.6874757649615937,-0.30666666666666664,0.5395633294339497,0.10405935735791975,0.11917021307118464
reference,107,0.6874757649615937,-0.31333333333333335,0.5395633294339497,0.11051226536928534,0.11917021307118464
reference,108,0.6874757649615937,-0.32000000000000006,0.5395633294339497,0.11698914748491965,0.11917021307118464
reference,109,0.6874757649615937,-0.32666666666666666,0.5395633294339497,0.12348623142008223,0.11917021307118464
reference,110,0.6874757649615937,-0.33333333333333337,0.5395633294339497,0.13000048830796318,0.11917021307118464
reference,111,0.6874757649615937,-0.33999999999999997,0.5395633294339497,0.13652946004131297,0.11917021307118464
reference,112,0.6874757649615937,-0.3466666666666667,0.5395633294339497,0.1430711321228883,0.11917021307118464
reference,113,0.6874757649615937,-0.3533333333333334,0.5395633294339497,0.14962383875427873,0.11917021307118464
reference,114,0.6874757649615937,-0.36,0.5395633294339497,0.1561861910960654,0.11917021307118464
reference,115,0.6874757649615937,-0.3666666666666667,0.5395633294339497,0.16275702240922146,0.11917021307118464
reference,116,0.6874757649615937,-0.3733333333333334,0.5395633294339497,0.16933534565123706,0.11917021307118464
reference,117,0.6874757649615937,-0.38,0.5395633294339497,0.17592032036982216,0.11917021307118464
reference,118,0.6874757649615937,-0.3866666666666666,0.5395633294339497,0.1825112266138899,0.11917021307118464
reference,119,0.6874757649615937,-0.3933333333333334,0.5395633294339497,0.18910744419530784,0.11917021307118464
reference,120,0.6874757649615937,-0.4,0.5395633294339497,0.19570843606994834,0.11917021307118464
candidate,0,0.6874757649615937,0.4,0.5395633294339497,0.2749451715906932,0.11917021307118464
candidate,1,0.6817878983711328,0.3924743830451093,0.5395633294339497,0.2665738384477083,0.11917021307118464
candidate,2,0.67619562617715,0.3849632022295164,0.5395633294339497,0.25809405665047097,0.11917021307118464
candidate,3,0.6706989483796458,0.3774664575532215,0.5395633294339497,0.249699520619565,0.11917021307118464
candidate,4,0.6652978649786199,0.3699841490162244,0.5395633294339497,0.2413636274511502,0.11917021307118464
candidate,5,0.6599923759740723,0.3625162766185253,0.5395633294339497,0.2329835616918718,0.11917021307118464
candidate,6,0.6547824813660029,0.3550628403601239,0.5395633294339497,0.22469617807197745,0.11917021307118464
candidate,7,0.649668181154412,0.3476238402410205,0.5395633294339497,0.2165037276988537,0.11917021307118464
candidate,8,0.6446494753392994,0.34019927626121504,0.5395633294339497,0.2084088224796696,0.11917021307118464
candidate,9,0.6397263639206652,0.3327891484207074,0.5395633294339497,0.2004144962985034,0.11917021307118464
candidate,10,0.6348988468985092,0.32539345671949754,0.5395633294339497,0.19252427808498623,0.11917021307118464
candidate,11,0.6301669242728316,0.3180122011575857,0.5395633294339497,0.18474227932765802,0.11917021307118464
candidate,12,0.6255305960436325,0.3106453817349717,0.5395633294339497,0.17707329914743283,0.11917021307118464
candidate,13,0.6209898622109113,0.3032929984516555,0.5395633294339497,0.1695229507143405,0.11917021307118464
candidate,14,0.6165447227746689,0.29595505130763733,0.5395633294339497,0.162097813565028,0.11917021307118464
candidate,15,0.6121951777349044,0.288631540302917,0.5395633294339497,0.15480561724194938,0.11917021307118464
candidate,16,0.6079412270916187,0.2813224654374945,0.5395633294339497,0.14765546257434414,0.11917021307118464
candidate,17,0.6037828708448111,0.27402782671136994,0.5395633294339497,0.14065808773656308,0.11917021307118464
candidate,18,0.5997201089944817,0.2667476241245431,0.5395633294339497,0.13382618671542235,0.11917021307118464
candidate,19,0.595752941540631,0.2594818576770143,0.5395633294339497,0.12717478756255965,0.11917021307118464
candidate,20,0.5918813684832585,0.25223052736878343,0.5395633294339497,0.12072169604718856,0.11917021307118464
candidate,21,0.5881053898223639,0.24499363319985032,0.5395633294339497,0.11448800580911657,0.11917021307118464
candidate,22,0.5844250055579481,0.23777117517021515,0.5395633294339497,0.10849866687299294,0.11917021307118464
candidate,23,0.5808402156900104,0.23056315327987786,0.5395633294339497,0.10278308753184262,0.11917021307118464
candidate,24,0.5773510202185513,0.22336956752883852,0.5395633294339497,0.09737571633236643,0.11917021307118464
candidate,25,0.5739574191435703,0.21619041791709698,0.5395633294339497,0.0923165071282404,0.11917021307118464
candidate,26,0.5706594124650678,0.20902570444465335,0.5395633294339497,0.08765110873928748,0.11917021307118464
candidate,27,0.5674570001830436,0.20187542711150763,0.5395633294339497,0.08343054623629725,0.11917021307118464
candidate,28,0.5643501822974977,0.1947395859176597,0.5395633294339497,0.07957095407027508,0.11917021307118464
candidate,29,0.56133895880843,0.18761818086310972,0.5395633294339497,0.07625067449918753,0.11917021307118464
candidate,30,0.5584233297158409,0.1805112119478576,0.5395633294339497,0.07353793686234482,0.11917021307118464
candidate,31,0.5556032950197299,0.17341867917190343,0.5395633294339497,0.07148592330550907,0.11917021307118464
candidate,32,0.5528788547200976,0.16634058253524708,0.5395633294339497,0.06987411944139325,0.11917021307118464
candidate,33,0.5502500088169432,0.1592769220378886,0.5395633294339497,0.06849233177780177,0.11917021307118464
candidate,34,0.5477167573102673,0.15222769767982802,0.5395633294339497,0.06784127866764739,0.11917021307118464
candidate,35,0.5452791002000696,0.14519290946106528,0.5395633294339497,0.0666058134278682,0.11917021307118464
candidate,36,0.5429370374863505,0.13817255738160047,0.5395633294339497,0.06425498347081803,0.11917021307118464
candidate,37,0.5406905691691096,0.13116664144143358,0.5395633294339497,0.06261755479339941,0.11917021307118464
candidate,38,0.5385396952483471,0.12417516164056457,0.5395633294339497,0.061734956514338954,0.11917021307118464
candidate,39,0.536484415724063,0.1171981179789934,0.5395633294339497,0.06086932405160102,0.11917021307118464
candidate,40,0.534524730596257,0.11023551045672014,0.5395633294339497,0.05409594768814406,0.11917021307118464
candidate,41,0.5326606398649295,0.10328733907374471,0.5395633294339497,0.047467045994823855,0.11917021307118464
candidate,42,0.5308921435300803,0.09635360383006727,0.5395633294339497,0.04103230799866591,0.11917021307118464
candidate,43,0.5292192415917094,0.08943430472568759,0.5395633294339497,0.0348761546145868,0.11917021307118464
candidate,44,0.5276419340498169,0.08252944176060588,0.5395633294339497,0.02914874251804006,0.11917021307118464
candidate,45,0.5261602209044027,0.075639014934822,0.5395633294339497,0.0233912552271926,0.11917021307118464
candidate,46,0.5247741021554668,0.06876302424833607,0.5395633294339497,0.018169220146179634,0.11917021307118464
candidate,47,0.5234835778030094,0.06190146970114796,0.5395633294339497,0.014497784090070482,0.11917021307118464
candidate,48,0.5222886478470301,0.0550543512932577,0.5395633294339497,0.012339600244747551,0.11917021307118464
candidate,49,0.5211893122875292,0.0482216690246654,0.5395633294339497,0.011024323952228368,0.11917021307118464
candidate,50,0.5201855711245066,0.04140342289537091,0.5395633294339497,0.011961630156077166,0.11917021307118464
candidate,51,0.5192774243579624,0.03459961290537439,0.5395633294339497,0.013645946755709362,0.11917021307118464
candidate,52,0.5184648719878966,0.02781023905467571,0.5395633294339497,0.01790692667415002,0.11917021307118464
candidate,53,0.5177479140143091,0.02103530134327493,0.5395633294339497,0.02335305010810156,0.11917021307118464
candidate,54,0.5171265504372,0.014274799771172034,0.5395633294339497,0.028285474268769765,0.11917021307118464
candidate,55,0.5166007812565692,0.007528734338367038,0.5395633294339497,0.032829742956470155,0.11917021307118464
candidate,56,0.5161706064724166,0.0007971050448598582,0.5395633294339497,0.03798543168377387,0.11917021307118464
candidate,57,0.5158360260847424,-0.005920088109349381,0.5395633294339497,0.04352632813862379,0.11917021307118464
candidate,58,0.5155970400935466,-0.01262284512426079,0.5395633294339497,0.04633354437653654,0.11917021307118464
candidate,59,0.515453648498829,-0.019311165999874258,0.5395633294339497,0.04453306976102915,0.11917021307118464
candidate,60,0.5154058513005899,-0.02598505073618987,0.5395633294339497,0.04366926214412215,0.11917021307118464
candidate,61,0.5154536484988291,-0.032644499333207566,0.5395633294339497,0.04379066464969918,0.11917021307118464
candidate,62,0.5155970400935466,-0.03928951179092738,0.5395633294339497,0.04355588217809474,0.11917021307118464
candidate,63,0.5158360260847424,-0.045920088109349416,0.5395633294339497,0.039473778581602774,0.11917021307118464
candidate,64,0.5161706064724166,-0.05253622828847346,0.5395633294339497,0.036078637099441556,0.11917021307118464
candidate,65,0.5166007812565692,-0.05913793232829963,0.5395633294339497,0.033573803561369395,0.11917021307118464
candidate,66,0.5171265504372,-0.06572520022882801,0.5395633294339497,0.03216287926259954,0.11917021307118464
