frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
75,9.855163,1,1,0.800098,-0.228659,0.402384,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.137754,0.166659,0.221659,0.137754,0.028231,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
76,10.003380,1,2,0.797949,-0.229864,0.399507,0.000000,0.025617,0.025617,0.045129,-0.014537,-0.008150,-0.019455,0.137682,0.176403,0.231403,0.137682,0.026456,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
77,10.160332,1,3,0.792487,-0.232645,0.407415,0.000000,0.032871,0.032871,0.103866,-0.025129,-0.013159,0.016610,0.138995,0.167911,0.222911,0.138995,0.029523,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
78,10.321080,1,4,0.790915,-0.232320,0.402887,0.000000,0.021224,0.021224,0.064724,-0.019689,-0.007850,0.001079,0.140915,0.167012,0.222012,0.140915,0.023225,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
79,10.474940,1,5,0.774486,-0.239977,0.399639,0.013747,0.045529,0.045529,0.052094,-0.041446,-0.018315,-0.004441,0.143402,0.166948,0.221948,0.143402,0.034037,0,0,0,0,"speed_ok,valid_streak_not_ready"
80,10.632440,1,6,0.769258,-0.229926,0.399295,0.020233,0.045562,0.045562,0.065728,-0.045561,-0.000098,-0.000338,0.143491,0.170417,0.225417,0.143491,0.028804,0,0,0,0,"speed_ok,valid_streak_not_ready"
81,10.780353,1,7,0.759718,-0.234671,0.401216,0.028416,0.053658,0.053658,0.086922,-0.052625,-0.003254,-0.009956,0.141277,0.164234,0.219234,0.141277,0.033706,0,0,0,0,"speed_ok,valid_streak_not_ready"
82,10.930509,1,8,0.766311,-0.238174,0.405876,0.000000,0.041702,0.041702,0.038931,-0.040289,-0.009585,0.004894,0.137873,0.162891,0.217891,0.137873,0.022607,0,0,0,0,"speed_ok,valid_streak_not_ready"
83,11.090886,1,9,0.762659,-0.230267,0.397705,0.000000,0.025009,0.025009,0.072596,-0.019176,0.015744,-0.003136,0.141104,0.169693,0.224693,0.141104,0.026921,0,0,0,0,"speed_ok,valid_streak_not_ready"
84,11.252420,1,10,0.750848,-0.242595,0.398400,0.011953,0.036138,0.036138,0.066537,-0.029746,-0.020470,-0.001446,0.142241,0.164527,0.219527,0.142241,0.026981,0,0,0,0,"speed_ok,valid_streak_not_ready"
85,11.419515,1,11,0.728381,-0.237746,0.395701,0.027584,0.050218,0.050218,0.078650,-0.049229,-0.004830,-0.008664,0.142102,0.165132,0.220132,0.142102,0.035420,0,0,0,0,"speed_ok,valid_streak_not_ready"
86,11.564651,1,12,0.741670,-0.235318,0.402243,0.000000,0.039401,0.039401,0.057130,-0.038726,0.004489,-0.005710,0.137202,0.162968,0.217968,0.137202,0.022329,0,0,0,0,"speed_ok,valid_streak_not_ready"
