frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
45,8.086435,1,13,0.596872,-0.434396,0.370100,0.010748,0.019654,0.019654,0.067200,0.008556,0.017642,0.001345,0.028140,0.019654,0.027208,-0.004384,0.005689,0.250,0.107630,0.127662,0.182662,0.107630,0.009657,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,8.253205,1,14,0.583073,-0.416316,0.368232,0.015021,0.026609,0.026609,0.081188,0.016131,0.021118,0.001357,0.032900,0.026609,0.006887,0.032169,-0.000421,0.650,0.114073,0.134087,0.189087,0.114073,0.019564,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.436989,1,15,0.582573,-0.419616,0.367604,0.000000,0.026515,0.026515,0.066282,0.015663,0.021343,0.001477,0.021523,0.026515,0.015160,0.015268,0.000524,0.250,0.113905,0.127209,0.182209,0.113905,0.024482,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,8.624416,1,16,0.589749,-0.408887,0.375675,0.010352,0.032586,0.032586,0.029790,0.007774,0.030881,0.006912,0.039976,0.032586,0.013974,0.034822,0.013793,0.650,0.118939,0.134898,0.189898,0.118939,0.012782,0,0,0,0,"speed_ok,valid_streak_not_ready"
49,8.808734,1,17,0.590692,-0.397236,0.362307,0.018918,0.039922,0.039922,0.074769,0.001043,0.039905,-0.000514,0.053344,0.039922,-0.008570,0.051531,-0.010807,0.650,0.120178,0.141756,0.196756,0.120178,0.023400,0,0,0,0,"speed_ok,valid_streak_not_ready"
50,8.982880,1,18,0.575075,-0.381085,0.363167,0.030186,0.046995,0.046995,0.121317,-0.002235,0.046607,-0.005602,0.049687,0.046995,-0.010894,0.047985,-0.006899,0.650,0.123829,0.140693,0.195693,0.123829,0.025402,0,0,0,0,"speed_ok,valid_streak_not_ready"
51,9.153044,1,19,0.598448,-0.373154,0.368652,0.038186,0.060579,0.060579,0.117200,0.005292,0.060063,-0.005852,0.068583,0.060579,0.022169,0.064885,0.001464,0.650,0.115714,0.139550,0.194550,0.115714,0.013115,0,0,0,0,"speed_ok,valid_streak_not_ready"
52,9.327509,1,20,0.589446,-0.359266,0.364041,0.045183,0.067451,0.067451,0.060854,0.004353,0.066769,-0.008515,0.072330,0.067451,-0.000431,0.070419,-0.016511,0.650,0.124263,0.146235,0.201235,0.124263,0.022498,0,0,0,0,"speed_ok,valid_streak_not_ready"
53,9.511089,1,21,0.589719,-0.334459,0.371713,0.055970,0.078700,0.078700,0.111351,0.006039,0.078346,0.004374,0.090506,0.078700,-0.001387,0.089496,0.013409,0.650,0.116436,0.140909,0.195909,0.116436,0.019182,0,0,0,0,"speed_ok,valid_streak_not_ready"
54,9.689709,1,22,0.601459,-0.323016,0.379010,0.062954,0.087243,0.087243,0.082027,0.018096,0.084137,0.014314,0.092570,0.087243,0.037164,0.081794,0.022315,0.650,0.116697,0.140204,0.195204,0.116697,0.008794,1,1,1,0,valid_streak_not_ready
55,9.876224,1,23,0.589578,-0.308273,0.370099,0.066981,0.089862,0.089862,0.147340,0.004341,0.089023,0.011456,0.090648,0.089862,-0.012276,0.089791,0.002002,0.650,0.114758,0.139891,0.194891,0.114758,0.024761,2,1,1,1,
56,10.089273,1,24,0.602471,-0.292900,0.376932,0.068632,0.089023,0.089023,0.060952,0.006761,0.087976,0.011820,0.091396,0.089023,0.017290,0.088099,0.017113,0.250,0.113273,0.135105,0.190105,0.113273,0.014682,3,1,1,1,
57,10.263980,1,25,0.600486,-0.275312,0.371733,0.073472,0.086414,0.086414,0.042672,0.008093,0.085601,0.008619,0.079918,0.086414,0.014313,0.078626,0.000026,0.250,0.116637,0.137747,0.192747,0.116637,0.016425,4,1,1,1,
58,10.453122,1,26,0.597130,-0.275684,0.373365,0.068261,0.081359,0.081359,0.055541,0.006432,0.080935,0.005241,0.062991,0.081359,-0.005698,0.062292,-0.007429,0.250,0.115183,0.139604,0.194604,0.115183,0.018182,5,1,1,1,
59,10.637700,1,27,0.600228,-0.256247,0.367600,0.069190,0.077019,0.077019,0.050363,0.006982,0.076649,0.002851,0.069521,0.077019,0.013928,0.068033,-0.003268,0.250,0.115465,0.136617,0.191617,0.115465,0.024932,6,1,1,1,
60,10.821725,1,28,0.589217,-0.252540,0.360895,0.065553,0.070944,0.070944,0.094287,0.001652,0.070873,-0.002713,0.061131,0.070944,-0.017844,0.054337,-0.021591,0.250,0.116622,0.135799,0.190799,0.116622,0.032601,7,1,1,1,
61,11.002575,1,29,0.596670,-0.227173,0.369277,0.071248,0.069443,0.069443,0.099984,-0.000888,0.069296,-0.004421,0.065701,0.069443,-0.005184,0.065411,-0.003337,0.250,0.116443,0.135042,0.190042,0.116443,0.022829,8,1,1,1,
62,11.191030,1,30,0.600355,-0.205796,0.367208,0.076011,0.084132,0.084132,0.136902,0.000728,0.083958,-0.005360,0.094940,0.084132,0.004359,0.094474,-0.008323,0.650,0.120800,0.133656,0.188656,0.120800,0.023656,9,1,1,1,
