frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
33,5.973564,0,1,1,63,0.572261,-0.486958,0.355469,0.093204,0.137431,0.054174,0.180018,
34,6.146943,0,1,1,51,0.592383,-0.485772,0.357702,0.083861,0.082813,0.047852,0.176603,0.118468
35,6.320878,0,1,0,91,0.579637,-0.476807,0.366007,0.101459,0.153424,0.067198,0.178568,0.101111
36,6.500487,0,1,0,119,0.592183,-0.465930,0.369893,0.104939,0.156674,0.083194,0.180704,0.094319
37,6.676280,0,1,0,127,0.590510,-0.458933,0.367718,0.104445,0.173422,0.094129,0.183925,0.044453
38,6.857752,0,1,0,109,0.588757,-0.456430,0.371816,0.105270,0.155571,0.096368,0.191069,0.027321
39,7.036507,0,1,0,129,0.587507,-0.452671,0.370337,0.100855,0.156190,0.084129,0.190231,0.023529
40,7.211926,0,1,0,148,0.589307,-0.448553,0.379536,0.108761,0.153501,0.099083,0.178468,0.057718
41,7.389917,0,1,0,152,0.589374,-0.447174,0.379173,0.106675,0.156032,0.116912,0.184328,0.008132
42,7.558985,0,1,0,136,0.595002,-0.445601,0.376477,0.104416,0.143661,0.117427,0.178977,0.037625
43,7.736365,0,1,0,145,0.596142,-0.441069,0.375474,0.104095,0.159631,0.098811,0.182960,0.027108
44,7.906757,0,1,0,150,0.596584,-0.438067,0.373728,0.109996,0.153356,0.101621,0.186653,0.020487
45,8.086435,0,1,0,162,0.602514,-0.427478,0.373783,0.107630,0.135951,0.140334,0.182825,0.067200
46,8.253205,0,1,0,182,0.602303,-0.414639,0.371418,0.114073,0.156281,0.151750,0.183233,0.081188
47,8.436989,0,1,0,202,0.599132,-0.408207,0.381570,0.113905,0.141005,0.161363,0.181309,0.066282
48,8.624416,0,1,0,241,0.597622,-0.403604,0.384249,0.118939,0.155831,0.180927,0.185658,0.029790
49,8.808734,0,1,0,197,0.604206,-0.391819,0.380626,0.120178,0.137579,0.212040,0.181451,0.074769
50,8.982880,0,1,0,282,0.590089,-0.376337,0.383099,0.123829,0.201132,0.206740,0.181780,0.121317
51,9.153044,0,1,0,216,0.604468,-0.364419,0.376365,0.115714,0.147748,0.196540,0.190972,0.117200
52,9.327509,0,1,0,217,0.607236,-0.354185,0.376842,0.124263,0.147255,0.217857,0.185999,0.060854
53,9.511089,0,1,0,234,0.604095,-0.335422,0.384376,0.116436,0.150880,0.209391,0.181490,0.111351
54,9.689709,0,1,0,234,0.601771,-0.320989,0.387561,0.116697,0.150012,0.194815,0.178788,0.082027
55,9.876224,0,1,0,204,0.605886,-0.294876,0.383047,0.114758,0.159779,0.184239,0.183079,0.147340
56,10.089273,0,1,0,188,0.607237,-0.282979,0.386649,0.113273,0.136960,0.177950,0.187395,0.060952
57,10.263980,0,1,0,184,0.612279,-0.278532,0.382702,0.116637,0.138672,0.189522,0.183802,0.042672
58,10.453122,0,1,0,182,0.610457,-0.268149,0.383173,0.115183,0.141348,0.194269,0.185077,0.055541
59,10.637700,0,1,0,204,0.611952,-0.260982,0.389088,0.115465,0.138347,0.201719,0.178479,0.050363
60,10.821725,0,1,0,193,0.613754,-0.245699,0.381241,0.116622,0.132676,0.187320,0.192175,0.094287
61,11.002575,0,1,0,174,0.617194,-0.228579,0.379174,0.116443,0.142045,0.180138,0.187483,0.099984
62,11.191030,0,1,0,183,0.615094,-0.202895,0.385482,0.120800,0.129915,0.174991,0.195690,0.136902
