frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.126818,1787022728.971256,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,127.7795,0.00000000,0.00000000,1.57079256,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.229257,1787022729.099073,2442,50000,0,2442,25,1661,0.010238,0.225159,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590976,0.994802,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.362595,,0,1.000000,SAFE,1,current,50000,204.9407,0.00005135,-0.00005869,1.57077789,-0.00004402,1.57079637,0.00004035,0.00050130,-0.00057291,-0.00014314,-0.00042968,0.00000000,0.00039388
2,0.424867,1787022729.304029,2447,50000,0,2447,20,1662,0.008173,0.224865,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.588195,0.989128,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.363911,,0,1.000000,SAFE,1,current,50000,193.4676,0.00571846,-0.00560108,1.56507421,-0.00201008,1.57079637,0.00575147,0.02897148,-0.02833392,-0.02915850,-0.01005095,0.00000000,0.02919650
3,0.605045,1787022729.497514,2494,50000,0,2494,23,1671,0.009222,0.225349,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.579035,0.970835,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.369203,,0,1.000000,SAFE,1,current,50000,167.8154,0.02401091,-0.01839516,1.55076528,-0.00409352,1.57079637,0.02406960,0.10152449,-0.07100812,-0.07941563,-0.01156325,0.00000000,0.10166701
4,0.771828,1787022729.665346,2496,50000,0,2496,23,1695,0.009215,0.226560,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.563628,0.941957,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.382623,,0,1.000000,SAFE,1,current,50000,181.6706,0.05288930,-0.03111221,1.53598666,-0.00586151,1.57079637,0.05308370,0.17314950,-0.07624910,-0.08860985,-0.01060054,0.00000000,0.17396320
5,0.956823,1787022729.847036,2287,50000,0,2287,34,1642,0.014867,0.224798,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.538857,0.894181,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.411369,,0,1.000000,SAFE,1,current,50000,174.1067,0.10066536,-0.04571097,1.51889741,-0.00794495,1.57079637,0.10089277,0.25825587,-0.07891428,-0.09237677,-0.01126214,0.00000000,0.25843432
6,1.131562,1787022730.021158,2258,50000,0,2258,36,1633,0.015943,0.224269,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.507249,0.836424,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.431268,,0,1.000000,SAFE,1,current,50000,182.3972,0.15842213,-0.05918363,1.50323486,-0.00989267,1.57079256,0.15874858,0.33053049,-0.07710138,-0.08963366,-0.01114643,-0.00002183,0.33109728
7,1.314446,1787022730.203575,2483,50000,0,2483,43,1723,0.017318,0.222581,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.466673,0.764472,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.470245,,0,1.000000,SAFE,1,current,50000,191.5056,0.23037417,-0.07302310,1.48705518,-0.01185507,1.57079637,0.23096105,0.39343089,-0.07567368,-0.08846984,-0.01073030,0.00002086,0.39485490
8,1.506819,1787022730.395123,2464,50000,0,2464,32,1761,0.012987,0.223003,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.417516,0.679829,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.502596,,0,1.000000,SAFE,1,current,50000,188.8549,0.31501758,-0.08804001,1.46954036,-0.01397519,1.57079637,0.31574020,0.43999633,-0.07806141,-0.09104618,-0.01102088,0.00000000,0.44070191
9,1.694573,1787022730.584010,2232,50000,0,2232,13,1667,0.005824,0.222480,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.369416,0.599026,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.481683,,0,1.000000,SAFE,1,current,50000,153.4274,0.39582056,-0.10223527,1.45297194,-0.01601828,1.57079637,0.39646983,0.43036563,-0.07560555,-0.08824526,-0.01088174,0.00000000,0.42997499
10,1.847331,1787022730.737453,2237,50000,0,2237,45,1613,0.020116,0.224112,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.328513,0.531398,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.488263,,0,1.000000,SAFE,1,current,50000,175.7932,0.46344802,-0.11416737,1.43905902,-0.01774592,1.57079637,0.46410093,0.44270998,-0.07811115,-0.09107819,-0.01130966,0.00000000,0.44273379
11,2.022311,1787022730.913263,2381,50000,0,2381,18,1683,0.007560,0.223505,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.281928,0.457260,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.494256,,0,1.000000,SAFE,1,current,50000,186.5511,0.53758621,-0.12724389,1.42379272,-0.01953959,1.57079637,0.53825742,0.42369435,-0.07473136,-0.08724578,-0.01025067,0.00000000,0.42379893
12,2.208454,1787022731.099833,2466,50000,0,2466,33,1709,0.013382,0.223111,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.232600,0.374520,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.499158,,0,1.000000,SAFE,1,current,50000,185.0670,0.62032592,-0.14186098,1.40670717,-0.02165971,1.57079637,0.62118793,0.44449695,-0.07852638,-0.09178756,-0.01138978,0.00000000,0.44552194
13,2.395814,1787022731.284918,2458,50000,0,2458,26,1676,0.010578,0.223610,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.182078,0.293805,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.503784,,0,1.000000,SAFE,1,current,50000,174.3088,0.70104086,-0.15608193,1.39013135,-0.02372114,1.57079637,0.70186985,0.43080198,-0.07590187,-0.08847053,-0.01100254,0.00000000,0.43062574
14,2.567898,1787022731.459246,2479,50000,0,2479,24,1711,0.009681,0.223670,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.137665,0.217980,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.489841,,0,1.000000,SAFE,1,current,50000,187.2725,0.77686632,-0.16953993,1.37438452,-0.02556249,1.57079637,0.77754492,0.44062976,-0.07820586,-0.09150651,-0.01070028,0.00000000,0.43975587
15,2.762352,1787022731.646536,2301,50000,0,2301,18,1619,0.007823,0.223052,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.091852,0.141447,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.500363,,0,1.000000,SAFE,1,current,50000,174.4812,0.85339969,-0.18454950,1.35689890,-0.02775230,1.57079637,0.85384351,0.39357995,-0.07718808,-0.08992141,-0.01126132,0.00000000,0.39237256
16,2.929168,1787022731.821034,2296,50000,0,2296,38,1662,0.016551,0.223765,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.060310,0.089251,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.488003,,0,1.000000,SAFE,1,current,50000,174.9382,0.90559572,-0.19724087,1.34206915,-0.02959732,1.57079637,0.90589291,0.31289711,-0.07608042,-0.08889925,-0.01106024,0.00000000,0.31201813
17,3.105822,1787022731.995990,2432,50000,0,2432,31,1694,0.012747,0.224469,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.033355,0.047105,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.484346,,0,1.000000,SAFE,1,current,50000,172.5983,0.94774139,-0.21070987,1.32637370,-0.03142033,1.57079637,0.94786608,0.23857650,-0.07624474,-0.08884818,-0.01031962,0.00000000,0.23760004
18,3.276174,1787022732.168606,2432,50000,0,2432,25,1661,0.010280,0.224850,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.014723,0.018579,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.487789,,0,1.000000,SAFE,1,current,50000,169.6139,0.97626764,-0.22415319,1.31071103,-0.03336439,1.57079637,0.97630799,0.16745495,-0.07891506,-0.09194310,-0.01141202,0.00000000,0.16695985
