frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
50,6.565866,0,1,0,121,0.687849,-0.547821,0.353355,0.116834,0.186547,0.097793,0.207057,
52,6.851710,0,1,0,124,0.697169,-0.533912,0.355974,0.122058,0.167046,0.113602,0.214455,
53,7.002390,0,1,0,114,0.697728,-0.528858,0.365989,0.117175,0.161417,0.122659,0.209016,0.072994
54,7.160010,0,1,0,144,0.698583,-0.524039,0.360945,0.122646,0.163427,0.142574,0.208628,0.045802
55,7.312225,0,1,0,138,0.695688,-0.517431,0.371068,0.115340,0.181539,0.118979,0.202470,0.079796
56,7.456980,0,1,0,149,0.705512,-0.511004,0.369275,0.113603,0.156453,0.131108,0.213444,0.081426
57,7.608869,0,1,0,173,0.700342,-0.507901,0.373615,0.119362,0.170931,0.165801,0.214315,0.049272
58,7.780634,0,1,0,168,0.703258,-0.506882,0.369004,0.118383,0.141152,0.152126,0.211706,0.032678
59,7.953744,0,1,0,174,0.700231,-0.511071,0.376150,0.116748,0.140922,0.156509,0.202897,0.055163
60,8.097314,0,1,0,186,0.703293,-0.505899,0.372144,0.121398,0.168636,0.173713,0.207527,0.046019
61,8.253564,0,1,0,182,0.696202,-0.506348,0.385358,0.117608,0.156967,0.156852,0.202760,0.096392
62,8.423905,0,1,0,185,0.702159,-0.504523,0.376083,0.119450,0.141694,0.186415,0.211649,0.068214
63,8.585545,0,1,0,193,0.706864,-0.511672,0.368169,0.135910,0.152312,0.239469,0.213173,0.069049
64,8.741033,0,1,0,203,0.703179,-0.514247,0.376458,0.134433,0.166602,0.235384,0.206377,0.060134
65,8.906434,0,1,0,195,0.706308,-0.506630,0.372162,0.132528,0.141645,0.222302,0.212092,0.056160
66,9.055553,0,1,0,198,0.705860,-0.495441,0.371048,0.130371,0.140992,0.230427,0.205985,0.075269
67,9.207385,0,1,0,225,0.709175,-0.492969,0.371540,0.130039,0.159409,0.236103,0.213164,0.027606
68,9.379940,0,1,0,250,0.702216,-0.479323,0.376324,0.128479,0.162125,0.225529,0.204120,0.097895
69,9.537793,0,1,0,250,0.701041,-0.474545,0.383136,0.125960,0.168613,0.226620,0.199621,0.053995
70,9.685569,0,1,0,276,0.704467,-0.468863,0.380645,0.123743,0.161063,0.218596,0.205388,0.045019
71,9.847661,0,1,0,222,0.707950,-0.461814,0.380829,0.125290,0.160514,0.226009,0.202082,0.049801
72,10.007605,0,1,0,245,0.699446,-0.451401,0.393434,0.125667,0.159682,0.217537,0.193061,0.111943
73,10.171598,0,1,0,237,0.704600,-0.441940,0.379154,0.122215,0.142819,0.217521,0.197951,0.109406
74,10.325425,0,1,0,267,0.702283,-0.443176,0.392768,0.123819,0.141393,0.213406,0.197026,0.089668
75,10.499365,0,1,0,281,0.699464,-0.441535,0.384301,0.131451,0.153455,0.239385,0.205929,0.059524
76,10.651297,0,1,0,257,0.702284,-0.430035,0.387607,0.123375,0.147778,0.224776,0.198505,0.070738
77,10.804945,0,1,0,235,0.702180,-0.426322,0.378718,0.122356,0.149350,0.213970,0.206352,0.062953
78,10.960803,0,1,0,256,0.700119,-0.424590,0.379642,0.126147,0.177574,0.211733,0.197170,0.018333
79,11.128680,0,1,0,228,0.705016,-0.430812,0.388611,0.120827,0.135461,0.215837,0.185240,0.072006
80,11.282210,0,1,0,279,0.697928,-0.427666,0.381085,0.129588,0.143475,0.244463,0.202835,0.069527
81,11.434515,0,1,0,239,0.700976,-0.413016,0.382586,0.122253,0.145533,0.198942,0.200716,0.097052
82,11.594230,0,1,0,226,0.701081,-0.414953,0.390578,0.120042,0.140442,0.189110,0.203351,0.054376
83,11.743135,0,1,0,234,0.700861,-0.411250,0.381466,0.125140,0.159723,0.215947,0.198282,0.062844
84,11.909309,0,1,0,239,0.701332,-0.396685,0.384496,0.126222,0.155936,0.219963,0.201772,0.093417
85,12.062351,0,1,0,247,0.700928,-0.386379,0.381306,0.126357,0.140720,0.225401,0.201850,0.068751
86,12.218532,0,1,0,236,0.701595,-0.377156,0.378613,0.124413,0.163403,0.215456,0.202900,0.060767
87,12.372886,0,1,0,286,0.697899,-0.378997,0.379537,0.127697,0.156319,0.219932,0.207363,0.027457
88,12.541420,0,1,0,248,0.699930,-0.372824,0.377725,0.125692,0.145529,0.233241,0.213162,0.041897
89,12.707018,0,1,0,256,0.696100,-0.365424,0.386893,0.124408,0.155808,0.216094,0.197567,0.072786
90,12.862958,0,1,0,261,0.695419,-0.356703,0.382826,0.126185,0.146483,0.204228,0.208817,0.060700
91,13.016012,0,1,0,278,0.691669,-0.351768,0.383332,0.131732,0.183426,0.229514,0.206763,0.040480
92,13.174584,0,1,0,264,0.696868,-0.344558,0.380370,0.126580,0.155782,0.219972,0.210682,0.059683
93,13.321501,0,1,0,252,0.698698,-0.343913,0.381071,0.128365,0.148422,0.212444,0.214420,0.013847
94,13.473086,0,1,0,245,0.690325,-0.333053,0.391169,0.121013,0.151726,0.201614,0.210661,0.111739
95,13.623854,0,1,0,244,0.689557,-0.319981,0.389255,0.129252,0.156377,0.216538,0.198559,0.088645
96,13.778554,0,1,0,241,0.693680,-0.318611,0.390675,0.120739,0.139440,0.203895,0.200734,0.029810
97,13.930967,0,1,0,238,0.695529,-0.311952,0.379880,0.125988,0.150259,0.217470,0.194620,0.083776
98,14.088148,0,1,0,252,0.695385,-0.306172,0.382147,0.127515,0.137812,0.216474,0.205088,0.039847
99,14.248593,0,1,0,236,0.695982,-0.305555,0.379248,0.128211,0.149211,0.206900,0.214062,0.019443
100,14.402800,0,1,0,248,0.693756,-0.298145,0.377682,0.133735,0.151295,0.216375,0.211912,0.049849
101,14.555511,0,1,0,241,0.690970,-0.299824,0.385316,0.128002,0.164334,0.198342,0.206449,0.053374
102,14.704866,0,1,0,231,0.694417,-0.293484,0.381885,0.128551,0.157484,0.210354,0.216244,0.053379
103,14.851857,0,1,0,223,0.693843,-0.288902,0.387788,0.121035,0.150616,0.209244,0.194077,0.051058
104,15.007376,0,1,0,254,0.690263,-0.278277,0.382200,0.131731,0.173438,0.203985,0.205012,0.080711
105,15.167467,0,1,0,249,0.690426,-0.281624,0.391732,0.127173,0.153498,0.211580,0.203405,0.065169
106,15.323549,0,1,0,210,0.696322,-0.271307,0.379476,0.125435,0.136598,0.213062,0.204580,0.105706
107,15.472514,0,1,0,222,0.692242,-0.275548,0.378515,0.126158,0.155349,0.220029,0.204680,0.040043
108,15.622270,0,1,0,260,0.693010,-0.266517,0.379891,0.131498,0.161473,0.228696,0.210404,0.060581
109,15.792790,0,1,0,225,0.691151,-0.258374,0.389009,0.124673,0.133946,0.194920,0.205911,0.075028
110,15.953767,0,1,0,215,0.692779,-0.253595,0.385312,0.126908,0.160866,0.203139,0.202648,0.038492
111,16.103342,0,1,0,217,0.696674,-0.249052,0.389121,0.123964,0.130322,0.201236,0.202951,0.046681
112,16.250343,0,1,0,233,0.691506,-0.252025,0.382091,0.131502,0.144275,0.237776,0.206655,0.062050
113,16.405387,0,1,0,225,0.695342,-0.244259,0.385257,0.128817,0.141863,0.215542,0.206233,0.060250
114,16.570297,0,1,0,220,0.693147,-0.239522,0.379702,0.129346,0.161800,0.215274,0.207344,0.048220
115,16.716624,0,1,0,217,0.693318,-0.232875,0.383969,0.126829,0.169728,0.212166,0.206637,0.051230
116,16.867296,0,1,0,243,0.687504,-0.229884,0.380132,0.132296,0.159796,0.215714,0.202207,0.051223
117,17.022244,0,1,0,222,0.692068,-0.220134,0.381605,0.129458,0.137601,0.215295,0.204510,0.071473
118,17.181624,0,1,0,231,0.692604,-0.226196,0.386571,0.129271,0.151655,0.203642,0.197715,0.048521
119,17.334385,0,1,0,237,0.691832,-0.215525,0.387030,0.127246,0.152077,0.214957,0.201314,0.069352
