index,path,tcp_x,tcp_y,tcp_z,obstacle_clearance_m,table_clearance_m
108,reference,0.48742240622790306,-0.32000000000000006,0.5395777780043234,0.2250018606016591,0.1288359970487763
109,reference,0.48742240622790306,-0.32666666666666666,0.5395777780043234,0.23162533225992443,0.1288359970487763
110,reference,0.48742240622790306,-0.33333333333333337,0.5395777780043234,0.23825121343598918,0.1288359970487763
111,reference,0.48742240622790306,-0.33999999999999997,0.5395777780043234,0.24487930854159767,0.1288359970487763
112,reference,0.48742240622790306,-0.3466666666666667,0.5395777780043234,0.25150944254399205,0.1288359970487763
113,reference,0.48742240622790306,-0.3533333333333334,0.5395777780043234,0.25814145834146285,0.1288359970487763
114,reference,0.48742240622790306,-0.36,0.5395777780043234,0.2647752145300114,0.1288359970487763
115,reference,0.48742240622790306,-0.3666666666666667,0.5395777780043234,0.271410583494931,0.1288359970487763
116,reference,0.48742240622790306,-0.3733333333333334,0.5395777780043234,0.2780474497735829,0.1288359970487763
117,reference,0.48742240622790306,-0.38,0.5395777780043234,0.28468570864554504,0.1288359970487763
118,reference,0.48742240622790306,-0.3866666666666666,0.5395777780043234,0.2913252649141988,0.1288359970487763
119,reference,0.48742240622790306,-0.3933333333333334,0.5395777780043234,0.2979660318501575,0.1288359970487763
120,reference,0.48742240622790306,-0.4,0.5395777780043234,0.3046079302720446,0.1288359970487763
0,candidate,0.48742240622790306,0.4,0.5395777780043234,0.22185882130203421,0.1288359970487763
1,candidate,0.48278177718412396,0.39400740891292824,0.5395777780043234,0.21679787022544245,0.1288359970487763
2,candidate,0.47821914190578646,0.38800348882451874,0.5395777780043234,0.2118726932602813,0.1288359970487763
3,candidate,0.4737345003928907,0.3819882397347715,0.5395777780043234,0.20708880800912077,0.1288359970487763
4,candidate,0.4693278526454366,0.3759616616436865,0.5395777780043234,0.20245205736229976,0.1288359970487763
5,candidate,0.4649991986634242,0.3699237545512639,0.5395777780043234,0.19796860618920448,0.1288359970487763
6,candidate,0.4607485384468533,0.3638745184575034,0.5395777780043234,0.19364493201230099,0.1288359970487763
7,candidate,0.4565758719957242,0.3578139533624053,0.5395777780043234,0.18948780843033786,0.1288359970487763
8,candidate,0.4524811993100368,0.35174205926596946,0.5395777780043234,0.18550427999007785,0.1288359970487763
9,candidate,0.448464520389791,0.34565883616819587,0.5395777780043234,0.1817016271916546,0.1288359970487763
10,candidate,0.4445258352349868,0.33956428406908445,0.5395777780043234,0.17808732037312536,0.1288359970487763
11,candidate,0.4406651438456244,0.33345840296863544,0.5395777780043234,0.17466896137897361,0.1288359970487763
12,candidate,0.43688244622170364,0.32734119286684865,0.5395777780043234,0.17145421219888846,0.1288359970487763
13,candidate,0.4331777423632244,0.3212126537637241,0.5395777780043234,0.1678304203814666,0.1288359970487763
14,candidate,0.429551032270187,0.31507278565926183,0.5395777780043234,0.16418326832688268,0.1288359970487763
15,candidate,0.4260023159425912,0.30892158855346186,0.5395777780043234,0.1607229747876152,0.1288359970487763
16,candidate,0.42253159338043716,0.30275906244632417,0.5395777780043234,0.15745791354739097,0.1288359970487763
17,candidate,0.4191388645837247,0.29658520733784877,0.5395777780043234,0.15439656752700007,0.1288359970487763
18,candidate,0.4158241295524538,0.2904000232280355,0.5395777780043234,0.1515474288543316,0.1288359970487763
19,candidate,0.4125873882866247,0.2842035101168846,0.5395777780043234,0.14891888121783092,0.1288359970487763
20,candidate,0.40942864078623725,0.277995668004396,0.5395777780043234,0.14651906553261998,0.1288359970487763
21,candidate,0.4063478870512914,0.2717764968905696,0.5395777780043234,0.14435573120851036,0.1288359970487763
22,candidate,0.40334512708178727,0.2655459967754055,0.5395777780043234,0.14202410245908598,0.1288359970487763
23,candidate,0.4004203608777248,0.2593041676589037,0.5395777780043234,0.13928286796817899,0.1288359970487763
24,candidate,0.39757358843910406,0.2530510095410642,0.5395777780043234,0.1367365046280693,0.1288359970487763
25,candidate,0.39480480976592486,0.24678652242188687,0.5395777780043234,0.1339253972297944,0.1288359970487763
26,candidate,0.3921140248581874,0.2405107063013719,0.5395777780043234,0.13135215473172315,0.1288359970487763
27,candidate,0.3895012337158916,0.2342235611795192,0.5395777780043234,0.1290277826366113,0.1288359970487763
28,candidate,0.38696643633903743,0.22792508705632866,0.5395777780043234,0.12696281784623564,0.1288359970487763
29,candidate,0.384509632727625,0.2216152839318005,0.5395777780043234,0.12516707140798752,0.1288359970487763
30,candidate,0.3821308228816542,0.21529415180593459,0.5395777780043234,0.12360064446828081,0.1288359970487763
31,candidate,0.37983000680112505,0.20896169067873097,0.5395777780043234,0.12126685855381632,0.1288359970487763
32,candidate,0.3776071844860376,0.2026179005501896,0.5395777780043234,0.11915871073229516,0.1288359970487763
33,candidate,0.37546235593639177,0.19626278142031045,0.5395777780043234,0.1173091174151214,0.1288359970487763
34,candidate,0.3733955211521876,0.18989633328909358,0.5395777780043234,0.11575143060228801,0.1288359970487763
35,candidate,0.3714066801334251,0.18351855615653898,0.5395777780043234,0.11449523076661158,0.1288359970487763
36,candidate,0.3694958328801043,0.17712945002264668,0.5395777780043234,0.11354833505630652,0.1288359970487763
37,candidate,0.3676629793922252,0.17072901488741665,0.5395777780043234,0.11291648839683212,0.1288359970487763
