frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
1,0.218137,1,1,0.512796,-0.476077,0.369738,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.095811,0.110600,0.165600,0.095811,0.017862,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
2,0.411672,1,2,0.520199,-0.480746,0.367589,0.000000,0.043212,0.043212,0.005334,0.035492,-0.022390,-0.010306,0.091522,0.107157,0.162157,0.091522,0.013745,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
3,0.567965,1,3,0.520284,-0.457354,0.368649,0.011948,0.055284,0.055284,0.020785,0.020497,0.051257,-0.002980,0.094964,0.115681,0.170681,0.094964,0.016001,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
4,0.765285,1,4,0.531504,-0.459616,0.369542,0.000000,0.044764,0.044764,0.023328,0.033606,0.029569,-0.000352,0.100079,0.112557,0.167557,0.100079,0.010115,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
5,0.949345,1,5,0.514208,-0.471944,0.370505,0.000000,0.005951,0.005951,0.023740,0.001894,0.005547,0.001029,0.092200,0.113623,0.168623,0.092200,0.016462,0,0,0,0,"speed_ok,valid_streak_not_ready"
6,1.124495,1,6,0.510234,-0.472728,0.368028,0.000000,0.018011,0.018011,0.027064,-0.014024,0.011284,0.000619,0.094649,0.111181,0.166181,0.094649,0.023557,0,0,0,0,"speed_ok,valid_streak_not_ready"
7,1.299034,1,7,0.516374,-0.450362,0.368383,0.010048,0.010955,0.010955,0.081571,-0.005344,0.009556,-0.000364,0.100434,0.128216,0.183216,0.100434,0.021110,0,0,0,0,"speed_ok,valid_streak_not_ready"
8,1.477173,1,8,0.513607,-0.459037,0.368058,0.000000,0.025129,0.025129,0.053686,-0.025030,0.000811,-0.002076,0.098981,0.115927,0.170927,0.098981,0.019265,0,0,0,0,"speed_ok,valid_streak_not_ready"
9,1.659092,1,9,0.468851,-0.479585,0.361221,0.024714,0.066139,0.066139,0.299952,-0.063931,-0.010770,-0.013087,0.093114,0.114371,0.169371,0.093114,0.013492,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,8.139772,1,1,0.493808,-0.474777,0.364320,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.086777,0.102286,0.157286,0.086777,0.012799,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
45,8.327384,1,2,0.505217,-0.465031,0.364005,0.000000,0.080560,0.080560,0.090011,0.061243,0.052310,-0.001693,0.093574,0.105571,0.160571,0.093574,0.008751,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
46,8.512506,1,3,0.497738,-0.474313,0.363543,0.000000,0.011120,0.011120,0.075882,0.010836,0.001278,-0.002143,0.097139,0.107151,0.162151,0.097139,0.019061,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
47,8.681039,1,4,0.505098,-0.457792,0.368297,0.000000,0.038457,0.038457,0.069777,0.020895,0.031435,0.007361,0.092809,0.110081,0.165081,0.092809,0.013921,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
48,8.856022,1,5,0.500203,-0.466546,0.364824,0.000000,0.014776,0.014776,0.043885,0.009056,0.011654,0.000713,0.100255,0.115618,0.170618,0.100255,0.022301,0,0,0,0,"speed_ok,valid_streak_not_ready"
49,9.035823,1,6,0.502988,-0.448215,0.366394,0.000000,0.024175,0.024175,0.041661,-0.003145,0.023731,0.003372,0.098935,0.113547,0.168547,0.098935,0.018936,0,0,0,0,"speed_ok,valid_streak_not_ready"
50,9.206138,1,7,0.503758,-0.433814,0.368146,0.014916,0.058618,0.058618,0.050286,0.008564,0.057618,0.006549,0.108049,0.130212,0.185212,0.108049,0.018786,0,0,0,0,"speed_ok,valid_streak_not_ready"
51,9.402089,1,8,0.507108,-0.436298,0.365057,0.000000,0.030278,0.030278,0.026382,0.002788,0.029813,-0.004494,0.104049,0.120796,0.175796,0.104049,0.020253,0,0,0,0,"speed_ok,valid_streak_not_ready"
52,9.580287,1,9,0.528725,-0.441672,0.372392,0.013607,0.052586,0.052586,0.055012,0.038862,0.033892,0.010312,0.102499,0.118934,0.173934,0.102499,0.010812,0,0,0,0,"speed_ok,valid_streak_not_ready"
53,9.743159,1,10,0.502271,-0.429303,0.363999,0.012492,0.026981,0.026981,0.096847,-0.001015,0.026749,-0.003387,0.106185,0.124822,0.179822,0.106185,0.025381,0,0,0,0,"speed_ok,valid_streak_not_ready"
54,9.940703,1,11,0.526767,-0.412253,0.372054,0.024405,0.043330,0.043330,0.072967,0.031377,0.029403,0.005329,0.106584,0.127970,0.182970,0.106584,0.014285,0,0,0,0,"speed_ok,valid_streak_not_ready"
55,10.123035,1,12,0.526177,-0.418041,0.386270,0.028185,0.046923,0.046923,0.070027,0.026420,0.025296,0.029391,0.116041,0.154795,0.209795,0.116041,0.007322,0,0,0,0,"speed_ok,valid_streak_not_ready"
56,10.297844,1,13,0.527016,-0.411964,0.372307,0.028807,0.041536,0.041536,0.082860,-0.002385,0.041468,-0.000119,0.115327,0.140783,0.195783,0.115327,0.014766,0,0,0,0,"speed_ok,valid_streak_not_ready"
57,10.463714,1,14,0.520226,-0.410481,0.365865,0.000000,0.036097,0.036097,0.053987,0.024852,0.026052,0.002582,0.119301,0.149845,0.204845,0.119301,0.024226,0,0,0,0,"speed_ok,valid_streak_not_ready"
58,10.652094,1,15,0.527210,-0.414657,0.378622,0.000000,0.009818,0.009818,0.034948,0.000622,-0.003367,0.009201,0.117784,0.148723,0.203723,0.117784,0.014401,0,0,0,0,"speed_ok,valid_streak_not_ready"
59,10.836896,1,16,0.524328,-0.399435,0.362526,0.010474,0.042253,0.042253,0.091701,-0.002584,0.026012,-0.033197,0.117415,0.141683,0.196683,0.117415,0.028287,0,0,0,0,"speed_ok,valid_streak_not_ready"
60,10.995243,1,17,0.518054,-0.373519,0.353090,0.031709,0.062848,0.062848,0.103122,-0.012829,0.055032,-0.027507,0.120640,0.141643,0.196643,0.120640,0.033211,0,0,0,0,"speed_ok,valid_streak_not_ready"
61,11.176896,1,18,0.525079,-0.369914,0.366851,0.036397,0.057423,0.057423,0.045488,0.006819,0.057000,0.001386,0.117292,0.139911,0.194911,0.117292,0.023724,0,0,0,0,"speed_ok,valid_streak_not_ready"
62,11.346536,1,19,0.522077,-0.354828,0.363428,0.044629,0.089199,0.089199,0.166622,-0.007393,0.086157,-0.021881,0.114352,0.156155,0.211155,0.114352,0.030327,1,1,1,0,valid_streak_not_ready
