frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
1,0.218137,0,1,1,107,0.529667,-0.471610,0.373545,0.095811,0.151074,0.050170,0.176736,
2,0.411672,0,1,1,90,0.528690,-0.471418,0.373048,0.091522,0.130298,0.047678,0.172135,0.005334
3,0.567965,0,1,1,98,0.530656,-0.469106,0.371865,0.094964,0.129391,0.077056,0.183187,0.020785
4,0.765285,0,1,0,107,0.534027,-0.468016,0.374582,0.100079,0.133012,0.077225,0.180183,0.023328
5,0.949345,0,1,1,98,0.529780,-0.467407,0.373317,0.092200,0.137860,0.056811,0.187598,0.023740
6,1.124495,0,1,1,96,0.532427,-0.470548,0.375622,0.094649,0.157971,0.059606,0.164971,0.027064
7,1.299034,0,1,0,113,0.529184,-0.465979,0.362249,0.100434,0.166763,0.086696,0.181531,0.081571
8,1.477173,0,1,1,108,0.529295,-0.469880,0.370784,0.098981,0.147679,0.073692,0.194024,0.053686
9,1.659092,0,1,1,60,0.479024,-0.487995,0.358427,0.093114,0.149301,0.046851,0.175941,0.299952
44,8.139772,0,1,1,56,0.496467,-0.487107,0.366488,0.086777,0.132542,0.050099,0.173512,
45,8.327384,0,1,1,82,0.506249,-0.473497,0.365966,0.093574,0.134772,0.069986,0.170465,0.090011
46,8.512506,0,1,1,101,0.508816,-0.464601,0.375638,0.097139,0.135092,0.059920,0.177511,0.075882
47,8.681039,0,1,1,96,0.518091,-0.456761,0.373184,0.092809,0.137090,0.085886,0.174159,0.069777
48,8.856022,0,1,0,136,0.514479,-0.457621,0.379447,0.100255,0.140233,0.074962,0.179702,0.043885
49,9.035823,0,1,1,140,0.515474,-0.449900,0.380531,0.098935,0.146038,0.111784,0.178931,0.041661
50,9.206138,0,1,0,164,0.517608,-0.442040,0.377810,0.108049,0.139427,0.128083,0.176996,0.050286
51,9.402089,0,1,0,164,0.521461,-0.438863,0.379114,0.104049,0.148444,0.138355,0.182488,0.026382
52,9.580287,0,1,0,151,0.530477,-0.439907,0.382914,0.102499,0.141777,0.105625,0.183747,0.055012
53,9.743159,0,1,0,156,0.522413,-0.426979,0.379266,0.106185,0.143892,0.124406,0.186263,0.096847
54,9.940703,0,1,0,186,0.535086,-0.420294,0.380432,0.106584,0.153484,0.139513,0.182052,0.072967
55,10.123035,0,1,0,193,0.526208,-0.425014,0.388500,0.116041,0.187785,0.145378,0.195394,0.070027
56,10.297844,0,1,0,211,0.525823,-0.410722,0.386972,0.115327,0.170454,0.162465,0.187453,0.082860
57,10.463714,0,1,0,241,0.528085,-0.401949,0.387132,0.119301,0.194961,0.195818,0.196897,0.053987
58,10.652094,0,1,0,212,0.534037,-0.404683,0.386453,0.117784,0.186579,0.178959,0.180606,0.034948
59,10.836896,0,1,0,249,0.536669,-0.387927,0.385229,0.117415,0.147602,0.211668,0.191970,0.091701
60,10.995243,0,1,0,254,0.536252,-0.372361,0.380847,0.120640,0.165973,0.212914,0.194962,0.103122
61,11.176896,0,1,0,232,0.538263,-0.366512,0.386279,0.117292,0.151921,0.186722,0.187034,0.045488
62,11.346536,0,1,0,227,0.545101,-0.340449,0.376950,0.114352,0.169990,0.217303,0.185177,0.166622
