tau,distance_m,nearest_link,surface_density,forecast_radius
0.000000,0.154807717,left_link,medium,0.178014715
0.040000,0.152197588,left_link,medium,0.178355455
0.080000,0.149324498,left_link,medium,0.178696195
0.120000,0.146137763,left_link,medium,0.179036935
0.160000,0.142743039,left_link,medium,0.179377674
0.200000,0.139308630,left_link,medium,0.179718414
0.240000,0.135972933,left_link,medium,0.180059154
0.280000,0.132781922,left_link,medium,0.180399894
0.320000,0.129702336,left_link,medium,0.180740634
0.360000,0.126664541,left_link,medium,0.181081374
0.400000,0.123606492,left_link,medium,0.181422114
0.440000,0.120516988,left_link,medium,0.181762854
0.480000,0.117460517,left_link,medium,0.182103593
0.520000,0.114555294,left_link,medium,0.182444333
0.560000,0.111932773,left_link,medium,0.182785073
0.600000,0.109696402,left_link,medium,0.183125813
0.640000,0.107880960,left_link,medium,0.183466553
0.680000,0.106428181,left_link,medium,0.183807293
0.720000,0.105203734,left_link,medium,0.184148033
0.760000,0.104030658,left_link,medium,0.184488773
0.800000,0.102723586,left_link,medium,0.184829512
0.840000,0.101122898,left_link,medium,0.185170252
0.880000,0.099124171,left_link,medium,0.185510992
0.920000,0.096695498,left_link,medium,0.185851732
0.960000,0.093889710,left_link,medium,0.186192472
1.000000,0.090855815,left_link,medium,0.186533212
