frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.090837,1786672998.051922,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,91.8225,0.00000000,0.00000000,1.57079637,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.187520,1786672998.143788,2581,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,163.4677,0.00000000,0.00000734,1.57080007,-0.00000367,1.57079637,0.00000000,0.00000000,0.00007588,0.00003822,-0.00003794,0.00000000,0.00000000
2,0.336307,1786672998.307284,2535,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.8478,0.00000000,-0.00185235,1.56914568,-0.00135350,1.57079637,0.00000000,0.00000000,-0.01249900,-0.01111916,-0.00907226,0.00000000,0.00000000
3,0.468679,1786672998.440144,2534,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.7467,0.00000000,-0.00901235,1.56174731,-0.00392479,1.57079637,0.00000000,0.00000000,-0.05409009,-0.05589090,-0.01942477,0.00000000,0.00000000
4,0.598157,1786672998.571916,2581,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,133.5958,0.00000000,-0.02331399,1.54742730,-0.00629800,1.57079637,0.00000000,0.00000000,-0.11045576,-0.11059768,-0.01832903,0.00000000,0.00000000
5,0.730952,1786672998.705527,2587,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.4171,0.00000000,-0.04541386,1.52480662,-0.00882528,1.57079637,0.00000000,0.00000000,-0.16642142,-0.17034333,-0.01903143,0.00000000,0.00000000
6,0.861176,1786672998.833959,2618,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.2961,0.00000000,-0.07094699,1.49589896,-0.01126818,1.57079637,0.00000000,0.00000000,-0.19607072,-0.22198390,-0.01875924,0.00000000,0.00000000
7,0.991725,1786672998.963280,2577,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,122.8884,0.00000000,-0.09729444,1.46192193,-0.01362672,1.57079637,0.00000000,0.00000000,-0.20181946,-0.26026146,-0.01806626,0.00000000,0.00000000
8,1.110660,1786672999.086184,2561,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,127.8866,0.00000000,-0.12166116,1.42942321,-0.01586055,1.57079637,0.00000000,0.00000000,-0.20487488,-0.27324862,-0.01878200,0.00000000,0.00000000
9,1.238598,1786672999.214085,2533,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.3758,0.00000000,-0.14699621,1.39768004,-0.01818608,1.57079256,0.00000000,0.00000000,-0.19802653,-0.24811427,-0.01817703,-0.00002982,0.00000000
10,1.379628,1786672999.344486,2475,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.8216,0.00000000,-0.17449176,1.36774540,-0.02080139,1.57079637,0.00000000,0.00000000,-0.19496209,-0.21225694,-0.01854430,0.00002705,0.00000000
11,1.510181,1786672999.476336,2468,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.0182,0.00000000,-0.19344446,1.34878898,-0.02328097,1.57079637,0.00000000,0.00000000,-0.14517178,-0.14520031,-0.01899285,0.00000000,0.00000000
