frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
37,6.319813,1,1,0.608246,-0.470874,0.316258,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.071548,0.082140,0.137140,0.071548,0.010879,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
38,6.478830,1,2,0.565986,-0.458963,0.368063,0.039470,0.285060,0.285060,0.423154,-0.177393,0.049998,0.217465,0.438553,0.285060,-0.272912,0.076919,0.334562,0.650,0.100076,0.121544,0.176544,0.100076,0.026343,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
39,6.654830,1,3,0.600079,-0.463460,0.380018,0.048488,0.255240,0.255240,0.126295,-0.137931,0.042810,0.210451,0.195178,0.255240,-0.024633,0.022363,0.192322,0.250,0.103825,0.113849,0.168849,0.103825,0.012818,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
40,6.836148,1,4,0.581527,-0.447063,0.370360,0.049277,0.216781,0.216781,0.151569,-0.109667,0.041805,0.182262,0.125671,0.216781,-0.051762,0.046130,0.104813,0.250,0.101210,0.111157,0.166157,0.101210,0.018890,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
41,7.013595,1,5,0.580159,-0.440804,0.370639,0.047682,0.180425,0.180425,0.018666,-0.087815,0.041642,0.152012,0.098096,0.180425,-0.040402,0.043255,0.078227,0.250,0.105341,0.120842,0.175842,0.105341,0.017837,1,1,1,0,valid_streak_not_ready
42,7.196375,1,6,0.604814,-0.444049,0.373956,0.040168,0.133818,0.133818,0.110252,-0.057924,0.038508,0.114321,0.058182,0.133818,0.053776,0.020657,0.008161,0.250,0.107874,0.119581,0.174581,0.107874,0.009723,2,1,1,1,
43,7.386599,1,7,0.587681,-0.416492,0.370228,0.041262,0.103283,0.103283,0.172307,-0.043688,0.042162,0.083553,0.067366,0.103283,-0.016855,0.063851,-0.013308,0.250,0.111001,0.131031,0.186031,0.111001,0.014687,3,1,1,1,
44,7.582889,1,8,0.592473,-0.432555,0.375163,0.000000,0.080136,0.080136,0.078098,-0.028880,0.038786,0.063902,0.025294,0.080136,0.014729,0.019521,0.006463,0.250,0.114094,0.135021,0.190021,0.114094,0.019736,4,1,1,1,
45,7.752397,1,9,0.595577,-0.411987,0.375231,0.014199,0.065364,0.065364,0.132339,-0.019225,0.038343,0.049321,0.044668,0.065364,0.020867,0.039002,0.006215,0.250,0.118891,0.141913,0.196913,0.118891,0.018158,5,1,1,1,
46,7.933170,1,10,0.590250,-0.404498,0.366506,0.022426,0.056365,0.056365,0.078268,-0.017340,0.040045,0.035675,0.057947,0.056365,-0.019719,0.053547,-0.010086,0.250,0.118678,0.139371,0.194371,0.118678,0.024574,6,1,1,1,
47,8.104268,1,11,0.585980,-0.396921,0.369690,0.029885,0.048787,0.048787,0.072550,-0.013732,0.039316,0.025415,0.027516,0.048787,-0.002381,0.027403,-0.000754,0.250,0.117133,0.133661,0.188661,0.117133,0.022559,7,1,1,1,
48,8.299431,1,12,0.585427,-0.371652,0.359983,0.041050,0.065328,0.065328,0.092207,-0.013411,0.063791,-0.004319,0.087905,0.065328,-0.009806,0.084762,-0.021128,0.650,0.117347,0.149172,0.204172,0.117347,0.027990,8,1,1,1,
49,8.467488,1,13,0.587903,-0.357557,0.370899,0.051821,0.075164,0.075164,0.085137,-0.011961,0.073860,-0.007156,0.077045,0.075164,-0.010723,0.076055,-0.006054,0.650,0.117967,0.140665,0.195665,0.117967,0.025110,9,1,1,1,
50,8.644976,1,14,0.591653,-0.354819,0.362104,0.053661,0.076756,0.076756,0.056131,-0.002473,0.076526,-0.005404,0.070333,0.076756,0.001978,0.070031,-0.006206,0.650,0.119860,0.139412,0.194412,0.119860,0.022279,10,1,1,1,
51,8.817033,1,15,0.580684,-0.331464,0.367600,0.061822,0.080841,0.080841,0.129258,-0.002423,0.080756,-0.002799,0.091347,0.080841,-0.007364,0.091004,-0.002905,0.650,0.119118,0.135763,0.190763,0.119118,0.028188,11,1,1,1,
52,9.000206,1,16,0.603423,-0.327855,0.378234,0.061217,0.076722,0.076722,0.095402,0.002317,0.076642,0.002627,0.071709,0.076722,0.025430,0.061890,0.025791,0.250,0.117568,0.135096,0.190096,0.117568,0.021113,12,1,1,1,
53,9.184276,1,17,0.594242,-0.294814,0.372096,0.071780,0.082970,0.082970,0.178501,0.009756,0.082035,0.007680,0.087811,0.082970,0.008826,0.087350,0.001668,0.650,0.115297,0.133489,0.188489,0.115297,0.020252,13,1,1,1,
54,9.361295,1,18,0.587556,-0.282890,0.367827,0.077041,0.094149,0.094149,0.036406,0.005461,0.093611,0.008442,0.100391,0.094149,-0.005692,0.099914,0.007949,0.650,0.120696,0.138210,0.193210,0.120696,0.027157,14,1,1,1,
55,9.544473,1,19,0.606248,-0.262750,0.366738,0.082778,0.099363,0.099363,0.099508,0.014659,0.098267,-0.001341,0.101136,0.099363,0.035262,0.094782,-0.001189,0.650,0.119344,0.145813,0.200813,0.119344,0.021691,15,1,1,1,
56,9.738284,1,20,0.600010,-0.257144,0.369160,0.079195,0.098176,0.098176,0.019085,0.011709,0.097385,-0.004191,0.097203,0.098176,-0.004648,0.096302,-0.012357,0.250,0.117326,0.140231,0.195231,0.117326,0.019324,16,1,1,1,
57,9.916779,1,21,0.593837,-0.245154,0.361536,0.077812,0.090866,0.090866,0.125913,0.010364,0.090085,-0.005818,0.069738,0.090866,-0.000557,0.068210,-0.014506,0.250,0.120629,0.138052,0.193052,0.120629,0.026001,17,1,1,1,
58,10.085884,1,22,0.600490,-0.216123,0.370462,0.085897,0.088896,0.088896,0.083836,0.009615,0.088267,-0.004373,0.094193,0.088896,0.017901,0.092405,0.003648,0.250,0.117634,0.144932,0.199932,0.117634,0.021294,18,1,1,1,
59,10.262286,1,23,0.595944,-0.224988,0.366640,0.076685,0.082590,0.082590,0.093331,0.004345,0.082416,-0.003138,0.054317,0.082590,-0.014298,0.052401,-0.000136,0.250,0.118672,0.139680,0.194680,0.118672,0.023516,19,1,1,1,
60,10.430968,1,24,0.613668,-0.206877,0.372465,0.076241,0.079439,0.079439,0.114707,0.007445,0.079087,-0.000693,0.074946,0.079439,0.019612,0.072179,0.004746,0.250,0.110504,0.134677,0.189677,0.110504,0.016071,20,1,1,1,
61,10.609355,1,25,0.588193,-0.204410,0.362590,0.069138,0.072587,0.072587,0.072824,0.005849,0.072351,0.000067,0.059362,0.072587,-0.008143,0.058781,0.001521,0.250,0.120820,0.140364,0.195364,0.120820,0.032263,21,1,1,1,
62,10.793066,1,26,0.596337,-0.178675,0.364934,0.071501,0.067944,0.067944,0.102627,0.002104,0.067879,-0.002097,0.053815,0.067944,-0.005868,0.052920,-0.007812,0.250,0.116126,0.133378,0.188378,0.116126,0.030307,22,1,1,1,
63,10.967058,1,27,0.611615,-0.166972,0.374951,0.073434,0.077143,0.077143,0.064617,0.005958,0.076866,0.002652,0.086073,0.077143,0.022234,0.082311,0.011790,0.650,0.112638,0.132724,0.187724,0.112638,0.013804,23,1,1,1,
64,11.147025,1,28,0.603952,-0.157999,0.369510,0.071676,0.076773,0.076773,0.066629,0.005073,0.076551,0.002904,0.069833,0.076773,-0.013590,0.068373,-0.004134,0.250,0.117283,0.133746,0.188746,0.117283,0.025090,24,1,1,1,
