frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
11,1.909812,1786964476.207902,2329,50000,0,2329,41,1645,0.017604,0.223823,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.319216,0.516128,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.516063,,0,1.000000,SAFE,1,current,50000,178.1813,0.47871801,-0.11686704,1.43587887,-0.01810906,1.57079256,0.47934523,0.43882431,-0.07710301,-0.09033859,-0.01107436,0.00000000,0.43813661
12,2.090183,1786964476.386109,2304,50000,0,2304,40,1650,0.017361,0.222808,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.271218,0.437592,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.507175,,0,1.000000,SAFE,1,current,50000,166.5601,0.55725414,-0.13073219,1.41972494,-0.02003844,1.57079637,0.55792540,0.43541352,-0.07687003,-0.08955930,-0.01069672,0.00002115,0.43565773
13,2.256380,1786964476.552687,2383,50000,0,2383,5,1660,0.002098,0.224613,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.227151,0.365603,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.519572,,0,1.000000,SAFE,1,current,50000,146.1880,0.62924284,-0.14341624,1.40488780,-0.02186878,1.57079637,0.62989944,0.43315271,-0.07631933,-0.08927442,-0.01101310,0.00000000,0.43306448
14,2.406939,1786964476.698892,2559,50000,0,2559,6,1680,0.002345,0.224214,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.187365,0.300346,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.502314,,0,1.000000,SAFE,1,current,50000,155.2413,0.69450074,-0.15495218,1.39149213,-0.02354140,1.57079256,0.69533336,0.43343720,-0.07662070,-0.08897283,-0.01110941,-0.00002534,0.43460626
15,2.556533,1786964476.854160,2484,50000,0,2484,9,1648,0.003623,0.224395,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.147918,0.235062,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.509008,,0,1.000000,SAFE,1,current,50000,166.2851,0.75978434,-0.16648813,1.37803781,-0.02513333,1.57079637,0.76049227,0.43640440,-0.07711487,-0.08993873,-0.01064161,0.00002550,0.43557085
16,2.734412,1786964477.020472,2413,50000,0,2413,11,1637,0.004559,0.223576,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.105012,0.163429,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.515228,,0,1.000000,SAFE,1,current,50000,162.2984,0.83141726,-0.17994246,1.36226165,-0.02703704,1.57079637,0.83197844,0.40270756,-0.07563787,-0.08869075,-0.01070230,0.00000000,0.40188257
17,2.875351,1786964477.182787,2349,50000,0,2349,7,1690,0.002980,0.222988,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.074765,0.113045,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.516477,,0,1.000000,SAFE,1,current,50000,141.7309,0.88180125,-0.19108592,1.34929883,-0.02870965,1.57079637,0.88216072,0.35748801,-0.07906587,-0.09197470,-0.01186768,0.00000000,0.35605688
18,3.023973,1786964477.324534,2448,50000,0,2448,10,1597,0.004085,0.223444,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.049693,0.071996,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.512306,,0,1.000000,SAFE,1,current,50000,158.4811,0.92285019,-0.20225140,1.33625889,-0.03027590,1.57079637,0.92307025,0.27619573,-0.07512639,-0.08773862,-0.01053843,0.00000000,0.27525768
19,3.191078,1786964477.483032,2392,50000,0,2392,20,1692,0.008361,0.222582,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.026626,0.035807,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.496166,,0,1.000000,SAFE,1,current,50000,179.9796,0.95903891,-0.21531691,1.32100368,-0.03206590,1.57079637,0.95919663,0.21656258,-0.07818731,-0.09129110,-0.01071181,0.00000000,0.21618948
20,3.369187,1786964477.663028,2471,50000,0,2471,11,1749,0.004452,0.224404,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.009735,0.011932,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.513205,,0,1.000000,SAFE,1,current,50000,163.3163,0.98291415,-0.22864287,1.30564916,-0.03403196,1.57079637,0.98296553,0.13404865,-0.07481923,-0.08620865,-0.01103855,0.00000000,0.13345163
21,3.529499,1786964477.826368,2445,50000,0,2445,16,1585,0.006544,0.223699,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.001457,0.001929,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.399594,0.511816,,0,1.000000,SAFE,1,current,50000,180.0230,0.99292785,-0.23730306,1.29651594,-0.03580729,1.57079637,0.99291319,0.06246386,-0.05402093,-0.05697157,-0.01107421,0.00000000,0.06205190
22,3.712671,1786964478.006420,2464,50000,0,2464,28,1634,0.011364,0.223314,1,0,0,,,,,,,,,,,no_stable_track,REFERENCE_ARMED,1,0,0,0,0.000000,0.400001,0.000023,0.000051,1.040070,26,0.025507,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.399985,0.502866,,0,1.000000,SAFE,1,current,50000,185.9780,0.99480957,-0.23919943,1.29467452,-0.03692604,1.57079637,0.99479121,0.01027296,-0.01035293,-0.01005299,-0.00610762,0.00000000,0.01025278
23,3.899472,1786964478.192425,2326,50000,0,2326,14,1601,0.006019,0.224574,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,5,5,1,0.170685,0.399973,0.000120,0.000169,1.206104,30,0.031310,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.399649,0.509577,,0,1.000000,SAFE,1,current,50000,146.6771,0.99474722,-0.23899770,1.29479921,-0.03694438,1.57079637,0.99478388,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
24,4.039057,1786964478.339118,2415,50000,0,2415,24,1706,0.009938,0.222904,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,9,4,0,0.337103,0.399066,0.000255,0.000459,1.372008,34,0.035125,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.398059,0.506386,,0,1.000000,SAFE,1,current,50000,167.2790,0.99381185,-0.23749381,1.29681671,-0.03669862,1.57079637,0.99387419,-0.00670113,0.01077399,0.01445357,0.00176063,0.00000000,-0.00651709
25,4.209521,1786964478.506426,2491,50000,0,2491,29,1623,0.011642,0.224346,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,14,5,0,0.544079,0.396003,0.000189,0.000495,1.579134,39,0.037542,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.394842,0.501912,,0,1.000000,SAFE,1,current,50000,168.9525,0.99148262,-0.23385879,1.30161810,-0.03537079,1.57079637,0.99146432,-0.01366402,0.02132421,0.02816653,0.00778947,0.00000000,-0.01413711
26,4.377718,1786964478.675413,2424,50000,0,2424,15,1717,0.006188,0.223729,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,18,4,0,0.709186,0.392744,0.000203,0.000371,1.745168,43,0.037194,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.391851,0.486705,,0,1.000000,SAFE,1,current,50000,177.2579,0.98839051,-0.22910871,1.30770326,-0.03388157,1.57079637,0.98839784,-0.01838383,0.02824117,0.03617869,0.00885400,0.00000000,-0.01823145
27,4.555982,1786964478.852702,2446,50000,0,2446,36,1678,0.014718,0.223679,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,22,4,0,0.874339,0.389446,0.000104,0.000180,1.911397,47,0.036251,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.388135,0.484342,,0,1.000000,SAFE,1,current,50000,174.8012,0.98506725,-0.22399546,1.31434619,-0.03241070,1.57079637,0.98505265,-0.01864241,0.02868366,0.03726475,0.00825116,0.00000000,-0.01876545
28,4.730379,1786964479.027522,2533,50000,0,2533,31,1766,0.012238,0.223923,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,26,4,0,1.040070,0.386124,0.000298,0.000528,2.077656,51,0.035620,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.385031,0.470023,,0,1.000000,SAFE,1,current,50000,164.1550,0.98177707,-0.21907298,1.32071018,-0.03105353,1.57079637,0.98177707,-0.01886597,0.02822564,0.03649130,0.00778205,0.00000000,-0.01878223
29,4.893271,1786964479.191694,2364,50000,0,2364,31,1691,0.013113,0.223773,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,30,4,0,1.206104,0.382833,0.000203,0.000352,2.243925,55,0.035374,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.381332,0.464990,,0,1.000000,SAFE,1,current,50000,177.1248,0.97876930,-0.21460898,1.32646167,-0.02980273,1.57079637,0.97875822,-0.01846482,0.02740468,0.03530863,0.00767870,0.00000000,-0.01853288
30,5.075313,1786964479.368837,2468,50000,0,2468,31,1708,0.012561,0.224822,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,35,5,0,1.413500,0.378642,0.000295,0.000510,2.451738,60,0.035675,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.378141,0.435054,,0,1.000000,SAFE,1,current,50000,171.4456,0.97523695,-0.20947374,1.33290637,-0.02832451,1.57079637,0.97521865,-0.01940409,0.02820916,0.03540233,0.00812022,0.00000000,-0.01944371
31,5.243300,1786964479.540301,2516,50000,0,2516,27,1803,0.010731,0.224055,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,39,4,0,1.579134,0.375341,0.000300,0.000513,2.617346,64,0.035451,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.374335,0.433742,,0,1.000000,SAFE,1,current,50000,185.4788,0.97207874,-0.20491806,1.33864689,-0.02709939,1.57079637,0.97206777,-0.01880031,0.02711925,0.03417238,0.00729293,0.00000000,-0.01875666
32,5.430693,1786964479.725798,2457,50000,0,2457,25,1667,0.010175,0.225058,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,43,4,0,1.745168,0.372034,0.000200,0.000341,2.783472,68,0.034208,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.370638,0.444258,,0,1.000000,SAFE,1,current,50000,184.7479,0.96839976,-0.19971679,1.34523833,-0.02579357,1.57079637,0.96838874,-0.01963237,0.02775585,0.03517432,0.00696832,0.00000000,-0.01963268
33,5.615042,1786964479.910576,2424,50000,0,2424,22,1734,0.009076,0.224961,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,48,5,0,1.953083,0.367827,0.000300,0.000528,2.991158,73,0.034369,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.368830,0.455623,,0,1.000000,SAFE,1,current,50000,182.4804,0.96477574,-0.19469526,1.35158038,-0.02454278,1.57079637,0.96478677,-0.01965855,0.02723933,0.03440254,0.00678497,0.00000000,-0.01953892
34,5.797447,1786964480.093074,2441,50000,0,2441,47,1743,0.019254,0.223596,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,52,4,0,2.119122,0.364538,0.000000,0.000015,3.157439,77,0.033577,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.363437,0.434858,,0,1.000000,SAFE,1,current,50000,187.9715,0.96123976,-0.18984979,1.35766923,-0.02330665,1.57079637,0.96123242,-0.01938530,0.02656427,0.03338085,0.00677679,0.00000000,-0.01948594
35,5.982303,1786964480.281063,2474,50000,0,2474,29,1836,0.011722,0.225314,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,56,4,0,2.285482,0.361226,0.000396,0.000590,3.323727,81,0.032517,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.359743,0.433703,,0,1.000000,SAFE,1,current,50000,169.9547,0.95752770,-0.18489796,1.36376905,-0.02207419,1.57079637,0.95757538,-0.02008087,0.02678761,0.03299779,0.00666715,0.00000000,-0.01978326
36,6.152785,1786964480.451037,2507,50000,0,2507,82,1829,0.032708,0.224134,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,61,5,0,2.493019,0.357048,0.000401,0.000646,3.530943,86,0.033236,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.356645,0.411125,,0,1.000000,SAFE,1,current,50000,165.0629,0.95414943,-0.18037161,1.36931884,-0.02100680,1.57079637,0.95413846,-0.01981602,0.02655032,0.03255355,0.00626106,0.00000000,-0.02016006
37,6.319813,1786964480.616117,2462,50000,1,2462,80,1674,0.032494,0.224135,1,0,0,0.417169,upperArm_Link,0,0.602768,-0.480037,0.314163,,,,,no_stable_track,RUNNING,1,65,4,0,2.658917,0.353732,0.000302,0.000499,3.696357,90,0.032722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.071548,1,0.010879,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.353531,0.400284,,0,1.000000,SAFE,1,current,50000,154.8297,0.95067954,-0.17588562,1.37484670,-0.02000543,1.57079637,0.95068687,-0.02077424,0.02685771,0.03309533,0.00599522,0.00000000,-0.02066469
38,6.478830,1786964480.770964,2466,50000,1,2466,132,1746,0.053528,0.225030,1,0,0,0.380274,upperArm_Link,0,0.590657,-0.463138,0.376301,,,,,no_stable_track,RUNNING,1,68,3,0,2.783472,0.351236,0.000301,0.000436,3.820769,93,0.031450,0.285060,-0.177393,0.049998,0.217465,0.438553,0.285060,-0.272912,0.076919,0.334562,0.650,0.100076,2,0.026343,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.349931,0.379424,,0,1.000000,SAFE,1,current,50000,176.6648,0.94753236,-0.17182145,1.37988281,-0.01911776,1.57079637,0.94751394,-0.01979144,0.02555802,0.03167020,0.00558218,0.00000000,-0.01995337
39,6.654830,1786964480.947646,2461,50000,1,2461,111,1714,0.045104,0.225116,1,1,0,0.441801,upperArm_Link,0,0.608762,-0.466977,0.388767,,,,,predicted_track_not_dynamic,RUNNING,1,73,5,0,2.991158,0.347128,0.000200,0.000510,4.027953,98,0.032139,0.255240,-0.137931,0.042810,0.210451,0.195178,0.255240,-0.024633,0.022363,0.192322,0.250,0.103825,3,0.012818,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.048488,0.346244,0.424999,,0,1.000000,SAFE,1,current,50000,184.6297,0.94392306,-0.16725108,1.38543987,-0.01811272,1.57079637,0.94389731,-0.02050742,0.02596802,0.03157425,0.00571046,0.00000000,-0.02054907
40,6.836148,1786964481.132294,2482,50000,1,2482,164,1756,0.066076,0.225464,1,1,0,0.384186,upperArm_Link,0,0.593213,-0.444033,0.384890,,,,,predicted_track_not_dynamic,RUNNING,1,77,4,0,3.157439,0.343830,0.000100,0.000033,4.194579,102,0.031152,0.216781,-0.109667,0.041805,0.182262,0.125671,0.216781,-0.051762,0.046130,0.104813,0.250,0.101210,4,0.018890,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.049277,0.342537,0.384701,,0,1.000000,SAFE,1,current,50000,178.9684,0.94007158,-0.16246429,1.39121342,-0.01706000,1.57079637,0.94007522,-0.02124154,0.02639998,0.03184210,0.00580596,0.00000000,-0.02107948
41,7.013595,1786964481.311293,2493,50000,1,2493,186,1830,0.074609,0.224720,1,1,5,0.370463,upperArm_Link,0,0.593921,-0.443403,0.381686,0.244612,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,81,4,0,3.323727,0.340448,0.000204,0.000308,4.360403,106,0.030415,0.180425,-0.087815,0.041642,0.152012,0.098096,0.180425,-0.040402,0.043255,0.078227,0.250,0.105341,5,0.017837,1,0,valid_streak_not_ready,SAFE,SAFE,0.047682,0.338833,0.368756,,0,1.000000,SAFE,1,current,50000,181.6755,0.93641824,-0.15797830,1.39659429,-0.01610631,1.57079637,0.93639988,-0.02058842,0.02528080,0.03032386,0.00537450,0.00000000,-0.02071237
42,7.196375,1786964481.493002,2405,50000,1,2405,130,1683,0.054054,0.225341,1,1,5,0.408743,upperArm_Link,0,0.613588,-0.444699,0.378096,0.280282,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,86,5,0,3.530943,0.336339,0.000198,0.000315,4.567094,111,0.030613,0.133818,-0.057924,0.038508,0.114321,0.058182,0.133818,0.053776,0.020657,0.008161,0.250,0.107874,6,0.009723,1,1,,SAFE,SAFE,0.040168,0.335127,0.403828,,0,1.000000,SAFE,1,current,50000,190.2149,0.93247879,-0.15328322,1.40223944,-0.01516730,1.57079637,0.93250072,-0.02155296,0.02568702,0.03088498,0.00513740,0.00000000,-0.02133252
43,7.386599,1786964481.683235,2498,50000,1,2498,206,1726,0.082466,0.224932,1,1,5,0.335148,upperArm_Link,0,0.597043,-0.416613,0.381544,0.243777,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,90,4,0,3.696357,0.333039,0.000298,0.000422,4.733031,115,0.029660,0.103283,-0.043688,0.042162,0.083553,0.067366,0.103283,-0.016855,0.063851,-0.013308,0.250,0.111001,7,0.014687,1,1,,SAFE,SAFE,0.041262,0.331320,0.333225,,0,1.000000,SAFE,1,current,50000,192.1949,0.92844027,-0.14847811,1.40799093,-0.01424662,1.57079637,0.92845857,-0.02123030,0.02526031,0.03023536,0.00483996,0.00000000,-0.02124941
44,7.582889,1786964481.875455,2452,50000,1,2452,182,1642,0.074225,0.226575,1,1,5,0.369169,upperArm_Link,0,0.603362,-0.426797,0.390584,0.259072,upperArm_Link,0.500,1,future_reference_clearance_above_threshold,RUNNING,1,95,5,0,3.903754,0.328830,0.000001,0.000026,4.940674,120,0.029539,0.080136,-0.028880,0.038786,0.063902,0.025294,0.080136,0.014729,0.019521,0.006463,0.250,0.114094,8,0.019736,1,1,,SAFE,SAFE,0.000000,0.327640,0.352650,,0,1.000000,SAFE,1,current,50000,174.6770,0.92423302,-0.14358129,1.41384149,-0.01333695,1.57079637,0.92422205,-0.02143384,0.02494683,0.02980563,0.00463432,0.00000000,-0.02158294
