frame,phase,timestamp,scene_points,robot_points,plane_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_points,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_object_id,predicted_tau_s,risk_state_current,risk_state_predicted,max_track_speed_m_s,mean_track_speed_m_s,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad
0,pre_empty,1785920319.441238,0,50000,0,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,88.1133,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
1,pre_empty,1785920319.529406,0,50000,0,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,91.2150,0.01449971,0.00617329,1.57995903,0.00561942,1.57079637,-0.00811735
2,pre_empty,1785920319.620694,2692,50000,2288,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,149.9650,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
3,pre_empty,1785920319.770702,2733,50000,2336,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,120.6215,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
4,pre_empty,1785920319.891370,2718,50000,2280,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,132.1181,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
5,pre_empty,1785920320.023516,2715,50000,2303,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,133.1921,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
6,pre_empty,1785920320.156740,2829,50000,2423,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,116.5438,0.01449971,0.00617329,1.57995903,0.00561942,1.57079637,-0.00811735
7,pre_empty,1785920320.273345,2742,50000,2346,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,122.8154,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
8,pre_empty,1785920320.396191,2717,50000,2322,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,128.6708,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
9,pre_empty,1785920320.524894,2679,50000,2283,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,129.9352,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
10,pre_empty,1785920320.654875,2725,50000,2310,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.1277,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
11,pre_empty,1785920320.786046,2689,50000,2194,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,133.1124,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
12,pre_empty,1785920320.919192,2704,50000,2312,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,130.7830,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
13,pre_empty,1785920321.050013,2741,50000,2277,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,130.7355,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
