tau,distance_m,nearest_link,surface_density,forecast_radius
0.000000,0.172825904,upperArm_Link,medium,0.205313744
0.040000,0.170188078,upperArm_Link,medium,0.205642696
0.080000,0.167787881,upperArm_Link,medium,0.205971649
0.120000,0.165695018,upperArm_Link,medium,0.206300602
0.160000,0.163806116,upperArm_Link,medium,0.206629554
0.200000,0.162051588,upperArm_Link,medium,0.206958507
0.240000,0.160281297,upperArm_Link,medium,0.207287459
0.280000,0.158378054,upperArm_Link,medium,0.207616412
0.320000,0.156275812,upperArm_Link,medium,0.207945365
0.360000,0.153954236,upperArm_Link,medium,0.208274317
0.400000,0.151430611,upperArm_Link,medium,0.208603270
0.440000,0.148749950,upperArm_Link,medium,0.208932223
0.480000,0.145973843,upperArm_Link,medium,0.209261175
0.520000,0.143168486,upperArm_Link,medium,0.209590128
0.560000,0.140392843,upperArm_Link,medium,0.209919081
0.600000,0.137687307,upperArm_Link,medium,0.210248033
0.640000,0.135062859,upperArm_Link,medium,0.210576986
0.680000,0.132496533,upperArm_Link,medium,0.210905939
0.720000,0.129943010,upperArm_Link,medium,0.211234891
0.760000,0.127352776,upperArm_Link,medium,0.211563844
0.800000,0.124690919,upperArm_Link,medium,0.211892797
0.840000,0.121955753,upperArm_Link,medium,0.212221749
0.880000,0.119186103,upperArm_Link,medium,0.212550702
0.920000,0.116440065,upperArm_Link,medium,0.212879655
0.960000,0.113762871,upperArm_Link,medium,0.213208607
1.000000,0.111154624,upperArm_Link,medium,0.213537560
