frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
71,9.324918,1,1,0.658332,-0.571905,0.346261,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.123533,0.159451,0.214451,0.123533,0.015957,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
72,9.488513,1,2,0.690010,-0.555168,0.303103,0.031344,0.348266,0.348266,0.280386,0.196685,0.103921,-0.267964,0.072829,0.131136,0.186136,0.072829,0.016280,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
73,9.632370,1,3,0.659971,-0.555556,0.365377,0.015602,0.081218,0.081218,0.377853,0.005283,0.052678,0.061591,0.109897,0.131099,0.186099,0.109897,0.030674,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
74,9.784437,1,4,0.697695,-0.517313,0.313937,0.047456,0.162521,0.162521,0.417411,0.085682,0.118831,-0.070362,0.088788,0.121701,0.176701,0.088788,0.025766,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
76,10.068630,1,5,0.698121,-0.519947,0.368692,0.043333,0.093453,0.093453,0.229925,0.053749,0.070188,0.030300,0.124544,0.147084,0.202084,0.124544,0.013901,1,1,1,0,valid_streak_not_ready
77,10.232024,1,6,0.676714,-0.516685,0.343340,0.040464,0.076606,0.076606,0.034017,-0.017793,0.051500,0.053847,0.135184,0.178055,0.233055,0.135184,0.034753,2,1,1,1,
78,10.397276,1,7,0.672196,-0.523532,0.367953,0.034547,0.044872,0.044872,0.060765,0.015958,0.041803,0.003363,0.129263,0.151443,0.206443,0.129263,0.039660,3,1,1,1,
79,10.552299,1,8,0.676274,-0.500112,0.365208,0.043318,0.075326,0.075326,0.162301,-0.027740,0.022276,0.066395,0.129119,0.153390,0.208390,0.129119,0.035575,4,1,1,1,
80,10.709508,1,9,0.685528,-0.486732,0.374176,0.053303,0.055504,0.055504,0.109466,-0.019446,0.051292,0.008470,0.120145,0.149728,0.204728,0.120145,0.030866,5,1,1,1,
81,10.866185,1,10,0.685285,-0.463310,0.363461,0.064337,0.091150,0.091150,0.106596,0.013543,0.084344,0.031795,0.121740,0.149606,0.204606,0.121740,0.029490,6,1,1,1,
82,11.042144,1,11,0.683772,-0.451830,0.360853,0.067997,0.114808,0.114808,0.114533,0.018212,0.112803,-0.011170,0.124241,0.147502,0.202502,0.124241,0.030379,7,1,1,1,
83,11.194080,1,12,0.681476,-0.451902,0.361589,0.065106,0.076092,0.076092,0.045017,0.008142,0.075443,-0.005662,0.129000,0.150541,0.205541,0.129000,0.035727,8,1,1,1,
84,11.351075,1,13,0.684585,-0.431152,0.371190,0.070375,0.086793,0.086793,0.126326,-0.001470,0.086656,-0.004656,0.121832,0.147624,0.202624,0.121832,0.029615,9,1,1,1,
85,11.532159,1,14,0.676754,-0.430025,0.362373,0.064981,0.051969,0.051969,0.088044,-0.012896,0.050317,-0.001644,0.127560,0.153826,0.208826,0.127560,0.030907,10,1,1,1,
86,11.680356,1,15,0.676515,-0.413982,0.354450,0.066852,0.060272,0.060272,0.126091,-0.011197,0.058393,-0.009879,0.132933,0.168575,0.223575,0.132933,0.033020,11,1,1,1,
87,11.843024,1,16,0.680816,-0.396136,0.367280,0.071313,0.085937,0.085937,0.085070,-0.001013,0.085487,0.008724,0.121845,0.151288,0.206288,0.121845,0.028158,12,1,1,1,
88,12.003380,1,17,0.671753,-0.366750,0.370660,0.085030,0.100999,0.100999,0.187028,-0.019736,0.099048,-0.000815,0.126002,0.153980,0.208980,0.126002,0.027084,13,1,1,1,
89,12.160435,1,18,0.673660,-0.362376,0.359242,0.085746,0.106534,0.106534,0.104445,-0.004862,0.106309,-0.004921,0.126919,0.152109,0.207109,0.126919,0.034105,14,1,1,1,
90,12.332175,1,19,0.683447,-0.333173,0.362920,0.093035,0.126116,0.126116,0.129707,0.010721,0.124975,0.013100,0.124474,0.149884,0.204884,0.124474,0.023393,15,1,1,1,
91,12.485432,1,20,0.669381,-0.327424,0.361121,0.093227,0.108953,0.108953,0.099394,-0.017817,0.107058,-0.009597,0.126965,0.155766,0.210766,0.126965,0.033702,16,1,1,1,
92,12.638641,1,21,0.671563,-0.321417,0.363890,0.089024,0.071753,0.071753,0.048650,-0.000297,0.070965,-0.010599,0.128062,0.160274,0.215274,0.128062,0.030329,17,1,1,1,
93,12.798929,1,22,0.676920,-0.293799,0.369618,0.093806,0.108701,0.108701,0.164315,0.005103,0.107359,0.016244,0.126258,0.152704,0.207704,0.126258,0.024374,18,1,1,1,
