frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
71,9.324918,0,1,0,95,0.670060,-0.574181,0.335684,0.123533,0.216076,0.072148,0.224152,
72,9.488513,0,1,1,39,0.703833,-0.556284,0.311632,0.072829,0.141314,0.050704,0.119508,0.280386
73,9.632370,0,1,0,107,0.688082,-0.543335,0.364230,0.109897,0.160490,0.073707,0.214020,0.377853
74,9.784437,0,1,1,67,0.719046,-0.531542,0.311572,0.088788,0.136945,0.129050,0.152503,0.417411
76,10.068630,0,1,0,183,0.703847,-0.507304,0.369468,0.124544,0.140479,0.196151,0.214107,
77,10.232024,0,1,0,218,0.703572,-0.509390,0.364153,0.135184,0.167296,0.252367,0.209537,0.034017
78,10.397276,0,1,0,210,0.705832,-0.502852,0.371670,0.129263,0.144835,0.233743,0.202606,0.060765
79,10.552299,0,1,0,256,0.701496,-0.479136,0.378972,0.129119,0.157585,0.235153,0.206525,0.162301
80,10.709508,0,1,0,228,0.702451,-0.467881,0.391812,0.120145,0.144147,0.227628,0.201228,0.109466
81,10.866185,0,1,0,237,0.702510,-0.453001,0.385064,0.121740,0.170779,0.201556,0.202296,0.106596
82,11.042144,0,1,0,233,0.699891,-0.434340,0.379753,0.124241,0.136537,0.223913,0.196450,0.114533
83,11.194080,0,1,0,259,0.700582,-0.427270,0.379044,0.129000,0.154055,0.228284,0.219327,0.045017
84,11.351075,0,1,0,239,0.695595,-0.411689,0.390608,0.121832,0.149045,0.195926,0.206134,0.126326
85,11.532159,0,1,0,255,0.698334,-0.412288,0.375600,0.127560,0.160403,0.208146,0.206225,0.088044
86,11.680356,0,1,0,261,0.693467,-0.393124,0.373630,0.132933,0.190928,0.222506,0.207958,0.126091
87,11.843024,0,1,0,214,0.705666,-0.388043,0.377760,0.121845,0.148217,0.207864,0.201340,0.085070
88,12.003380,0,1,0,262,0.695653,-0.360871,0.381965,0.126002,0.148539,0.222471,0.204966,0.187028
89,12.160435,0,1,0,215,0.700304,-0.347007,0.373974,0.126919,0.141318,0.204186,0.202329,0.104445
90,12.332175,0,1,0,246,0.699618,-0.325633,0.378048,0.124474,0.150139,0.212238,0.206260,0.129707
91,12.485432,0,1,0,237,0.694173,-0.310948,0.376923,0.126965,0.161023,0.220060,0.208982,0.099394
92,12.638641,0,1,0,221,0.694075,-0.315017,0.383181,0.128062,0.174184,0.214161,0.213896,0.048650
93,12.798929,0,1,0,250,0.691209,-0.289605,0.388913,0.126258,0.149384,0.202876,0.200767,0.164315
94,12.954949,0,1,0,233,0.691923,-0.278724,0.384236,0.125921,0.139860,0.214812,0.207296,0.075219
95,13.111381,0,1,0,209,0.701171,-0.273559,0.388096,0.119648,0.140808,0.196601,0.190908,0.072309
96,13.271077,0,1,0,244,0.695687,-0.261925,0.376204,0.133660,0.143006,0.215074,0.217789,0.111220
97,13.424154,0,1,0,239,0.691748,-0.255496,0.383631,0.129363,0.132097,0.201156,0.209439,0.068018
98,13.577538,0,1,0,221,0.692640,-0.252518,0.386728,0.129920,0.132168,0.195884,0.203859,0.028845
99,13.734843,0,1,0,243,0.690394,-0.248643,0.381904,0.131311,0.158967,0.218281,0.203283,0.042239
100,13.889609,0,1,0,226,0.694104,-0.237691,0.391958,0.124628,0.151393,0.196849,0.195396,0.097801
101,14.048693,0,1,0,240,0.692267,-0.230184,0.380727,0.129403,0.154439,0.215799,0.207436,0.086317
102,14.209209,0,1,0,220,0.694431,-0.227625,0.383962,0.125247,0.147858,0.207676,0.209529,0.029851
103,14.363501,0,1,0,219,0.690000,-0.219076,0.394507,0.125954,0.150492,0.198372,0.196958,0.088765
104,14.515940,0,1,0,235,0.689996,-0.210777,0.389824,0.126770,0.138842,0.207155,0.198264,0.062735
105,14.670019,0,1,0,218,0.688686,-0.202669,0.386043,0.129180,0.151435,0.215087,0.198558,0.058574
