frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.139585,1786542884.000808,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,140.5505,0.00000000,0.00001467,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.242536,1786542884.141437,2590,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,153.9677,0.00000000,-0.00014672,1.57075965,-0.00008803,1.57079637,0.00000000,0.00000000,-0.00156768,-0.00039254,-0.00085510,0.00000000,0.00000000
2,0.376596,1786542884.295428,2714,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.5193,0.00000000,-0.00331590,1.56757212,-0.00213479,1.57079637,0.00000000,0.00000000,-0.02363997,-0.02377693,-0.01526748,0.00000000,0.00000000
3,0.506941,1786542884.427978,2628,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.5861,0.00000000,-0.01263269,1.55813062,-0.00468407,1.57079637,0.00000000,0.00000000,-0.07147768,-0.07243439,-0.01955787,0.00000000,0.00000000
4,0.633476,1786542884.558577,2624,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,116.8053,0.00000000,-0.02839787,1.54236174,-0.00693991,1.57079637,0.00000000,0.00000000,-0.12459136,-0.12462062,-0.01782776,0.00000000,0.00000000
5,0.752466,1786542884.675397,2628,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.7098,0.00000000,-0.04915524,1.52088547,-0.00919941,1.57079637,0.00000000,0.00000000,-0.17444731,-0.18048902,-0.01898914,0.00000000,0.00000000
6,0.882301,1786542884.806122,2695,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.9005,0.00000000,-0.07497449,1.49094701,-0.01162398,1.57079637,0.00000000,0.00000000,-0.19886082,-0.23058713,-0.01867410,0.00000000,0.00000000
7,1.015004,1786542884.938037,2642,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.8324,0.00000000,-0.10135862,1.45656300,-0.01398619,1.57079637,0.00000000,0.00000000,-0.19882174,-0.25910611,-0.01780081,0.00000000,0.00000000
8,1.146109,1786542885.068885,2675,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.4874,0.00000000,-0.12776843,1.42160296,-0.01641076,1.57079637,0.00000000,0.00000000,-0.20143964,-0.26665612,-0.01849327,0.00000000,0.00000000
9,1.276954,1786542885.198398,2636,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.0364,0.00000000,-0.15501820,1.38859439,-0.01889401,1.57079637,0.00000000,0.00000000,-0.20825937,-0.25227169,-0.01897856,0.00000000,0.00000000
