frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
10,1.795820,1786966357.259948,2368,50000,0,2368,6,1634,0.002534,0.223720,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.345770,0.559844,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.480616,,0,1.000000,SAFE,1,current,50000,177.3891,0.43500248,-0.10917519,1.44491696,-0.01703432,1.57079637,0.43575072,0.43990176,-0.07756037,-0.09011111,-0.01133128,0.00000000,0.44004140
11,1.970832,1786966357.437354,2384,50000,0,2384,25,1681,0.010487,0.224050,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.299309,0.483505,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.488466,,0,1.000000,SAFE,1,current,50000,168.8563,0.51134145,-0.12263318,1.42918849,-0.01890135,1.57079637,0.51206774,0.43619171,-0.07689734,-0.08987060,-0.01066796,0.00000000,0.43606621
12,2.140901,1786966357.606228,2510,50000,0,2510,13,1737,0.005179,0.224120,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.253911,0.409330,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.491891,,0,1.000000,SAFE,1,current,50000,155.8925,0.58551633,-0.13570970,1.41390741,-0.02073903,1.57079256,0.58628291,0.43614597,-0.07688954,-0.08985228,-0.01080551,-0.00002243,0.43638289
13,2.294763,1786966357.762138,2483,50000,0,2483,19,1655,0.007652,0.223383,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.212543,0.341684,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.507439,,0,1.000000,SAFE,1,current,50000,190.6144,0.65316212,-0.14762713,1.39997625,-0.02250335,1.57079637,0.65390670,0.43965165,-0.07745518,-0.09054304,-0.01146689,0.00002479,0.43950871
14,2.495048,1786966357.952783,2433,50000,0,2433,15,1625,0.006165,0.222682,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.159620,0.254484,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.503159,,0,1.000000,SAFE,1,current,50000,173.6766,0.74036211,-0.16299249,1.38203597,-0.02465282,1.57079256,0.74113244,0.43538016,-0.07671760,-0.08957390,-0.01073205,-0.00001905,0.43550872
15,2.659841,1786966358.126479,2430,50000,0,2430,10,1618,0.004115,0.223807,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.117810,0.184799,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.486792,,0,1.000000,SAFE,1,current,50000,155.1867,0.81004733,-0.17569488,1.36724639,-0.02644281,1.57079637,0.81056452,0.42286372,-0.07708062,-0.08974611,-0.01086205,0.00002315,0.42132761
16,2.818949,1786966358.281693,2554,50000,0,2554,10,1670,0.003915,0.223518,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.083544,0.127600,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.494288,,0,1.000000,SAFE,1,current,50000,160.0030,0.86724657,-0.18763064,1.35335207,-0.02820713,1.57079637,0.86762065,0.35950161,-0.07501714,-0.08732686,-0.01108890,0.00000000,0.35860215
17,2.976418,1786966358.441716,2439,50000,0,2439,14,1673,0.005740,0.224360,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.054449,0.079673,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.492070,,0,1.000000,SAFE,1,current,50000,152.2310,0.91517299,-0.19991121,1.33892560,-0.02997512,1.57079637,0.91534907,0.30435373,-0.07798697,-0.09161438,-0.01122750,0.00000000,0.30309630
18,3.130335,1786966358.593964,2514,50000,0,2514,30,1711,0.011933,0.224491,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.032060,0.044079,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.481479,,0,1.000000,SAFE,1,current,50000,186.6411,0.95076758,-0.21185429,1.32506049,-0.03157072,1.57079637,0.95082986,0.23125828,-0.07759433,-0.09008175,-0.01036659,0.00000000,0.23051902
19,3.313456,1786966358.780622,2519,50000,0,2519,23,1711,0.009131,0.224388,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.012951,0.016154,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.495916,,0,1.000000,SAFE,1,current,50000,191.7523,0.97869223,-0.22566442,1.30900192,-0.03358446,1.57079637,0.97868860,0.15249331,-0.07541551,-0.08769396,-0.01099684,0.00000000,0.15213332
20,3.510044,1786966358.972403,2524,50000,0,2524,17,1689,0.006735,0.225265,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.001579,0.001929,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.482573,,0,1.000000,SAFE,1,current,50000,170.9902,0.99293518,-0.23730306,1.29651952,-0.03581463,1.57079637,0.99291319,0.07245068,-0.05920316,-0.06349520,-0.01134434,0.00000000,0.07235730
21,3.686208,1786966359.143415,2472,50000,0,2472,52,1670,0.021036,0.222760,1,0,0,,,,,,,,,,,no_stable_track,REFERENCE_ARMED,1,0,0,0,0.000000,0.400001,0.000028,0.000059,1.040070,26,0.025493,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.399987,0.475807,,0,1.000000,SAFE,1,current,50000,188.7693,0.99479485,-0.23918477,1.29468930,-0.03691870,1.57079637,0.99478388,0.01055641,-0.01068151,-0.01038927,-0.00626730,0.00000000,0.01061901
22,3.865568,1786966359.332203,2550,50000,0,2550,42,1709,0.016471,0.222877,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,5,5,0,0.170685,0.399973,0.000059,0.000092,1.206104,30,0.031395,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.399616,0.499491,,0,1.000000,SAFE,1,current,50000,178.0969,0.99477291,-0.23907474,1.29471481,-0.03695905,1.57079256,0.99479854,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
23,4.043854,1786966359.510317,2568,50000,0,2568,25,1726,0.009735,0.224223,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,10,5,0,0.378524,0.398570,0.000004,0.000158,1.413500,35,0.036148,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.397554,0.472468,,0,1.000000,SAFE,1,current,50000,182.1910,0.99359542,-0.23715636,1.29726779,-0.03658858,1.57079256,0.99362117,-0.00660452,0.01076013,0.01431965,0.00207795,0.00000000,-0.00660385
24,4.226317,1786966359.692527,2522,50000,0,2522,19,1656,0.007534,0.225242,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,14,4,0,0.544079,0.396003,0.000370,0.000642,1.579134,39,0.036405,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.394739,0.498674,,0,1.000000,SAFE,1,current,50000,170.7672,0.99087375,-0.23293445,1.30275512,-0.03507002,1.57079256,0.99087375,-0.01491626,0.02313846,0.03007359,0.00832257,0.00000000,-0.01505738
25,4.399197,1786966359.863312,2536,50000,0,2536,27,1700,0.010647,0.223081,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,19,5,0,0.750702,0.391954,0.000199,0.000580,1.786746,44,0.037286,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.391038,0.492247,,0,1.000000,SAFE,1,current,50000,183.8150,0.98774129,-0.22812934,1.30897975,-0.03358080,1.57079256,0.98774493,-0.01811931,0.02779447,0.03600555,0.00861418,0.00000000,-0.01809828
26,4.580186,1786966360.047147,2498,50000,0,2498,35,1676,0.014011,0.223006,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,23,4,0,0.915797,0.388643,0.000100,0.000158,1.953083,48,0.036313,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.387329,0.501066,,0,1.000000,SAFE,1,current,50000,177.6093,0.98430437,-0.22289872,1.31579506,-0.03209158,1.57079256,0.98430800,-0.01898970,0.02890024,0.03765600,0.00822825,0.00000000,-0.01898970
27,4.762098,1786966360.224787,2465,50000,0,2465,39,1680,0.015822,0.224726,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,27,4,0,1.081442,0.385326,0.000398,0.000679,2.119122,52,0.035378,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.383731,0.501034,,0,1.000000,SAFE,1,current,50000,176.2407,0.98092604,-0.21782584,1.32230580,-0.03071607,1.57079256,0.98092973,-0.01857119,0.02788636,0.03579048,0.00756138,0.00000000,-0.01857087
28,4.933837,1786966360.401045,2434,50000,0,2434,33,1676,0.013558,0.224303,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,31,4,0,1.247735,0.382031,0.000498,0.000649,2.285482,56,0.034879,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.380023,0.472011,,0,1.000000,SAFE,1,current,50000,176.8379,0.97771287,-0.21307574,1.32829928,-0.02935890,1.57079256,0.97772020,-0.01870962,0.02765888,0.03489885,0.00790253,0.00000000,-0.01868845
29,5.119156,1786966360.577903,2469,50000,0,2469,15,1703,0.006075,0.225025,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,36,5,0,1.454941,0.377838,0.000005,0.000022,2.493019,61,0.035125,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.376941,0.464609,,0,1.000000,SAFE,1,current,50000,160.6513,0.97418427,-0.20794418,1.33483946,-0.02792103,1.57079256,0.97417688,-0.01904062,0.02769036,0.03529141,0.00775885,0.00000000,-0.01912007
30,5.272152,1786966360.738572,2451,50000,0,2451,32,1676,0.013056,0.223358,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,40,4,0,1.620678,0.374536,0.000201,0.000374,2.658917,65,0.035154,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.373827,0.468272,,0,1.000000,SAFE,1,current,50000,173.5103,0.97119480,-0.20369294,1.34019113,-0.02678761,1.57079256,0.97120214,-0.01953961,0.02778672,0.03497923,0.00740820,0.00000000,-0.01944338
31,5.449923,1786966360.912101,2534,50000,0,2534,35,1734,0.013812,0.223752,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,44,4,0,1.786746,0.371240,0.000103,0.000154,2.824971,69,0.034270,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.370136,0.466250,,0,1.000000,SAFE,1,current,50000,177.5317,0.96772480,-0.19875944,1.34641945,-0.02556249,1.57079256,0.96771020,-0.01951944,0.02775193,0.03503555,0.00689154,0.00000000,-0.01964283
32,5.622960,1786966361.089654,2360,50000,0,2360,19,1690,0.008051,0.224938,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,48,4,0,1.953083,0.367827,0.000103,0.000147,2.991158,73,0.033695,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.366326,0.435343,,0,1.000000,SAFE,1,current,50000,168.0062,0.96437591,-0.19415607,1.35225523,-0.02441439,1.57079256,0.96439064,-0.01935357,0.02660336,0.03372553,0.00663495,0.00000000,-0.01918409
33,5.794632,1786966361.257678,2473,50000,0,2473,26,1794,0.010514,0.224642,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,52,4,0,2.119122,0.364538,0.000302,0.000282,3.157439,77,0.033280,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.363238,0.427352,,0,1.000000,SAFE,1,current,50000,172.5767,0.96103072,-0.18958203,1.35796630,-0.02324063,1.57079256,0.96102703,-0.01948599,0.02664406,0.03326745,0.00683729,0.00000000,-0.01959327
34,5.965663,1786966361.430273,2500,50000,0,2500,73,1789,0.029200,0.224930,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,56,4,0,2.285482,0.361226,0.000396,0.000583,3.323727,81,0.032524,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.359535,0.379347,,0,1.000000,SAFE,1,current,50000,179.8255,0.95752406,-0.18490529,1.36376178,-0.02208520,1.57079256,0.95757174,-0.02050307,0.02734443,0.03388555,0.00675567,0.00000000,-0.02020267
35,6.144258,1786966361.610117,2433,50000,0,2433,67,1749,0.027538,0.224485,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,61,5,0,2.493019,0.357048,0.000200,0.000502,3.530943,86,0.033093,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.356442,0.390495,,0,1.000000,SAFE,1,current,50000,176.9861,0.95404309,-0.18024322,1.36946189,-0.02098112,1.57079256,0.95403206,-0.01949089,0.02610416,0.03191645,0.00618202,0.00000000,-0.01981962
36,6.317751,1786966361.787122,2590,50000,1,2590,119,1843,0.045946,0.224020,1,0,0,0.374847,upperArm_Link,0,0.569990,-0.461597,0.374797,,,,,no_stable_track,RUNNING,1,65,4,0,2.658917,0.353732,0.000100,0.000191,3.696357,90,0.032414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.100716,1,0.015631,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.352732,0.352063,,0,1.000000,SAFE,1,current,50000,187.1543,0.95047408,-0.17561784,1.37515461,-0.01995407,1.57079256,0.95048511,-0.02057150,0.02666036,0.03281244,0.00591983,0.00000000,-0.02044439
37,6.511647,1786966361.974306,2500,50000,1,2500,154,1796,0.061600,0.225400,1,0,0,0.377778,upperArm_Link,0,0.579423,-0.454709,0.381416,,,,,no_stable_track,RUNNING,1,70,5,0,2.866533,0.349627,0.000303,0.000510,3.903754,95,0.032411,0.027431,0.017716,0.020756,0.002786,0.042201,0.027431,0.027256,0.031932,0.004286,0.650,0.105010,2,0.022251,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.348420,0.364120,,0,1.000000,SAFE,1,current,50000,184.1843,0.94649065,-0.17051561,1.38145638,-0.01882432,1.57079256,0.94649065,-0.02054417,0.02631424,0.03250068,0.00582659,0.00000000,-0.02060104
38,6.690502,1786966362.158511,2497,50000,1,2497,182,1811,0.072887,0.225449,1,1,0,0.343166,upperArm_Link,0,0.572882,-0.440385,0.384667,,,,,predicted_track_not_dynamic,RUNNING,1,74,4,0,3.032850,0.346340,0.000001,0.000191,4.069530,99,0.031567,0.044596,-0.008791,0.043651,-0.002468,0.060890,0.044596,-0.023200,0.056045,-0.005323,0.650,0.106319,3,0.031558,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.010589,0.344638,0.343255,,0,1.000000,SAFE,1,current,50000,183.2681,0.94278592,-0.16584989,1.38715649,-0.01781194,1.57079256,0.94276756,-0.02071354,0.02608655,0.03186996,0.00566031,0.00000000,-0.02081618
39,6.873886,1786966362.341797,2499,50000,1,2499,151,1684,0.060424,0.225430,1,1,0,0.376424,upperArm_Link,0,0.581579,-0.440359,0.388329,,,,,predicted_track_not_dynamic,RUNNING,1,78,4,0,3.198997,0.342927,0.000196,0.000275,4.236121,103,0.030753,0.048298,0.008635,0.047500,0.001367,0.054436,0.048298,0.028341,0.046149,0.005501,0.650,0.106042,4,0.020085,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.016209,0.341637,0.374929,,0,1.000000,SAFE,1,current,50000,186.5498,0.93901885,-0.16119882,1.39277959,-0.01679590,1.57079256,0.93901885,-0.02054199,0.02536246,0.03066299,0.00554052,0.00000000,-0.02044188
40,7.064332,1786966362.528380,2514,50000,1,2514,219,1737,0.087112,0.226208,1,1,0,0.341605,upperArm_Link,0,0.579254,-0.426430,0.384511,,,,,predicted_track_not_dynamic,RUNNING,1,83,5,0,3.406729,0.338834,0.000003,0.000187,4.443751,108,0.030885,0.052969,0.019205,0.049209,0.003920,0.055065,0.052969,0.023944,0.049324,0.005099,0.650,0.110897,5,0.013613,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.024544,0.337339,0.322669,,0,1.000000,SAFE,1,current,50000,191.0456,0.93503541,-0.15632401,1.39867055,-0.01578719,1.57079256,0.93503541,-0.02091636,0.02559680,0.03093246,0.00529655,0.00000000,-0.02091636
41,7.254120,1786966362.719446,2526,50000,1,2526,199,1744,0.078781,0.225002,1,1,0,0.372666,upperArm_Link,0,0.588274,-0.420619,0.383610,,,,,predicted_track_not_dynamic,RUNNING,1,87,4,0,3.572092,0.335529,0.000401,0.000436,4.608476,112,0.029704,0.053992,0.030070,0.044412,0.006201,0.050081,0.053992,0.027136,0.041742,0.005414,0.650,0.113052,6,0.013204,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.028323,0.334246,0.348961,,0,1.000000,SAFE,1,current,50000,174.9332,0.93100053,-0.15149322,1.40445125,-0.01483351,1.57079256,0.93100792,-0.02125991,0.02545362,0.03045870,0.00502502,0.00000000,-0.02122097
42,7.429077,1786966362.894397,2545,50000,1,2545,226,1713,0.088802,0.225754,1,1,0,0.319144,upperArm_Link,0,0.578092,-0.405340,0.386972,,,,,predicted_track_not_dynamic,RUNNING,1,92,5,0,3.779311,0.331318,0.000302,0.000499,4.816150,117,0.030192,0.052228,0.029777,0.042277,0.007333,0.049186,0.052228,0.029534,0.037362,0.012289,0.250,0.113300,7,0.016767,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.030720,0.330524,0.291307,,0,1.000000,SAFE,1,current,50000,185.2217,0.92722982,-0.14709526,1.40970385,-0.01399353,1.57079256,0.92728478,-0.02155224,0.02513741,0.03002228,0.00480106,0.00000000,-0.02128037
43,7.614703,1786966363.079648,2573,50000,1,2573,253,1764,0.098329,0.225003,1,1,0,0.311206,upperArm_Link,0,0.582375,-0.397363,0.383259,,,,,predicted_track_not_dynamic,RUNNING,1,96,4,0,3.945146,0.328038,0.000202,0.000246,4.982175,121,0.029143,0.046100,0.021060,0.040673,0.005232,0.037220,0.046100,-0.003489,0.036882,-0.003587,0.250,0.120722,8,0.022852,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.030930,0.326728,0.300928,,0,1.000000,SAFE,1,current,50000,175.5614,0.92315465,-0.14234149,1.41529763,-0.01311320,1.57079256,0.92313999,-0.02195361,0.02560933,0.03013459,0.00474246,0.00000000,-0.02232865
44,7.788936,1786966363.255230,2521,50000,1,2521,195,1654,0.077350,0.225001,1,1,0,0.356077,upperArm_Link,0,0.588163,-0.405084,0.388204,,,,,predicted_track_not_dynamic,RUNNING,1,100,4,0,4.111125,0.324723,0.000300,0.000371,5.148659,125,0.028823,0.040344,0.015333,0.037100,0.004015,0.023217,0.040344,0.005996,0.022145,0.003559,0.250,0.114288,9,0.017354,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.323535,0.339298,,0,1.000000,SAFE,1,current,50000,161.5435,0.91942054,-0.13812692,1.42028248,-0.01235759,1.57079256,0.91944993,-0.02143178,0.02418935,0.02861038,0.00433681,0.00000000,-0.02117897
