scenario_id,angle_deg,center_x_m,center_y_m,center_z_m,speed_m_s,velocity_x_m_s,velocity_y_m_s,trigger_current_m,trigger_predicted_m,trigger_ok,predictive_gain_m,local1_ready,coarse_m,fast_m,fast_ms,hold_start_m,hold_min_m,hold_end_m,hold_min_tau_s,tail_safe,moving_away,feasible
217,-80.0,0.36,-0.08,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,-0.0435852433747219,-0.08114724564666984,False,0.037562002271947934,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
218,-80.0,0.36,-0.08,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,-0.0435852433747219,-0.09109187865378032,False,0.04750663527905842,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
219,-80.0,0.36,-0.08,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,-0.0435852433747219,-0.10076827298731006,False,0.05718302961258816,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
220,-80.0,0.36,-0.08,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,-0.0435852433747219,-0.11004074088745786,False,0.06645549751273595,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
221,-80.0,0.42,-0.24,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.056931854445468055,0.01499216670641404,False,0.041939687739054016,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
222,-80.0,0.42,-0.24,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.056931854445468055,0.004367288837476779,False,0.052564565607991276,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
223,-80.0,0.42,-0.24,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.056931854445468055,-0.006240038134625175,False,0.06317189258009323,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
224,-80.0,0.42,-0.24,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.056931854445468055,-0.016827067966588616,False,0.07375892241205667,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
225,-80.0,0.42,-0.2,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.04327300817388233,0.0009805781401538705,False,0.042292430033728456,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
226,-80.0,0.42,-0.2,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.04327300817388233,-0.009612821087337825,False,0.05288582926122015,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
227,-80.0,0.42,-0.2,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.04327300817388233,-0.0201839794333023,False,0.06345698760718463,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
228,-80.0,0.42,-0.2,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.04327300817388233,-0.03083667355181155,False,0.07410968172569388,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
229,-80.0,0.42,-0.16,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.03071552789993251,-0.010228269644519006,False,0.040943797544451516,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
230,-80.0,0.42,-0.16,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.03071552789993251,-0.02030443720144437,False,0.05101996510137688,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
231,-80.0,0.42,-0.16,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.03071552789993251,-0.030523166342574237,False,0.06123869424250675,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
232,-80.0,0.42,-0.16,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.03071552789993251,-0.04064941685790312,False,0.07136494475783563,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
233,-80.0,0.42,-0.12,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.018418107678528972,-0.022856756787166144,False,0.041274864465695116,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
234,-80.0,0.42,-0.12,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.018418107678528972,-0.03327120534599429,False,0.05168931302452326,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
235,-80.0,0.42,-0.12,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.018418107678528972,-0.043621727196877874,False,0.062039834875406846,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
236,-80.0,0.42,-0.12,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.018418107678528972,-0.05389149573178521,False,0.07230960341031419,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
237,-80.0,0.42,-0.08,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.014412181669531676,-0.024437452912747626,False,0.0388496345822793,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
238,-80.0,0.42,-0.08,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.014412181669531676,-0.03442300190382927,False,0.048835183573360946,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
239,-80.0,0.42,-0.08,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.014412181669531676,-0.04427568979301666,False,0.058687871462548336,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
240,-80.0,0.42,-0.08,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.014412181669531676,-0.05396234410145022,False,0.0683745257709819,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
241,-80.0,0.48,-0.24,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.11126117483230785,0.06968074042264252,False,0.04158043440966533,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
242,-80.0,0.48,-0.24,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.11126117483230785,0.059134847050376194,False,0.05212632778193166,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
243,-80.0,0.48,-0.24,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.11126117483230785,0.04860881266630099,False,0.06265236216600686,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
244,-80.0,0.48,-0.24,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.11126117483230785,0.03810502217723016,False,0.07315615265507769,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
245,-80.0,0.48,-0.2,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.09518175441206883,0.05712160619740153,False,0.0380601482146673,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
246,-80.0,0.48,-0.2,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.09518175441206883,0.046717150355846254,False,0.04846460405622258,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
247,-80.0,0.48,-0.2,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.09518175441206883,0.036351802280501194,False,0.05882995213156764,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
248,-80.0,0.48,-0.2,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.09518175441206883,0.026031506663446974,False,0.06915024774862186,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
249,-80.0,0.48,-0.16,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.08318114364293594,0.04398526996772453,False,0.03919587367521141,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
250,-80.0,0.48,-0.16,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.08318114364293594,0.03347992869169003,False,0.04970121495124591,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
251,-80.0,0.48,-0.16,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.08318114364293594,0.023005983002746283,False,0.06017516064018966,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
252,-80.0,0.48,-0.16,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.08318114364293594,0.012568630090630112,False,0.07061251355230583,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
253,-80.0,0.48,-0.12,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.07267282036065864,0.03489536131599397,False,0.037777459044664674,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
254,-80.0,0.48,-0.12,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.07267282036065864,0.02428887542036587,False,0.04838394494029277,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
255,-80.0,0.48,-0.12,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.07267282036065864,0.013704211053144844,False,0.0589686093075138,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
256,-80.0,0.48,-0.12,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.07267282036065864,0.0031452293940635034,False,0.06952759096659514,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
257,-80.0,0.48,-0.08,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.06889907582064567,0.03378546400848423,False,0.03511361181216144,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
258,-80.0,0.48,-0.08,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.06889907582064567,0.023496477037959845,False,0.04540259878268582,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
259,-80.0,0.48,-0.08,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.06889907582064567,0.01326433853308695,False,0.055634737287558717,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
260,-80.0,0.48,-0.08,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.06889907582064567,0.0030987479454744338,False,0.06580032787517123,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
261,-80.0,0.54,-0.24,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.1585270465301356,0.12094611941651176,True,0.037580927113623847,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
262,-80.0,0.54,-0.24,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.1585270465301356,0.11159567916102481,True,0.0469313673691108,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
263,-80.0,0.54,-0.24,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.1585270465301356,0.10234699947542267,True,0.05618004705471294,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
264,-80.0,0.54,-0.24,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.1585270465301356,0.09321015718078096,True,0.06531688934935465,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
265,-80.0,0.54,-0.2,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.1416571394353583,0.10634950203412649,True,0.0353076374012318,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
266,-80.0,0.54,-0.2,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.1416571394353583,0.09780113250294814,True,0.04385600693241015,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
267,-80.0,0.54,-0.2,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.1416571394353583,0.0886826903273267,True,0.05297444910803159,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
268,-80.0,0.54,-0.2,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.1416571394353583,0.07936229341961518,True,0.062294846015743116,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
269,-80.0,0.54,-0.16,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.12881598933347121,0.09345529681351086,True,0.03536069251996035,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
270,-80.0,0.54,-0.16,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.12881598933347121,0.08475486027107923,True,0.044061129062391985,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
271,-80.0,0.54,-0.16,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.12881598933347121,0.07621227975498651,True,0.0526037095784847,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
272,-80.0,0.54,-0.16,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.12881598933347121,0.06784345660193133,True,0.06097253273153988,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
273,-80.0,0.54,-0.12,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.12005253817376865,0.08574081520672705,True,0.0343117229670416,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
274,-80.0,0.54,-0.12,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.12005253817376865,0.07707610979960175,True,0.0429764283741669,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
275,-80.0,0.54,-0.12,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.12005253817376865,0.06857693770949339,True,0.05147560046427527,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
276,-80.0,0.54,-0.12,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.12005253817376865,0.0602604440194654,True,0.059792094154303255,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
277,-80.0,0.54,-0.08,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.09607351250836399,0.08003333709146268,False,0.01604017541690131,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
278,-80.0,0.54,-0.08,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.09607351250836399,0.0759873882205421,False,0.020086124287821888,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
279,-80.0,0.54,-0.08,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.09607351250836399,0.06775426278977298,False,0.02831924971859101,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
280,-80.0,0.54,-0.08,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.09607351250836399,0.05972236965204997,False,0.03635114285631402,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
281,-80.0,0.6,-0.24,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.20482794557359657,0.16735091944532035,False,0.03747702612827622,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
282,-80.0,0.6,-0.24,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.20482794557359657,0.1582154191759806,False,0.04661252639761598,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
283,-80.0,0.6,-0.24,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.20482794557359657,0.14917802680539713,False,0.05564991876819944,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
284,-80.0,0.6,-0.24,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.20482794557359657,0.14024674400737158,False,0.06458120156622499,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
285,-80.0,0.6,-0.2,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.1902237656897205,0.1529006463344376,False,0.0373231193552829,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
286,-80.0,0.6,-0.2,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.1902237656897205,0.14359787083348324,False,0.04662589485623725,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
287,-80.0,0.6,-0.2,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.1902237656897205,0.13438859329602823,True,0.05583517239369226,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
288,-80.0,0.6,-0.2,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.1902237656897205,0.12528100302653955,True,0.06494276266318094,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
289,-80.0,0.6,-0.16,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.17496008865397916,0.14170329324420652,False,0.03325679540977264,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
290,-80.0,0.6,-0.16,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.17496008865397916,0.13228908426603142,True,0.04267100438794774,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
291,-80.0,0.6,-0.16,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.17496008865397916,0.12296542630839682,True,0.05199466234558234,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
292,-80.0,0.6,-0.16,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.17496008865397916,0.11374069398110076,True,0.0612193946728784,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
293,-80.0,0.6,-0.12,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.1374618194243804,0.11342316866250382,True,0.024038650761876584,True,0.12194085654440415,0.11302508375452744,46.532686974387616,0.12242508375452743,0.08619564819067219,0.08619564819067219,0.5,False,False,False
294,-80.0,0.6,-0.12,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.1374618194243804,0.11074884369123056,True,0.026712975733149846,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
295,-80.0,0.6,-0.12,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.1374618194243804,0.10838348480374763,True,0.02907833462063278,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
296,-80.0,0.6,-0.12,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.1374618194243804,0.10633175451538851,True,0.031130064908991895,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
297,-80.0,0.6,-0.08,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.10061404566209836,0.07638729136787417,False,0.02422675429422419,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
298,-80.0,0.6,-0.08,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.10061404566209836,0.07371311804068831,False,0.026900927621410053,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
299,-80.0,0.6,-0.08,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.10061404566209836,0.0713894579526538,False,0.029224587709444555,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
300,-80.0,0.6,-0.08,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.10061404566209836,0.06942215254273726,False,0.031191893119361103,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
301,-80.0,0.66,-0.24,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.2546931154696529,0.21592812883963444,False,0.038764986630018455,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
302,-80.0,0.66,-0.24,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.2546931154696529,0.2062868526006802,False,0.048406262868972705,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
303,-80.0,0.66,-0.24,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.2546931154696529,0.1967064524621047,False,0.057986663007548206,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
304,-80.0,0.66,-0.24,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.2546931154696529,0.18719151077237717,False,0.06750160469727573,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
305,-80.0,0.66,-0.2,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.22479862186126287,0.19577136014205906,False,0.029027261719203806,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
306,-80.0,0.66,-0.2,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.22479862186126287,0.19164250610795303,False,0.033156115753309845,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
307,-80.0,0.66,-0.2,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.22479862186126287,0.18389810802730824,False,0.04090051383395463,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
308,-80.0,0.66,-0.2,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.22479862186126287,0.17423743426595883,False,0.050561187595304036,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
309,-80.0,0.66,-0.16,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.1879979445145714,0.15831950660665992,False,0.029678437907911498,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
310,-80.0,0.66,-0.16,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.1879979445145714,0.1540361576273359,False,0.0339617868872355,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
311,-80.0,0.66,-0.16,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.1879979445145714,0.15000106225928436,False,0.03799688225528705,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
312,-80.0,0.66,-0.16,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.1879979445145714,0.14622108328046013,False,0.041776861234111284,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
313,-80.0,0.66,-0.12,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.15190068367831916,0.12147747514037119,True,0.03042320853794797,True,0.12675306862598992,0.13251191929755105,45.607003034092486,0.14191191929755104,0.12802815511980467,0.12802815511980467,0.5,False,False,False
314,-80.0,0.66,-0.12,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.15190068367831916,0.11701035211450378,True,0.03489033156381538,True,0.12196011503394782,0.12967245294055296,45.35949300043285,0.14067245294055297,0.10937157755025434,0.10937157755025434,0.5,False,False,False
315,-80.0,0.66,-0.12,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.15190068367831916,0.11281648814648779,True,0.03908419553183137,True,0.1187140543296607,0.12550119274724297,45.95450597116724,0.13810119274724297,0.08403267339943227,0.08403267339943227,0.5,False,False,False
316,-80.0,0.66,-0.12,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.15190068367831916,0.10890475053545473,True,0.04299593314286443,True,0.11165743619698287,0.10950798544948737,46.1852639564313,0.12370798544948736,0.057930669880215724,0.057930669880215724,0.5,False,False,False
317,-80.0,0.66,-0.08,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.11674913256168179,0.08547944179701963,False,0.031269690764662156,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
318,-80.0,0.66,-0.08,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.11674913256168179,0.08079219873650562,False,0.035956933825176174,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
319,-80.0,0.66,-0.08,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.11674913256168179,0.07640778903727088,False,0.040341343524410905,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
320,-80.0,0.66,-0.08,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.11674913256168179,0.07233796061426612,False,0.04441117194741567,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
321,-80.0,0.72,-0.24,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.2803522316786447,0.24761541982206667,False,0.032736811856578035,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
322,-80.0,0.72,-0.24,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.2803522316786447,0.2423934193732339,False,0.037958812305410816,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
323,-80.0,0.72,-0.24,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.2803522316786447,0.23735370236866202,False,0.042998529309982686,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
324,-80.0,0.72,-0.24,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.2803522316786447,0.23250156991732374,False,0.04785066176132097,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
325,-80.0,0.72,-0.2,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.24455742860895813,0.2109907451501188,False,0.033566683458839314,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
326,-80.0,0.72,-0.2,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.24455742860895813,0.20554254911800368,False,0.039014879490954446,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
327,-80.0,0.72,-0.2,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.24455742860895813,0.20028827737917346,False,0.04426915122978467,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
328,-80.0,0.72,-0.2,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.24455742860895813,0.1952344068833649,False,0.04932302172559322,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
329,-80.0,0.72,-0.16,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.20954591479607237,0.17505179177912453,False,0.03449412301694785,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
330,-80.0,0.72,-0.16,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.20954591479607237,0.16934176771833798,False,0.0402041470777344,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
331,-80.0,0.72,-0.16,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.20954591479607237,0.16383808564269128,False,0.04570782915338109,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
332,-80.0,0.72,-0.16,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.20954591479607237,0.1585487578200323,False,0.05099715697604007,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
333,-80.0,0.72,-0.12,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.17553814830893288,0.1400145042412597,False,0.035523644067673193,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
334,-80.0,0.72,-0.12,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.17553814830893288,0.1340004770169667,True,0.04153767129196617,True,0.12695528954510749,0.13721083767043674,45.609362015966326,0.14821083767043675,0.12506037632193118,0.12506037632193118,0.5,False,False,False
335,-80.0,0.72,-0.12,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.17553814830893288,0.1282056653672992,True,0.0473324829416337,True,0.11908369580275313,0.13066761818646572,45.46136799035594,0.14326761818646572,0.12030818973742466,0.12030818973742466,0.5,False,False,False
336,-80.0,0.72,-0.12,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.17553814830893288,0.12264009941274234,True,0.05289804889619054,True,0.11267750867374093,0.1234386312973268,45.460922992788255,0.13763863129732679,0.10913191055252341,0.10913191055252341,0.5,False,False,False
337,-80.0,0.72,-0.08,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.14283492829255073,0.10618610421063582,True,0.036648824081914916,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
338,-80.0,0.72,-0.08,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.14283492829255073,0.0998194944174357,True,0.04301543387511503,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
339,-80.0,0.72,-0.08,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.14283492829255073,0.09368475970877779,True,0.04915016858377294,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
340,-80.0,0.72,-0.08,0.3662453006383523,0.14,-0.13787308542170915,0.02431074487337026,0.14283492829255073,0.08779458072861424,True,0.0550403475639365,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
341,-80.0,0.78,-0.24,0.3662453006383523,0.08,-0.07878462024097664,0.013891854213354433,0.30511197026401987,0.26883733542239596,False,0.03627463484162391,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
342,-80.0,0.78,-0.24,0.3662453006383523,0.1,-0.0984807753012208,0.017364817766693044,0.30511197026401987,0.2625495073053626,False,0.04256246295865729,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
343,-80.0,0.78,-0.24,0.3662453006383523,0.12,-0.11817693036146495,0.02083778132003165,0.30511197026401987,0.2564134689678432,False,0.048698501296176644,False,nan,nan,nan,nan,nan,nan,nan,False,False,False
