frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.098817,1787022906.627729,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,99.9910,0.00000000,0.00000000,1.57079637,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.214866,1787022906.727755,2613,50000,0,2613,26,1748,0.009950,0.223634,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590992,0.994828,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.363752,,0,1.000000,SAFE,1,current,50000,206.4702,0.00001834,-0.00001834,1.57079637,-0.00001834,1.57079637,0.00001834,0.00015804,-0.00015804,0.00000000,-0.00015804,0.00000000,0.00015804
2,0.407855,1787022906.934258,2537,50000,0,2537,21,1738,0.008277,0.224527,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.588637,0.991105,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.367697,,0,1.000000,SAFE,1,current,50000,203.1280,0.00377440,-0.00375606,1.56709528,-0.00159192,1.57079637,0.00373772,0.01946252,-0.01936748,-0.01917768,-0.00815373,0.00000000,0.01927245
3,0.588725,1787022907.137404,2556,50000,0,2556,19,1640,0.007433,0.224031,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.580066,0.972871,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.375806,,0,1.000000,SAFE,1,current,50000,168.3593,0.02197516,-0.01726174,1.55215538,-0.00392846,1.57079637,0.02206686,0.10062913,-0.07467078,-0.08260038,-0.01291833,0.00000000,0.10133892
4,0.756922,1787022907.305781,2454,50000,0,2454,16,1617,0.006520,0.224977,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.565254,0.944011,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.391193,,0,1.000000,SAFE,1,current,50000,180.9038,0.05083520,-0.03035660,1.53688180,-0.00575147,1.57079637,0.05101493,0.17158504,-0.07785443,-0.09080778,-0.01083856,0.00000000,0.17210844
5,0.941149,1787022907.486713,2523,50000,0,2523,34,1762,0.013476,0.223519,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.541181,0.898502,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.412251,,0,1.000000,SAFE,1,current,50000,175.6148,0.09634442,-0.04457755,1.52028394,-0.00778356,1.57079637,0.09656451,0.24702715,-0.07719227,-0.09009436,-0.01103031,0.00000000,0.24724621
6,1.115046,1787022907.662362,2451,50000,0,2451,20,1656,0.008160,0.223972,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.511310,0.843757,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.437544,,0,1.000000,SAFE,1,current,50000,181.5198,0.15108976,-0.05768708,1.50504327,-0.00967259,1.57079637,0.15158859,0.31481583,-0.07538702,-0.08764224,-0.01086299,0.00000000,0.31641874
7,1.304657,1787022907.843901,2495,50000,0,2495,13,1648,0.005210,0.225567,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.469081,0.768683,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.467386,,0,1.000000,SAFE,1,current,50000,167.8478,0.22616328,-0.07224914,1.48793197,-0.01174503,1.57079637,0.22672448,0.39593311,-0.07679943,-0.09024394,-0.01092990,0.00000000,0.39626200
8,1.465219,1787022908.011764,2465,50000,0,2465,9,1678,0.003651,0.223984,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.429063,0.699489,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.464912,,0,1.000000,SAFE,1,current,50000,149.8482,0.29535696,-0.08454438,1.47361934,-0.01347633,1.57079637,0.29610157,0.43094702,-0.07657627,-0.08914085,-0.01078281,0.00000000,0.43208938
9,1.622185,1787022908.161639,2365,50000,0,2365,21,1707,0.008879,0.223361,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.387773,0.629676,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.464999,,0,1.000000,SAFE,1,current,50000,174.1978,0.36517051,-0.09686529,1.45924425,-0.01522965,1.57079256,0.36604354,0.44477038,-0.07849447,-0.09158128,-0.01117009,-0.00002430,0.44558851
