frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
31,5.454634,1,1,0.514871,-0.482428,0.361929,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.091709,0.106980,0.161980,0.091709,0.013986,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
32,5.639552,1,2,0.563265,-0.476280,0.355022,0.023496,0.169695,0.169695,0.169377,0.166680,0.021173,-0.023788,0.261069,0.169695,0.256431,0.032573,-0.036596,0.650,0.089513,0.104874,0.159874,0.089513,0.019548,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
33,5.805165,1,3,0.512362,-0.454221,0.363273,0.017919,0.131033,0.131033,0.203676,0.124931,0.035607,-0.017147,0.080548,0.131033,-0.007128,0.080141,0.003819,0.250,0.100879,0.124479,0.179479,0.100879,0.021207,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
34,5.985523,1,4,0.507380,-0.438992,0.362062,0.028790,0.097550,0.097550,0.074422,0.083955,0.048268,-0.011735,0.083007,0.097550,-0.014106,0.081799,0.000250,0.250,0.103315,0.136649,0.191649,0.103315,0.037663,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
35,6.154862,1,5,0.534528,-0.453867,0.364815,0.025186,0.078911,0.078911,0.123529,0.060917,0.049666,-0.007026,0.049457,0.078911,0.027944,0.040600,0.004104,0.250,0.108822,0.119575,0.174575,0.108822,0.021741,0,0,0,0,"speed_ok,valid_streak_not_ready"
36,6.336808,1,6,0.532336,-0.436626,0.361967,0.030199,0.063193,0.063193,0.082350,0.040175,0.048681,-0.003079,0.073444,0.063193,-0.044745,0.057367,0.010047,0.250,0.104572,0.117824,0.172824,0.104572,0.020905,0,0,0,0,"speed_ok,valid_streak_not_ready"
37,6.517584,1,7,0.529070,-0.442542,0.363088,0.000000,0.055500,0.055500,0.029278,0.038263,0.040132,-0.002376,0.028536,0.055500,0.023387,0.016348,-0.000258,0.250,0.107826,0.121147,0.176147,0.107826,0.025398,0,0,0,0,"speed_ok,valid_streak_not_ready"
38,6.697744,1,8,0.539725,-0.412589,0.372295,0.020306,0.053751,0.053751,0.069648,0.036876,0.039098,0.000843,0.060131,0.053751,0.045242,0.036931,0.014314,0.250,0.105207,0.124784,0.179784,0.105207,0.018523,0,0,0,0,"speed_ok,valid_streak_not_ready"
39,6.866703,1,9,0.544920,-0.417598,0.369391,0.027690,0.054529,0.054529,0.034990,0.023061,0.048853,0.007416,0.053514,0.054529,0.014632,0.051070,0.006443,0.650,0.110213,0.127183,0.182183,0.110213,0.012633,0,0,0,0,"speed_ok,valid_streak_not_ready"
40,7.034060,1,10,0.549080,-0.425357,0.366767,0.000000,0.050548,0.050548,0.068623,0.024341,0.043589,0.007913,0.029758,0.050548,0.024018,0.016164,0.006885,0.250,0.111782,0.135410,0.190410,0.111782,0.015034,0,0,0,0,"speed_ok,valid_streak_not_ready"
41,7.223381,1,11,0.544621,-0.421671,0.371866,0.000000,0.044742,0.044742,0.061721,0.024027,0.036945,0.007720,0.039107,0.044742,0.022141,0.029715,0.012497,0.250,0.116556,0.134125,0.189125,0.116556,0.015618,0,0,0,0,"speed_ok,valid_streak_not_ready"
42,7.413369,1,12,0.553254,-0.406688,0.373590,0.012192,0.036840,0.036840,0.029228,0.021766,0.028986,0.006580,0.020961,0.036840,0.019139,0.008347,0.001832,0.250,0.115817,0.137365,0.192365,0.115817,0.008833,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.587714,1,13,0.549550,-0.398991,0.372847,0.019621,0.035317,0.035317,0.042586,0.018150,0.029513,0.006847,0.026960,0.035317,0.006407,0.025748,0.004782,0.250,0.118284,0.135792,0.190792,0.118284,0.012582,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.783733,1,14,0.552583,-0.403844,0.372139,0.000000,0.035275,0.035275,0.096076,0.010480,0.033054,0.006473,0.029836,0.035275,0.004656,0.028593,0.007140,0.650,0.114203,0.149395,0.204395,0.114203,0.010469,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,7.977096,1,15,0.548048,-0.367804,0.373510,0.020371,0.050201,0.050201,0.199935,0.005748,0.049787,0.002897,0.071644,0.050201,0.004547,0.071466,0.002181,0.650,0.113639,0.138851,0.193851,0.113639,0.017133,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,8.150143,1,16,0.534949,-0.371696,0.361593,0.029017,0.054170,0.054170,0.063816,-0.011054,0.052573,-0.006952,0.055363,0.054170,-0.024554,0.046938,-0.016093,0.650,0.117694,0.135956,0.190956,0.117694,0.031305,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.339048,1,17,0.537240,-0.340360,0.358507,0.045150,0.074608,0.074608,0.089426,-0.018476,0.070499,-0.015968,0.082351,0.074608,-0.016457,0.078379,-0.019170,0.650,0.114384,0.137062,0.192062,0.114384,0.027290,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,8.492134,1,18,0.540734,-0.332053,0.357926,0.056554,0.091828,0.091828,0.124521,-0.019227,0.087207,-0.021392,0.104034,0.091828,-0.016627,0.100741,-0.019945,0.650,0.114064,0.142537,0.197537,0.114064,0.027789,1,1,1,0,valid_streak_not_ready
