frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,risk_state_current,risk_state_predicted,max_track_speed_m_s,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
10,1.410818,1786344108.131985,2496,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,146.3127,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11,1.532326,1786344108.278327,2439,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,129.0625,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12,1.660259,1786344108.407413,2479,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,129.5374,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13,1.790997,1786344108.536974,2462,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,130.6780,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14,1.921818,1786344108.667684,2512,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,128.6409,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15,2.054150,1786344108.796349,2496,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,132.5210,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
16,2.190706,1786344108.928926,2324,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,129.9682,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
17,2.312342,1786344109.058916,2401,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,116.9203,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
18,2.430147,1786344109.175852,2448,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,129.6298,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
19,2.558036,1786344109.305497,2499,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,127.3571,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
20,2.686046,1786344109.432869,2436,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,127.7913,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
21,2.815837,1786344109.560685,2419,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,128.2496,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
22,2.941135,1786344109.688951,2522,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,128.3801,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
23,3.071652,1786344109.817347,2514,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,129.9276,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
24,3.205359,1786344109.947289,2433,50000,1,0,0,0.479203,upperArm_Link,0,0.704177,-0.511475,0.370785,,,,SAFE,SAFE,,128.5911,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
25,3.328475,1786344110.075895,2465,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,128.3109,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
26,3.462217,1786344110.204230,2493,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,132.3656,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
27,3.591564,1786344110.336621,2500,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,129.6765,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
28,3.725943,1786344110.466321,2544,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,132.0792,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
29,3.860947,1786344110.598423,2492,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,135.8822,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
30,3.990906,1786344110.734320,2465,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,130.6197,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
31,4.118777,1786344110.864967,2439,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,128.8789,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
32,4.248671,1786344110.993860,2392,50000,1,0,0,0.470504,upperArm_Link,0,0.702766,-0.508913,0.373834,,,,SAFE,SAFE,,132.1836,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
33,4.378891,1786344111.126057,2430,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,121.0675,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
34,4.500508,1786344111.247152,2490,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,128.7907,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
35,4.629792,1786344111.375958,2462,50000,1,0,0,0.503517,upperArm_Link,0,0.706449,-0.500266,0.386923,,,,SAFE,SAFE,,119.0362,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
36,4.748865,1786344111.495008,2460,50000,1,0,0,0.471349,upperArm_Link,0,0.703390,-0.489248,0.384778,,,,SAFE,SAFE,,129.9168,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
37,4.881003,1786344111.624939,2438,50000,1,1,1,0.482525,upperArm_Link,0,0.704961,-0.487144,0.393854,0.361514,upperArm_Link,0.000,SAFE,SAFE,0.025958,133.0165,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
38,5.015625,1786344111.757972,2590,50000,1,1,1,0.483021,upperArm_Link,0,0.708061,-0.485844,0.393717,0.365118,upperArm_Link,0.000,SAFE,SAFE,0.000000,130.3552,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
39,5.139819,1786344111.888343,2438,50000,1,1,1,0.474013,upperArm_Link,0,0.702989,-0.491443,0.407654,0.376619,upperArm_Link,0.000,SAFE,SAFE,0.011961,129.1990,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
40,5.269711,1786344112.017558,2468,50000,1,1,1,0.447715,upperArm_Link,0,0.700917,-0.462319,0.393945,0.358589,upperArm_Link,0.000,SAFE,SAFE,0.021384,130.9293,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
41,5.400531,1786344112.148502,2476,50000,1,1,1,0.453529,upperArm_Link,0,0.701887,-0.453899,0.402759,0.362351,upperArm_Link,0.000,SAFE,SAFE,0.029832,122.7994,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
42,5.513928,1786344112.271331,2563,50000,1,1,1,0.428339,upperArm_Link,0,0.699236,-0.456384,0.399511,0.345225,upperArm_Link,0.000,SAFE,SAFE,0.035005,130.9063,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
43,5.656601,1786344112.402253,2375,50000,1,1,1,0.454133,upperArm_Link,0,0.706514,-0.448021,0.404430,0.364916,upperArm_Link,0.000,SAFE,SAFE,0.041587,132.1667,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
44,5.786898,1786344112.534436,2517,50000,1,1,1,0.454486,upperArm_Link,0,0.706605,-0.453380,0.401377,0.365882,upperArm_Link,0.000,SAFE,SAFE,0.000000,130.6440,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
45,5.919775,1786344112.665108,2556,50000,1,1,1,0.424013,upperArm_Link,0,0.701099,-0.445877,0.401049,0.341746,upperArm_Link,0.000,SAFE,SAFE,0.000000,132.2844,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
46,6.053747,1786344112.797405,2502,50000,1,1,1,0.436533,upperArm_Link,0,0.702513,-0.442329,0.400319,0.358132,upperArm_Link,0.000,SAFE,SAFE,0.000000,133.7781,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
47,6.190021,1786344112.931200,2442,50000,1,1,1,0.444727,upperArm_Link,0,0.701946,-0.446124,0.398777,0.352458,upperArm_Link,0.000,SAFE,SAFE,0.000000,132.6349,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
48,6.321125,1786344113.063851,2467,50000,1,1,1,0.443783,upperArm_Link,0,0.703321,-0.443950,0.397959,0.360823,upperArm_Link,0.000,SAFE,SAFE,0.000000,134.5488,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
49,6.452802,1786344113.198424,2566,50000,1,1,1,0.434205,upperArm_Link,0,0.701220,-0.435832,0.403932,0.358322,upperArm_Link,0.000,SAFE,SAFE,0.000000,131.8815,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
50,6.583055,1786344113.330321,2438,50000,1,1,1,0.413275,upperArm_Link,0,0.702805,-0.424728,0.396833,0.317004,upperArm_Link,0.000,SAFE,SAFE,0.017127,134.8152,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
51,6.725208,1786344113.465169,2497,50000,1,1,1,0.426202,upperArm_Link,0,0.707802,-0.413643,0.407950,0.354988,upperArm_Link,0.000,SAFE,SAFE,0.035288,128.2319,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
52,6.847635,1786344113.593413,2443,50000,1,1,1,0.432425,upperArm_Link,0,0.704251,-0.411770,0.408098,0.349640,upperArm_Link,0.000,SAFE,SAFE,0.050326,131.9723,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
53,6.981153,1786344113.725402,2468,50000,2,1,1,0.153773,right_link,1,0.438514,0.432103,0.245229,0.346843,upperArm_Link,0.000,SAFE,SAFE,0.070651,134.4113,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
54,7.114544,1786344113.859828,2477,50000,1,1,1,0.396286,upperArm_Link,0,0.700083,-0.371258,0.413828,0.339241,upperArm_Link,0.000,SAFE,SAFE,0.079999,121.8291,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
55,7.234523,1786344113.981674,2477,50000,1,1,4,0.377252,upperArm_Link,0,0.697070,-0.345413,0.410881,0.242047,upperArm_Link,0.400,SAFE,SAFE,0.087478,133.3007,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
56,7.366558,1786344114.114991,2491,50000,1,1,4,0.372484,upperArm_Link,0,0.696116,-0.338737,0.408788,0.225048,upperArm_Link,0.400,SAFE,SAFE,0.090805,136.7523,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
57,7.508121,1786344114.251770,2562,50000,1,1,4,0.373194,upperArm_Link,0,0.697432,-0.335150,0.409592,0.239029,upperArm_Link,0.400,SAFE,SAFE,0.083883,131.3909,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
58,7.636072,1786344114.383186,2528,50000,1,1,1,0.369045,upperArm_Link,0,0.696447,-0.327694,0.416358,0.317141,upperArm_Link,0.000,SAFE,SAFE,0.079152,130.4274,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
59,7.767375,1786344114.513630,2524,50000,1,1,1,0.375763,upperArm_Link,0,0.699435,-0.326829,0.411896,0.312947,upperArm_Link,0.000,SAFE,SAFE,0.068850,132.5608,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
60,7.900605,1786344114.646206,2517,50000,1,1,1,0.364866,upperArm_Link,0,0.692593,-0.328504,0.406757,0.296760,upperArm_Link,0.000,SAFE,SAFE,0.059638,133.0971,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
61,8.039595,1786344114.779329,2537,50000,1,1,1,0.365096,upperArm_Link,0,0.695016,-0.317858,0.399588,0.265717,upperArm_Link,0.000,SAFE,SAFE,0.064028,137.3455,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
62,8.169544,1786344114.916690,2473,50000,1,1,1,0.357852,upperArm_Link,0,0.692938,-0.305637,0.411300,0.288210,upperArm_Link,0.000,SAFE,SAFE,0.059663,131.1117,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
63,8.302597,1786344115.047818,2538,50000,1,1,1,0.355134,upperArm_Link,0,0.693387,-0.305190,0.408143,0.289968,upperArm_Link,0.000,SAFE,SAFE,0.056532,131.7750,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
64,8.434047,1786344115.179608,2428,50000,1,1,1,0.358415,upperArm_Link,0,0.696697,-0.302404,0.405855,0.284245,upperArm_Link,0.000,SAFE,SAFE,0.052962,133.2956,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
65,8.566736,1786344115.312931,2575,50000,1,1,1,0.347939,upperArm_Link,0,0.694348,-0.296030,0.416494,0.289897,upperArm_Link,0.000,SAFE,SAFE,0.048016,131.7755,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
66,8.697131,1786344115.444722,2427,50000,1,1,1,0.355109,upperArm_Link,0,0.700654,-0.296951,0.406596,0.285091,upperArm_Link,0.000,SAFE,SAFE,0.054789,130.7391,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
67,8.829862,1786344115.575478,2397,50000,1,1,1,0.365875,upperArm_Link,0,0.697338,-0.268311,0.402971,0.266052,upperArm_Link,0.000,SAFE,SAFE,0.064917,133.6860,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
68,8.963799,1786344115.709180,2410,50000,1,1,1,0.334095,upperArm_Link,0,0.694795,-0.253503,0.410763,0.259697,upperArm_Link,0.000,SAFE,SAFE,0.077343,130.8468,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
69,9.095161,1786344115.840043,2402,50000,1,1,4,0.327641,upperArm_Link,0,0.691958,-0.231977,0.398524,0.148350,upperArm_Link,0.400,SAFE,WARNING,0.091096,135.2886,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
70,9.232718,1786344115.975358,2504,50000,1,1,4,0.299233,upperArm_Link,0,0.697103,-0.209491,0.405369,0.151776,upperArm_Link,0.400,SAFE,SAFE,0.098724,135.3207,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
71,9.365110,1786344116.110699,2355,50000,1,1,4,0.323015,upperArm_Link,0,0.694494,-0.200618,0.399932,0.147442,upperArm_Link,0.400,SAFE,WARNING,0.098642,123.8849,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
72,9.489336,1786344116.234602,2425,50000,1,1,4,0.307868,upperArm_Link,0,0.694226,-0.188489,0.408668,0.133279,upperArm_Link,0.400,SAFE,WARNING,0.110612,133.1454,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
73,9.953597,1786344116.700700,2378,50000,1,1,4,0.297512,upperArm_Link,0,0.692433,-0.169769,0.407451,0.135187,upperArm_Link,0.400,SAFE,WARNING,0.088801,136.1986,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
74,10.091401,1786344116.836921,2378,50000,1,1,4,0.280758,upperArm_Link,0,0.691790,-0.160968,0.404170,0.133351,upperArm_Link,0.400,SAFE,WARNING,0.088736,135.1112,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
75,10.225317,1786344116.972045,2583,50000,1,1,4,0.276943,upperArm_Link,0,0.694168,-0.148264,0.404406,0.123920,upperArm_Link,0.400,SAFE,WARNING,0.090021,134.6967,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
76,10.364171,1786344117.106755,2456,50000,1,1,4,0.292648,upperArm_Link,0,0.696082,-0.143277,0.403727,0.135362,upperArm_Link,0.400,SAFE,WARNING,0.083528,138.2929,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
77,10.496832,1786344117.245071,2438,50000,1,1,1,0.291579,upperArm_Link,0,0.693787,-0.143618,0.409416,0.203077,upperArm_Link,0.000,SAFE,SAFE,0.073385,132.7620,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
78,10.639205,1786344117.377859,2479,50000,1,1,1,0.294205,upperArm_Link,0,0.689356,-0.149345,0.401569,0.180648,upperArm_Link,0.000,SAFE,SAFE,0.063964,132.8669,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
79,10.767637,1786344117.510740,2463,50000,1,1,1,0.266155,upperArm_Link,0,0.692465,-0.140185,0.413329,0.202033,upperArm_Link,0.000,SAFE,SAFE,0.057893,135.9937,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
80,10.898949,1786344117.646747,2507,50000,1,1,1,0.284985,upperArm_Link,0,0.692073,-0.143466,0.406666,0.200269,upperArm_Link,0.000,SAFE,SAFE,0.000000,129.8633,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
81,11.035405,1786344117.776623,2565,50000,1,1,1,0.290895,upperArm_Link,0,0.692371,-0.135907,0.412193,0.196656,upperArm_Link,0.000,SAFE,SAFE,0.000000,140.0333,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
82,11.178407,1786344117.916679,2403,50000,1,1,1,0.276102,upperArm_Link,0,0.693165,-0.133208,0.412550,0.206863,upperArm_Link,0.000,SAFE,SAFE,0.000000,130.7739,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
83,11.300563,1786344118.047466,2461,50000,1,1,1,0.291275,upperArm_Link,0,0.693439,-0.133037,0.405359,0.190286,upperArm_Link,0.000,SAFE,SAFE,0.000000,133.2951,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
84,11.433557,1786344118.180774,2405,50000,1,1,1,0.289811,upperArm_Link,0,0.695650,-0.140551,0.410241,0.194216,upperArm_Link,0.000,SAFE,SAFE,0.000000,129.9577,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
85,11.563789,1786344118.310745,2342,50000,1,1,1,0.279631,upperArm_Link,0,0.691951,-0.132532,0.411927,0.196327,upperArm_Link,0.000,SAFE,SAFE,0.000000,131.5344,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
86,11.697181,1786344118.442306,2399,50000,1,1,1,0.291096,upperArm_Link,0,0.691732,-0.127629,0.414644,0.204155,upperArm_Link,0.000,SAFE,SAFE,0.000000,135.4594,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
87,11.838774,1786344118.577775,2259,50000,1,1,1,0.273760,upperArm_Link,0,0.693863,-0.107501,0.400132,0.188681,upperArm_Link,0.000,SAFE,SAFE,0.025837,131.9990,0.87013328,-0.43020469,1.02581906,-0.11783540,1.57081473,0.86981785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
