frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.105645,1786628074.592725,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,106.5145,0.00000000,0.00000000,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.205086,1786628074.699277,2649,50000,1,0,0,0.371899,left_link,0,0.620793,-0.632176,0.342730,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.000000,0.000000,0.000000,0.000000,0.117229,1,0.028402,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.000000,0.381240,,0,1.000000,SAFE,1,current,50000,174.0423,0.00000000,-0.00001467,1.57080007,-0.00001467,1.57079637,0.00000000,0.00000000,-0.00014755,0.00000000,-0.00014755,0.00000000,0.00000000
2,0.356605,1786628074.873335,2601,50000,1,0,0,0.376846,left_link,0,0.623239,-0.630821,0.338259,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.054243,0.013393,0.037017,-0.037319,0.123717,2,0.027617,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.000000,0.383471,,0,1.000000,SAFE,1,current,50000,143.7639,0.00000000,-0.00269967,1.56818831,-0.00184502,1.57079637,0.00000000,0.00000000,-0.01772053,-0.01723716,-0.01207998,0.00000000,0.00000000
3,0.504661,1786628075.017115,2712,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.9113,0.00000000,-0.01262535,1.55812705,-0.00469874,1.57079637,0.00000000,0.00000000,-0.06704000,-0.06795574,-0.01927462,0.00000000,0.00000000
4,0.640476,1786628075.149041,2722,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,133.3107,0.00000000,-0.02990543,1.54079556,-0.00712331,1.57079637,0.00000000,0.00000000,-0.12723305,-0.12761151,-0.01785206,0.00000000,0.00000000
5,0.774241,1786628075.282368,2625,50000,1,1,0,0.378991,left_link,0,0.617483,-0.632473,0.346358,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.013181,0.005135,-0.008407,0.008758,0.115531,3,0.024642,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.000000,0.388471,,0,1.000000,SAFE,1,current,50000,143.8862,0.00000000,-0.05391268,1.51564384,-0.00967259,1.57079637,0.00000000,0.00000000,-0.17947301,-0.18802893,-0.01905786,0.00000000,0.00000000
6,0.918524,1786628075.426271,2659,50000,1,1,0,0.361847,left_link,0,0.611990,-0.630121,0.349529,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.014834,-0.004357,0.006059,0.012820,0.112706,4,0.024441,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.000000,0.373391,,0,1.000000,SAFE,1,current,50000,153.0382,0.00000000,-0.08302581,1.48061419,-0.01235025,1.57079637,0.00000000,0.00000000,-0.20177861,-0.24278505,-0.01855845,0.00000000,0.00000000
7,1.074237,1786628075.579323,2653,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.8982,0.00000000,-0.11449016,1.43894172,-0.01519297,1.57079637,0.00000000,0.00000000,-0.20206627,-0.26762355,-0.01825616,0.00000000,0.00000000
8,1.194097,1786628075.710236,2642,50000,1,1,0,0.371589,left_link,0,0.614666,-0.630515,0.337548,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.002115,0.001097,0.001708,0.000592,0.118729,5,0.025380,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.000000,0.383948,,0,1.000000,SAFE,1,current,50000,139.5749,0.00000000,-0.13886420,1.40742970,-0.01746348,1.57079637,0.00000000,0.00000000,-0.20335325,-0.26290555,-0.01894292,0.00000000,0.00000000
9,1.338278,1786628075.849827,2706,50000,1,1,0,0.353630,left_link,0,0.615511,-0.628797,0.345322,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.011269,0.007564,0.001306,0.008250,0.112960,6,0.014852,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.000000,0.364736,,0,1.000000,SAFE,1,current,50000,157.0459,0.00000000,-0.16734277,1.37509608,-0.02007512,1.57079637,0.00000000,0.00000000,-0.19751936,-0.22425691,-0.01811359,0.00000000,0.00000000
