frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
11,1.884813,1786962561.080868,2418,50000,0,2418,32,1698,0.013234,0.222895,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.317947,0.514052,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.493170,,0,1.000000,SAFE,1,current,50000,174.7688,0.48079413,-0.11725952,1.43546069,-0.01816774,1.57079637,0.48163775,0.43682661,-0.07695025,-0.09012282,-0.01099289,0.00002546,0.43687535
12,2.054167,1786962561.255654,2479,50000,0,2479,26,1810,0.010488,0.222710,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.272612,0.439877,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.485488,,0,1.000000,SAFE,1,current,50000,160.4844,0.55496895,-0.13035437,1.42018712,-0.01997975,1.57079256,0.55585301,0.43798904,-0.07732274,-0.09018770,-0.01069957,-0.00002253,0.43822784
13,2.212658,1786962561.416156,2494,50000,0,2494,13,1708,0.005213,0.224776,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.229866,0.370045,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.465106,,0,1.000000,SAFE,1,current,50000,148.4885,0.62480092,-0.14264961,1.40584147,-0.02176975,1.57079637,0.62565559,0.44060494,-0.07757679,-0.09051388,-0.01129399,0.00002407,0.44041953
14,2.361777,1786962561.564661,2427,50000,0,2427,12,1665,0.004944,0.224167,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.189950,0.304589,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.488214,,0,1.000000,SAFE,1,current,50000,149.0790,0.69025689,-0.15418556,1.39241648,-0.02343136,1.57079256,0.69110048,0.43895169,-0.07736082,-0.09002881,-0.01114291,-0.00002558,0.43887734
15,2.512223,1786962561.713786,2573,50000,0,2573,13,1716,0.005052,0.225331,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.150465,0.239287,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.479597,,0,1.000000,SAFE,1,current,50000,156.1916,0.75555879,-0.16571784,1.37894380,-0.02503062,1.57079637,0.75633270,0.43405536,-0.07665393,-0.08955157,-0.01063012,0.00002536,0.43359222
16,2.671168,1786962561.869982,2529,50000,0,2529,29,1606,0.011467,0.225002,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.110717,0.174892,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.479631,,0,1.000000,SAFE,1,current,50000,180.9948,0.81995469,-0.17764260,1.36502004,-0.02672525,1.57079637,0.82052320,0.40514423,-0.07502414,-0.08760080,-0.01066170,0.00000000,0.40385198
17,2.851249,1786962562.050994,2596,50000,0,2596,22,1684,0.008475,0.223717,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.072840,0.111409,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.483921,,0,1.000000,SAFE,1,current,50000,168.8888,0.88343722,-0.19147472,1.34886587,-0.02876468,1.57079637,0.88379669,0.35252207,-0.07681056,-0.08970503,-0.01132503,0.00000000,0.35136129
18,3.018837,1786962562.219901,2513,50000,0,2513,18,1711,0.007163,0.224698,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.045115,0.064627,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.486907,,0,1.000000,SAFE,1,current,50000,180.1586,0.93021929,-0.20455125,1.33358502,-0.03059136,1.57079637,0.93046135,0.27914892,-0.07802772,-0.09118088,-0.01089981,0.00000000,0.27844827
19,3.197365,1786962562.400077,2524,50000,0,2524,21,1681,0.008320,0.224379,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.022125,0.029102,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.480705,,0,1.000000,SAFE,1,current,50000,177.1465,0.96574408,-0.21840905,1.31744564,-0.03251340,1.57079637,0.96585780,0.19898773,-0.07762275,-0.09040280,-0.01076609,0.00000000,0.19826891
20,3.374544,1786962562.577240,2561,50000,0,2561,23,1712,0.008981,0.223451,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.006937,0.008359,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.492425,,0,1.000000,SAFE,1,current,50000,174.5653,0.98648679,-0.23140122,1.30268550,-0.03449780,1.57079637,0.98652714,0.11707231,-0.07332809,-0.08330652,-0.01120003,0.00000000,0.11665819
21,3.554538,1786962562.751822,2497,50000,0,2497,31,1738,0.012415,0.223360,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.000507,0.000642,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.399892,0.478209,,0,1.000000,SAFE,1,current,50000,170.2909,0.99420798,-0.23859790,1.29527235,-0.03641618,1.57079637,0.99421901,0.04289680,-0.03998278,-0.04118543,-0.01065797,0.00000000,0.04273387
22,3.719921,1786962562.922167,2617,50000,0,2617,29,1712,0.011081,0.224631,1,0,0,,,,,,,,,,,no_stable_track,REFERENCE_ARMED,1,0,0,0,0.000000,0.400001,0.000015,0.000033,1.040070,26,0.025518,,,,,,,,0,0,,SAFE,SAFE,,0.399986,0.488553,,0,1.000000,SAFE,1,current,50000,186.3996,0.99481326,-0.23922145,1.29466355,-0.03693704,1.57079637,0.99481690,0.00365991,-0.00377037,-0.00368117,-0.00314944,0.00000000,0.00361522
23,3.909766,1786962563.108583,2582,50000,0,2582,48,1706,0.018590,0.223136,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,5,5,1,0.170685,0.399973,0.000324,0.000602,1.206104,30,0.030852,,,,,,,,0,0,,SAFE,SAFE,,0.399266,0.485739,,0,1.000000,SAFE,1,current,50000,177.3211,0.99455279,-0.23869693,1.29525769,-0.03692604,1.57079637,0.99466282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
24,4.087898,1786962563.285923,2535,50000,0,2535,33,1650,0.013018,0.224442,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,10,5,1,0.378524,0.398570,0.000867,0.001698,1.413500,35,0.034402,,,,,,,,0,0,,SAFE,SAFE,,0.396892,0.489613,,0,1.000000,SAFE,1,current,50000,183.7543,0.99279583,-0.23590556,1.29901385,-0.03606772,1.57079637,0.99277014,-0.00986329,0.01567028,0.02108644,0.00481844,0.00000000,-0.01062520
25,4.270048,1786962563.469695,2524,50000,0,2524,38,1658,0.015055,0.223596,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,15,5,1,0.585013,0.395238,0.000798,0.001489,1.620678,40,0.035550,,,,,,,,0,0,,SAFE,SAFE,,0.393239,0.467858,,0,1.000000,SAFE,1,current,50000,175.1172,0.98977333,-0.23124349,1.30501473,-0.03452715,1.57079637,0.98978806,-0.01659346,0.02559471,0.03294477,0.00845775,0.00000000,-0.01637160
26,4.441774,1786962563.644831,2451,50000,0,2451,19,1629,0.007752,0.224795,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,20,5,0,0.792017,0.391138,0.000199,0.000352,1.828318,45,0.036412,,,,,,,,0,0,,SAFE,SAFE,,0.389443,0.482465,,0,1.000000,SAFE,1,current,50000,176.5099,0.98654544,-0.22626598,1.31147778,-0.03304527,1.57079637,0.98651981,-0.01879674,0.02898518,0.03763583,0.00862932,0.00000000,-0.01903172
27,4.619101,1786962563.821368,2594,50000,0,2594,38,1729,0.014649,0.223763,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,24,4,0,0.957282,0.387835,0.000407,0.000510,1.994676,49,0.035631,,,,,,,,0,0,,SAFE,SAFE,,0.386322,0.458402,,0,1.000000,SAFE,1,current,50000,159.4264,0.98326623,-0.22133616,1.31782711,-0.03166242,1.57079637,0.98327726,-0.01849244,0.02780077,0.03580575,0.00779829,0.00000000,-0.01828573
28,4.784406,1786962563.980814,2523,50000,0,2523,28,1740,0.011098,0.224250,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,28,4,0,1.122782,0.384437,0.000304,0.000535,2.160510,53,0.035173,,,,,,,,0,0,,SAFE,SAFE,,0.383335,0.440912,,0,1.000000,SAFE,1,current,50000,179.4160,0.98018885,-0.21670710,1.32376933,-0.03039695,1.57079637,0.98015583,-0.01861633,0.02800301,0.03594686,0.00765534,0.00000000,-0.01888279
29,4.958440,1786962564.160258,2467,50000,0,2467,19,1667,0.007702,0.224397,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,33,5,0,1.330531,0.380324,0.000302,0.000543,2.368578,58,0.035939,,,,,,,,0,0,,SAFE,SAFE,,0.379426,0.460642,,0,1.000000,SAFE,1,current,50000,162.5421,0.97684723,-0.21183230,1.32997561,-0.02899209,1.57079637,0.97685456,-0.01920092,0.02801057,0.03566124,0.00807229,0.00000000,-0.01896905
30,5.122072,1786962564.322820,2577,50000,0,2577,42,1853,0.016298,0.222519,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,37,4,0,1.496260,0.377040,0.000296,0.000561,2.534425,62,0.035518,,,,,,,,0,0,,SAFE,SAFE,,0.376336,0.441243,,0,1.000000,SAFE,1,current,50000,173.3149,0.97370738,-0.20726192,1.33574903,-0.02772295,1.57079637,0.97368902,-0.01918859,0.02793096,0.03528313,0.00775609,0.00000000,-0.01934558
31,5.302751,1786962564.496153,2557,50000,0,2557,21,1782,0.008213,0.224999,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,41,4,0,1.662138,0.373729,0.000003,0.000011,2.700459,66,0.034615,,,,,,,,0,0,,SAFE,SAFE,,0.372635,0.413993,,0,1.000000,SAFE,1,current,50000,169.5510,0.97022277,-0.20232476,1.34201777,-0.02644281,1.57079637,0.97023004,-0.01928614,0.02732552,0.03469538,0.00708516,0.00000000,-0.01914428
32,5.461618,1786962564.665722,2536,50000,0,2536,18,1688,0.007098,0.225254,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,45,4,0,1.828318,0.370337,0.000198,0.000363,2.866533,70,0.034439,,,,,,,,0,0,,SAFE,SAFE,,0.369031,0.417998,,0,1.000000,SAFE,1,current,50000,178.6998,0.96714157,-0.19795614,1.34752715,-0.02536075,1.57079637,0.96712697,-0.01939490,0.02749865,0.03467925,0.00681116,0.00000000,-0.01953259
33,5.651190,1786962564.844439,2565,50000,0,2565,33,1793,0.012865,0.224840,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,49,4,0,1.994676,0.367024,0.000204,0.000143,3.032850,74,0.033746,,,,,,,,0,0,,SAFE,SAFE,,0.365833,0.399194,,0,1.000000,SAFE,1,current,50000,187.3734,0.96358728,-0.19306299,1.35360146,-0.02413562,1.57079637,0.96358728,-0.01874901,0.02581161,0.03204226,0.00646258,0.00000000,-0.01867198
34,5.828403,1786962565.031831,2404,50000,0,2404,29,1689,0.012063,0.223894,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,54,5,0,2.202386,0.362933,0.000301,0.000734,3.240574,79,0.033995,,,,,,,,0,0,,SAFE,SAFE,,0.362129,0.401264,,0,1.000000,SAFE,1,current,50000,180.8916,0.95994496,-0.18808180,1.35977459,-0.02286282,1.57079637,0.95994496,-0.02055332,0.02810845,0.03483449,0.00718232,0.00000000,-0.02055332
35,6.026813,1786962565.212753,2501,50000,0,2501,55,1782,0.021991,0.223828,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,58,4,0,2.368578,0.359538,0.000303,0.000495,3.406729,83,0.032447,,,,,,,,0,0,,SAFE,SAFE,,0.358442,0.404260,,0,1.000000,SAFE,1,current,50000,179.9337,0.95593947,-0.18275949,1.36641014,-0.02156067,1.57079256,0.95595044,-0.02018795,0.02682479,0.03344361,0.00656293,-0.00001923,-0.02013268
36,6.193048,1786962565.392715,2632,50000,0,2632,74,1790,0.028116,0.224352,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,62,4,0,2.534425,0.356242,0.000302,0.000481,3.572092,87,0.032268,,,,,,,,0,0,,SAFE,SAFE,,0.354723,0.366171,,0,1.000000,SAFE,1,current,50000,162.5709,0.95260888,-0.17839821,1.37174714,-0.02055930,1.57079637,0.95262355,-0.02003543,0.02623568,0.03210516,0.00602383,0.00002295,-0.02001320
37,6.363182,1786962565.555305,2450,50000,0,2450,69,1696,0.028163,0.225911,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,66,4,0,2.700459,0.352932,0.000393,0.000624,3.737831,91,0.031688,,,,,,,,0,0,,SAFE,SAFE,,0.351131,0.423236,,0,1.000000,SAFE,1,current,50000,181.9608,0.94916826,-0.17390855,1.37725651,-0.01956893,1.57079637,0.94912428,-0.02022302,0.02638900,0.03238262,0.00582111,0.00000000,-0.02056776
38,6.534344,1786962565.737283,2387,50000,1,2387,124,1718,0.051948,0.224861,1,0,0,0.374507,upperArm_Link,0,0.546703,-0.476794,0.375468,,,,,no_stable_track,RUNNING,1,71,5,0,2.908046,0.348719,0.000403,0.000675,3.945146,96,0.032323,0.000000,0.000000,0.000000,0.000000,0.096205,1,0.016033,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.347923,0.366595,,0,1.000000,SAFE,1,current,50000,171.2443,0.94565427,-0.16946656,1.38272917,-0.01859690,1.57079637,0.94565797,-0.02053012,0.02595186,0.03197343,0.00567897,0.00000000,-0.02025153
39,6.706728,1786962565.908557,2482,50000,1,2482,145,1702,0.058421,0.223795,1,0,0,0.363474,upperArm_Link,0,0.553150,-0.470849,0.370561,,,,,no_stable_track,RUNNING,1,75,4,0,3.074448,0.345436,0.000204,0.000341,4.111125,100,0.031618,0.079133,0.037181,0.067459,-0.018135,0.097271,2,0.015902,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.344838,0.350691,,0,1.000000,SAFE,1,current,50000,168.3290,0.94206333,-0.16494755,1.38829362,-0.01760287,1.57079637,0.94204861,-0.02083104,0.02621471,0.03227936,0.00576640,0.00000000,-0.02093788
40,6.879195,1786962566.076900,2642,50000,1,2642,139,1828,0.052612,0.225654,1,1,0,0.368765,upperArm_Link,0,0.549974,-0.461947,0.378997,,,,,predicted_track_not_dynamic,RUNNING,1,79,4,0,3.240574,0.342138,0.000102,0.000183,4.277571,104,0.031270,0.038464,0.022130,0.030520,-0.007635,0.097229,3,0.018167,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.341143,0.350895,,0,1.000000,SAFE,1,current,50000,174.3465,0.93850166,-0.16057527,1.39358652,-0.01664184,1.57079637,0.93848699,-0.02065140,0.02535149,0.03068938,0.00557224,0.00000000,-0.02065105
41,7.049544,1786962566.251265,2538,50000,1,2538,138,1781,0.054374,0.225386,1,1,0,0.352891,upperArm_Link,0,0.555453,-0.461679,0.383975,,,,,predicted_track_not_dynamic,RUNNING,1,83,4,0,3.406729,0.338834,0.000001,0.000015,4.443751,108,0.030709,0.029334,-0.001429,0.028648,-0.006144,0.097532,4,0.030653,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.337441,0.352375,,0,1.000000,SAFE,1,current,50000,179.7321,0.93493265,-0.15619931,1.39884651,-0.01575785,1.57079637,0.93492532,-0.02095118,0.02568827,0.03087778,0.00518932,0.00000000,-0.02090814
42,7.227574,1786962566.431031,2541,50000,1,2541,155,1785,0.061000,0.225158,1,1,0,0.343754,upperArm_Link,0,0.552138,-0.457416,0.378124,,,,,predicted_track_not_dynamic,RUNNING,1,87,4,0,3.572092,0.335529,0.000301,0.000282,4.608476,112,0.029858,0.025960,-0.004664,0.024779,-0.006177,0.100669,5,0.027249,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.333745,0.333698,,0,1.000000,SAFE,1,current,50000,197.6077,0.93110323,-0.15162160,1.40429723,-0.01485185,1.57079637,0.93111789,-0.02150997,0.02571315,0.03061690,0.00508904,0.00000000,-0.02138643
43,7.430409,1786962566.628664,2542,50000,1,2542,154,1756,0.060582,0.225412,1,1,0,0.339544,upperArm_Link,0,0.555214,-0.448703,0.376305,,,,,predicted_track_not_dynamic,RUNNING,1,92,5,0,3.779311,0.331318,0.000100,0.000125,4.816150,117,0.029572,0.030893,-0.010525,0.029035,0.000763,0.102713,6,0.026372,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.330031,0.331275,,0,1.000000,SAFE,1,current,50000,177.9326,0.92680061,-0.14658907,1.41032386,-0.01389449,1.57079637,0.92684829,-0.02121236,0.02481086,0.02971188,0.00471986,0.00000000,-0.02104956
44,7.602765,1786962566.806614,2562,50000,1,2562,165,1771,0.064403,0.225643,1,1,0,0.344235,upperArm_Link,0,0.558903,-0.449377,0.378793,,,,,predicted_track_not_dynamic,RUNNING,1,96,4,0,3.945146,0.328038,0.000300,0.000404,4.982175,121,0.028985,0.021521,-0.005155,0.020528,0.003894,0.102348,7,0.025048,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.326329,0.330440,,0,1.000000,SAFE,1,current,50000,175.8904,0.92304826,-0.14221679,1.41545534,-0.01308386,1.57080007,0.92304093,-0.02177095,0.02536777,0.02977260,0.00470326,0.00002144,-0.02209014
45,7.783571,1786962566.982522,2561,50000,1,2561,168,1811,0.065599,0.224753,1,1,0,0.343184,upperArm_Link,0,0.556785,-0.448611,0.380428,,,,,predicted_track_not_dynamic,RUNNING,1,101,5,0,4.153028,0.323933,0.000197,0.000576,5.190214,126,0.029601,0.025604,0.010265,0.023061,0.004291,0.105333,8,0.021739,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.323336,0.343326,,0,1.000000,SAFE,1,current,50000,171.8262,0.91920418,-0.13788484,1.42056859,-0.01230623,1.57080007,0.91921514,-0.02126080,0.02395907,0.02828026,0.00430085,0.00000000,-0.02115959
46,7.951289,1786962567.154365,2428,50000,1,2428,139,1669,0.057249,0.227405,1,1,0,0.337555,upperArm_Link,0,0.558035,-0.443820,0.377342,,,,,predicted_track_not_dynamic,RUNNING,1,105,4,0,4.319016,0.320526,0.000204,0.000418,5.356456,130,0.029062,0.021650,0.006143,0.019982,0.005631,0.103585,9,0.026042,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.319632,0.330744,,0,1.000000,SAFE,1,current,50000,181.4357,0.91547006,-0.13371795,1.42552769,-0.01156896,1.57080007,0.91547745,-0.02226431,0.02484469,0.02956824,0.00439594,0.00000000,-0.02228564
47,8.133374,1786962567.335818,2514,50000,1,2514,141,1739,0.056086,0.226957,1,1,0,0.339435,upperArm_Link,0,0.559026,-0.442166,0.380764,,,,,predicted_track_not_dynamic,RUNNING,1,109,4,0,4.484676,0.317245,0.000096,0.000125,5.522393,134,0.028244,0.011116,0.009618,0.003344,0.004458,0.100751,10,0.024221,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.315948,0.337998,,0,1.000000,SAFE,1,current,50000,185.4862,0.91137660,-0.12922829,1.43078768,-0.01078033,1.57080007,0.91135091,-0.02248100,0.02465685,0.02888744,0.00433107,0.00000000,-0.02266267
