frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
39,6.863552,1,1,0.488680,-0.486264,0.364937,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.089928,0.096987,0.151987,0.089928,0.006182,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
40,7.043088,1,2,0.489377,-0.471812,0.360813,0.000000,0.053771,0.053771,0.062228,0.002490,0.051651,-0.014740,0.082724,0.053771,0.003830,0.079463,-0.022677,0.650,0.094444,0.103262,0.158262,0.094444,0.011759,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
41,7.241470,1,3,0.497058,-0.461109,0.361578,0.010132,0.063630,0.063630,0.052626,0.015322,0.060815,-0.010751,0.070065,0.063630,0.021965,0.065948,-0.008807,0.650,0.098145,0.111139,0.166139,0.098145,0.014601,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
42,7.434061,1,4,0.492892,-0.466569,0.360772,0.000000,0.057297,0.057297,0.064033,0.014164,0.054687,-0.009573,0.035976,0.057297,0.007368,0.034452,-0.007285,0.250,0.097365,0.108650,0.163650,0.097365,0.018521,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
43,7.618224,1,5,0.495953,-0.460127,0.367044,0.000000,0.050830,0.050830,0.048878,0.013041,0.048676,-0.006653,0.036540,0.050830,0.009766,0.035096,0.002829,0.250,0.099801,0.104787,0.159787,0.099801,0.017082,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.798358,1,6,0.492541,-0.449246,0.359650,0.000000,0.044190,0.044190,0.078286,0.010506,0.042677,-0.004585,0.030352,0.044190,0.004210,0.030018,-0.001546,0.250,0.100068,0.107994,0.162994,0.100068,0.026642,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,7.992171,1,7,0.498074,-0.435629,0.357587,0.013116,0.042291,0.042291,0.061965,0.008113,0.041238,-0.004707,0.034540,0.042291,0.001359,0.034098,-0.005340,0.250,0.102958,0.116951,0.171951,0.102958,0.028708,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,8.175536,1,8,0.516588,-0.432543,0.370392,0.023662,0.050924,0.050924,0.092603,0.020136,0.046743,0.001683,0.057483,0.050924,0.032001,0.045951,0.012991,0.650,0.099891,0.116576,0.171576,0.099891,0.011194,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.349993,1,9,0.499633,-0.428617,0.363490,0.025405,0.049787,0.049787,0.104493,0.019390,0.045823,0.001736,0.043071,0.049787,0.004965,0.042515,-0.004795,0.250,0.107681,0.130659,0.185659,0.107681,0.024612,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,8.528265,1,10,0.502709,-0.429484,0.364911,0.000000,0.044632,0.044632,0.031367,0.017666,0.040829,0.003588,0.031244,0.044632,0.013910,0.027035,0.007197,0.250,0.109130,0.133117,0.188117,0.109130,0.027045,0,0,0,0,"speed_ok,valid_streak_not_ready"
49,8.701666,1,11,0.506291,-0.414938,0.372369,0.013274,0.039798,0.039798,0.076294,0.013653,0.036880,0.006112,0.037726,0.039798,0.011600,0.029210,0.020867,0.250,0.112566,0.135690,0.190690,0.112566,0.014855,0,0,0,0,"speed_ok,valid_streak_not_ready"
50,8.872866,1,12,0.516653,-0.405641,0.369795,0.024488,0.039372,0.039372,0.060387,0.011184,0.037320,0.005684,0.038707,0.039372,0.000095,0.038698,-0.000859,0.250,0.113459,0.142405,0.197405,0.113459,0.016441,0,0,0,0,"speed_ok,valid_streak_not_ready"
51,9.051010,1,13,0.517323,-0.413173,0.371383,0.000000,0.041220,0.041220,0.029084,0.022238,0.033329,0.009684,0.035315,0.041220,0.025217,0.022015,0.011250,0.650,0.110986,0.131830,0.186830,0.110986,0.018418,0,0,0,0,"speed_ok,valid_streak_not_ready"
52,9.213794,1,14,0.517284,-0.374097,0.363855,0.025949,0.058545,0.058545,0.187809,0.022947,0.053812,0.002281,0.083422,0.058545,0.021227,0.080662,-0.001539,0.650,0.114631,0.142066,0.197066,0.114631,0.017849,0,0,0,0,"speed_ok,valid_streak_not_ready"
53,9.377386,1,15,0.506187,-0.373138,0.363892,0.036463,0.063621,0.063621,0.040962,0.008379,0.062570,-0.007904,0.062936,0.063621,-0.000154,0.061680,-0.012508,0.650,0.118990,0.144854,0.199854,0.118990,0.025195,0,0,0,0,"speed_ok,valid_streak_not_ready"
54,9.559395,1,16,0.513670,-0.335350,0.359051,0.055628,0.091608,0.091608,0.141927,-0.003394,0.090507,-0.013748,0.102892,0.091608,-0.004313,0.101621,-0.015533,0.650,0.117536,0.152747,0.207747,0.117536,0.026610,1,1,1,0,valid_streak_not_ready
