frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
90,11.707332,0,1,0,233,0.819040,-0.234631,0.419159,0.133694,0.091340,0.201682,0.244726,
91,11.866934,0,1,0,262,0.808720,-0.240424,0.419941,0.140712,0.098049,0.217209,0.244144,0.075415
92,12.029141,0,1,0,239,0.805876,-0.241401,0.416213,0.140166,0.100344,0.214385,0.249645,0.028971
93,12.185708,0,1,0,230,0.802527,-0.240694,0.420779,0.133263,0.104808,0.203371,0.243098,0.036937
94,12.346350,0,1,0,255,0.794415,-0.240556,0.423087,0.136487,0.100401,0.205659,0.243644,0.054102
95,12.511974,0,1,0,256,0.787233,-0.245385,0.422561,0.139600,0.099642,0.214532,0.244705,0.052580
96,12.664707,0,1,0,259,0.780002,-0.240552,0.423447,0.137063,0.095100,0.212262,0.239332,0.054089
97,12.831035,0,1,0,267,0.775799,-0.237397,0.423852,0.138318,0.122187,0.206616,0.254204,0.033857
98,12.995279,0,1,0,275,0.772474,-0.236852,0.403134,0.148567,0.125351,0.231832,0.251084,0.120691
99,13.165079,0,1,0,272,0.765707,-0.242836,0.410752,0.143809,0.120885,0.217609,0.254953,0.072267
100,13.315823,0,1,0,255,0.761002,-0.241314,0.416700,0.140878,0.105300,0.211666,0.251482,0.049337
101,13.461626,0,1,0,244,0.756137,-0.245808,0.420094,0.135492,0.108003,0.207709,0.253678,0.050241
102,13.617926,0,1,0,266,0.753708,-0.232996,0.420195,0.136512,0.099513,0.203867,0.241506,0.087892
103,13.766501,0,1,0,238,0.748059,-0.243989,0.416495,0.138209,0.102122,0.219809,0.256306,0.082520
104,13.918553,0,1,0,263,0.742724,-0.244117,0.411911,0.140700,0.105399,0.214399,0.258999,0.046885
105,14.090994,0,1,0,276,0.737484,-0.244722,0.412573,0.141458,0.112516,0.214853,0.250584,0.031347
106,14.247994,0,1,0,279,0.732967,-0.239432,0.409745,0.141548,0.110594,0.215650,0.248930,0.048500
107,14.397130,0,1,0,272,0.730106,-0.241093,0.412034,0.141426,0.105476,0.217294,0.252967,0.025887
108,14.547755,0,1,0,283,0.720905,-0.241044,0.412701,0.142533,0.120535,0.212737,0.284033,0.061751
109,14.704024,0,1,0,276,0.717363,-0.247071,0.405718,0.140642,0.126180,0.220358,0.244918,0.062887
110,14.879584,0,1,0,267,0.704985,-0.243000,0.410607,0.140431,0.108197,0.214246,0.254328,0.086188
111,15.024277,0,1,0,273,0.696569,-0.243536,0.410883,0.136342,0.113930,0.216782,0.235987,0.054033
112,15.180954,0,1,0,285,0.688718,-0.251037,0.400299,0.141820,0.107423,0.240566,0.255484,0.098370
113,15.335492,0,1,0,304,0.681342,-0.243660,0.392069,0.150842,0.133526,0.281473,0.265309,0.086264
114,15.491336,0,1,0,276,0.674458,-0.250410,0.393964,0.142152,0.121889,0.227366,0.254941,0.062011
115,15.642185,0,1,0,286,0.666800,-0.247202,0.402507,0.137613,0.108925,0.219509,0.251649,0.077450
116,15.793784,0,1,0,278,0.665212,-0.246579,0.389685,0.140649,0.133025,0.221067,0.250655,0.085294
117,15.942725,0,1,0,252,0.660238,-0.252648,0.399760,0.140777,0.090547,0.228850,0.256587,0.084915
118,16.094980,0,1,0,289,0.652565,-0.251783,0.405687,0.139022,0.108781,0.215880,0.240383,0.064868
119,16.251171,0,1,0,265,0.645746,-0.252239,0.398896,0.144298,0.124084,0.215981,0.253132,0.060997
120,16.401095,0,1,0,280,0.640570,-0.251904,0.397834,0.141483,0.114157,0.222743,0.257101,0.035755
121,16.548990,0,1,0,281,0.637900,-0.252482,0.401150,0.140032,0.095028,0.230421,0.256473,0.029025
122,16.694117,0,1,0,274,0.637806,-0.252545,0.400336,0.134682,0.096961,0.219095,0.251096,0.005682
123,16.843697,0,1,0,257,0.630709,-0.252477,0.396276,0.136420,0.116929,0.224221,0.256856,0.054836
124,17.010272,0,1,0,283,0.623205,-0.260042,0.393591,0.138004,0.108901,0.227882,0.251152,0.066447
125,17.178605,0,1,0,266,0.615475,-0.257198,0.393096,0.139206,0.095207,0.217844,0.246542,0.049481
126,17.337847,0,1,0,267,0.605042,-0.252020,0.389366,0.142429,0.102671,0.217981,0.254836,0.079233
127,17.477246,0,1,0,272,0.595393,-0.253583,0.385407,0.141280,0.156973,0.230995,0.256420,0.071496
