trajectory,t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,qdd1_rad_s2,qdd2_rad_s2,qdd3_rad_s2,qdd4_rad_s2,qdd5_rad_s2,qdd6_rad_s2
ccro_nubs_candidate,0.000000,0.869832516,-0.428994209,1.023981333,-0.117813393,1.570796468,0.869850970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
ccro_nubs_candidate,0.040000,0.869832139,-0.429000891,1.023977402,-0.117808539,1.570796422,0.869850157,-0.000028225,-0.000496714,-0.000292025,0.000361014,-0.000003119,-0.000060942,-0.001407765,-0.024390908,-0.014324107,0.017742712,-0.000128304,-0.003047365
ccro_nubs_candidate,0.080000,0.869829512,-0.429046249,1.023950771,-0.117775538,1.570796193,0.869844469,-0.000112358,-0.001916261,-0.001124121,0.001395161,-0.000008105,-0.000243797,-0.002795771,-0.046155970,-0.027012652,0.033666256,-0.000094666,-0.006095290
ccro_nubs_candidate,0.120000,0.869822415,-0.429165117,1.023881130,-0.117688907,1.570795834,0.869829028,-0.000251653,-0.004155323,-0.002431958,0.003030824,-0.000008641,-0.000548547,-0.004166277,-0.065380884,-0.038120288,0.047828054,0.000092839,-0.009141826
ccro_nubs_candidate,0.160000,0.869808653,-0.429388268,1.023750700,-0.117525977,1.570795642,0.869798961,-0.000445457,-0.007114006,-0.004153394,0.005198681,0.000001266,-0.000975098,-0.005521544,-0.082151347,-0.047701670,0.060285531,0.000426135,-0.012185021
ccro_nubs_candidate,0.200000,0.869786059,-0.429742545,1.023544144,-0.117266811,1.570796150,0.869749398,-0.000693204,-0.010695847,-0.006228471,0.007831708,0.000027286,-0.001523278,-0.006863832,-0.096553058,-0.055811453,0.071096109,0.000897148,-0.015222925
ccro_nubs_candidate,0.240000,0.869752484,-0.430251002,1.023248479,-0.116894103,1.570798111,0.869675480,-0.000994420,-0.014807810,-0.008599418,0.010865177,0.000074766,-0.002192836,-0.008195401,-0.108671714,-0.062504292,0.080317212,0.001497802,-0.018253588
ccro_nubs_candidate,0.280000,0.869705798,-0.430933042,1.022852988,-0.116393091,1.570802484,0.869572358,-0.001348723,-0.019360286,-0.011210650,0.014236658,0.000148731,-0.002983443,-0.009518512,-0.118593013,-0.067834840,0.088006264,0.002220021,-0.021275059
ccro_nubs_candidate,0.320000,0.869643882,-0.431804548,1.022349136,-0.115751466,1.570810425,0.869435196,-0.001755819,-0.024267096,-0.014008770,0.017886017,0.000253881,-0.003894692,-0.010835426,-0.126402653,-0.071857752,0.094220687,0.003055731,-0.024285387
ccro_nubs_candidate,0.360000,0.869564631,-0.432878029,1.021730478,-0.114959277,1.570823269,0.869259180,-0.002215505,-0.029445486,-0.016942564,0.021755417,0.000394595,-0.004926099,-0.012148401,-0.132186332,-0.074627682,0.099017904,0.003996856,-0.027282622
ccro_nubs_candidate,0.400000,0.869465942,-0.434162749,1.020992576,-0.114008840,1.570842521,0.869039514,-0.002727669,-0.034816132,-0.019963007,0.025789318,0.000574928,-0.006077101,-0.013459700,-0.136029748,-0.076199286,0.102455341,0.005035320,-0.030264814
ccro_nubs_candidate,0.440000,0.869345718,-0.435664869,1.020132908,-0.112894649,1.570869842,0.868771426,-0.003292288,-0.040303138,-0.023023258,0.029934479,0.000798611,-0.007347057,-0.014771581,-0.138018599,-0.076627217,0.104590418,0.006163049,-0.033230011
ccro_nubs_candidate,0.480000,0.869201859,-0.437387584,1.019150781,-0.111613279,1.570907034,0.868450173,-0.003909433,-0.045834035,-0.026078664,0.034139953,0.001069054,-0.008735249,-0.016086306,-0.138238582,-0.075966130,0.105480561,0.007371966,-0.036176264
ccro_nubs_candidate,0.520000,0.869032261,-0.439331255,1.018047247,-0.110163298,1.570956031,0.868071040,-0.004579261,-0.051339782,-0.029086757,0.038357091,0.001389343,-0.010240880,-0.017406135,-0.136775395,-0.074270679,0.105183191,0.008653998,-0.039101621
ccro_nubs_candidate,0.560000,0.868834812,-0.441493555,1.016825010,-0.108545175,1.571018883,0.867629348,-0.005302022,-0.056754767,-0.032007255,0.042539540,0.001762241,-0.011863074,-0.018733327,-0.133714737,-0.071595518,0.103755734,0.010001067,-0.042004132
ccro_nubs_candidate,0.600000,0.868607389,-0.443869596,1.015488343,-0.106761186,1.571097744,0.867120453,-0.006078055,-0.062016804,-0.034802064,0.046643247,0.002190188,-0.013600880,-0.020070144,-0.129142305,-0.067995303,0.101255611,0.011405100,-0.044881847
ccro_nubs_candidate,0.640000,0.868347852,-0.446452075,1.014043000,-0.104815323,1.571194860,0.866539750,-0.006907792,-0.067067137,-0.037435274,0.050626453,0.002675301,-0.015453266,-0.021418846,-0.123143797,-0.063524688,0.097740247,0.012858021,-0.047732815
ccro_nubs_candidate,0.680000,0.868054043,-0.449231405,1.012496127,-0.102713203,1.571312554,0.865882678,-0.007791752,-0.071850436,-0.039873163,0.054449696,0.003219374,-0.017419122,-0.022781693,-0.115804911,-0.058238327,0.093267064,0.014351754,-0.050555085
ccro_nubs_candidate,0.720000,0.867723781,-0.452195856,1.010856173,-0.100461977,1.571453216,0.865144723,-0.008730546,-0.076314801,-0.042084192,0.058075812,0.003823878,-0.019497264,-0.024160945,-0.107211345,-0.052190874,0.087893486,0.015878224,-0.053346708
ccro_nubs_candidate,0.760000,0.867354859,-0.455331689,1.009132808,-0.098070233,1.571619286,0.864321417,-0.009724876,-0.080411758,-0.044039013,0.061469935,0.004489960,-0.021686424,-0.025558863,-0.097448797,-0.045436984,0.081676936,0.017429356,-0.056105732
ccro_nubs_candidate,0.800000,0.866945040,-0.458623295,1.007336831,-0.095547910,1.571813245,0.863408347,-0.010775534,-0.084096261,-0.045710461,0.064599493,0.005218447,-0.023985262,-0.026977707,-0.086602964,-0.038031312,0.074674838,0.018997074,-0.058830207
ccro_nubs_candidate,0.840000,0.866492053,-0.462053334,1.005480084,-0.092906205,1.572037600,0.862401153,-0.011883402,-0.087326693,-0.047073557,0.067434214,0.006009840,-0.026392354,-0.028419737,-0.074759544,-0.030028512,0.066944615,0.020573304,-0.061518182
ccro_nubs_candidate,0.880000,0.865993592,-0.465602866,1.003575363,-0.090157479,1.572294873,0.861295535,-0.013049452,-0.090064866,-0.048105509,0.069946120,0.006864317,-0.028906203,-0.029887214,-0.062004236,-0.021483238,0.058543690,0.022149970,-0.064167707
ccro_nubs_candidate,0.920000,0.865447307,-0.469251494,1.001636334,-0.087315163,1.572587585,0.860087254,-0.014274748,-0.092276016,-0.048785711,0.072109532,0.007781736,-0.031525232,-0.031382398,-0.048422737,-0.012450144,0.049529486,0.023718996,-0.066776831
ccro_nubs_candidate,0.960000,0.864850807,-0.472977501,0.999677443,-0.084393675,1.572918245,0.858772136,-0.015560444,-0.093928812,-0.049095745,0.073901067,0.008761628,-0.034247785,-0.032907549,-0.034100745,-0.002983887,0.039959428,0.025272307,-0.069343604
ccro_nubs_candidate,1.000000,0.864201650,-0.476757981,0.997713827,-0.081408319,1.573289338,0.857346074,-0.016907782,-0.094995345,-0.049019375,0.075299640,0.009803203,-0.037072130,-0.034464928,-0.019123958,0.006860882,0.029890938,0.026801828,-0.071866075
ccro_nubs_candidate,1.040000,0.863497344,-0.480568984,0.995761233,-0.078375195,1.573703309,0.855805032,-0.018318098,-0.095451140,-0.048542556,0.076286462,0.010905349,-0.039996455,-0.036056795,-0.003578073,0.017029506,0.019381439,0.028299484,-0.074342293
ccro_nubs_candidate,1.080000,0.862735343,-0.484385647,0.993835921,-0.075311113,1.574162554,0.854145050,-0.019792816,-0.095275146,-0.047653426,0.076845041,0.012066629,-0.043018870,-0.037685410,0.012451210,0.027467332,0.008488356,0.029757199,-0.076770309
ccro_nubs_candidate,1.120000,0.861913040,-0.488182335,0.991954586,-0.072233492,1.574669405,0.852362241,-0.021333451,-0.094449741,-0.046342309,0.076961182,0.013285285,-0.046137410,-0.039353034,0.028878195,0.038119704,-0.002730889,0.031166897,-0.079148171
ccro_nubs_candidate,1.160000,0.861027767,-0.491932777,0.990134264,-0.069160277,1.575226115,0.850452802,-0.022941609,-0.092960730,-0.044601717,0.076622987,0.014559233,-0.049350029,-0.041061926,0.045617184,0.048931969,-0.014218873,0.032520505,-0.081473929
ccro_nubs_candidate,1.200000,0.860076789,-0.495610200,0.988392247,-0.066109840,1.575834849,0.848413013,-0.024618985,-0.090797349,-0.042426348,0.075820855,0.015886069,-0.052654604,-0.042814349,0.062582478,0.059849472,-0.025918172,0.033809946,-0.083745632
ccro_nubs_candidate,1.240000,0.859057301,-0.499187473,0.986745996,-0.063100893,1.576497669,0.846239237,-0.026367367,-0.087952257,-0.039813085,0.074547481,0.017263065,-0.056048933,-0.044612560,0.079688380,0.070817559,-0.037771362,0.035027145,-0.085961331
ccro_nubs_candidate,1.280000,0.857966428,-0.502637238,0.985213052,-0.060152393,1.577216522,0.843927932,-0.028188631,-0.084421546,-0.036760998,0.072797859,0.018687170,-0.059530738,-0.046458822,0.096849193,0.081781575,-0.049721021,0.036164026,-0.088119074
ccro_nubs_candidate,1.320000,0.856801213,-0.505932048,0.983810951,-0.057283451,1.577993226,0.841475643,-0.030084744,-0.080204732,-0.033271342,0.070569279,0.020155009,-0.063097660,-0.048355394,0.113979217,0.092686866,-0.061709724,0.037212515,-0.090216910
ccro_nubs_candidate,1.360000,0.855558623,-0.509044506,0.982557134,-0.054513243,1.578829457,0.838879016,-0.032057763,-0.075304762,-0.029347560,0.067861326,0.021662885,-0.066747266,-0.050304536,0.130992755,0.103478776,-0.073680050,0.038164536,-0.092252890
ccro_nubs_candidate,1.400000,0.854235538,-0.511947403,0.981468861,-0.051860913,1.579726737,0.836134793,-0.034109838,-0.069728008,-0.024995281,0.064675886,0.023206778,-0.070477041,-0.052308510,0.147804110,0.114102653,-0.085574573,0.039012013,-0.094225062
ccro_nubs_candidate,1.440000,0.852828752,-0.514613852,0.980563122,-0.049345484,1.580686422,0.833239819,-0.036243205,-0.063484271,-0.020222317,0.061017137,0.024782344,-0.074284394,-0.054369575,0.164327583,0.124503841,-0.097335872,0.039746872,-0.096131477
ccro_nubs_candidate,1.480000,0.851334967,-0.517017427,0.979856552,-0.046985767,1.581709685,0.830191043,-0.038460195,-0.056586782,-0.015038671,0.056891558,0.026384918,-0.078166656,-0.056489991,0.180477477,0.134627686,-0.108906523,0.040361037,-0.097970183
