path,index,tcp_x,tcp_y,tcp_z,obstacle_clearance_m,table_clearance_m
reference,0,0.5874729922044204,0.4,0.5395589930297279,0.3064853854623116,0.11795985138307818
reference,1,0.5874729922044204,0.39333333333333337,0.5395589930297279,0.30035818286720767,0.11795985138307818
reference,2,0.5874729922044204,0.3866666666666667,0.5395589930297279,0.2942544365298324,0.11795985138307818
reference,3,0.5874729922044204,0.38,0.5395589930297279,0.2881756369101597,0.11795985138307818
reference,4,0.5874729922044204,0.37333333333333335,0.5395589930297279,0.28212339656354657,0.11795985138307818
reference,5,0.5874729922044204,0.3666666666666667,0.5395589930297279,0.2760994620737552,0.11795985138307818
reference,6,0.5874729922044204,0.36,0.5395589930297279,0.2701057272905754,0.11795985138307818
reference,7,0.5874729922044204,0.35333333333333333,0.5395589930297279,0.26414424801954955,0.11795985138307818
reference,8,0.5874729922044204,0.3466666666666667,0.5395589930297279,0.25821725832590053,0.11795985138307818
reference,9,0.5874729922044204,0.34,0.5395589930297279,0.2523271886296941,0.11795985138307818
reference,10,0.5874729922044204,0.33333333333333337,0.5395589930297279,0.24647668578402,0.11795985138307818
reference,11,0.5874729922044204,0.32666666666666666,0.5395589930297279,0.24066863534177585,0.11795985138307818
reference,12,0.5874729922044204,0.32,0.5395589930297279,0.23490618622837445,0.11795985138307818
reference,13,0.5874729922044204,0.31333333333333335,0.5395589930297279,0.22919277804576585,0.11795985138307818
reference,14,0.5874729922044204,0.3066666666666667,0.5395589930297279,0.22353217123537394,0.11795985138307818
reference,15,0.5874729922044204,0.30000000000000004,0.5395589930297279,0.21792848032084808,0.11795985138307818
reference,16,0.5874729922044204,0.29333333333333333,0.5395589930297279,0.21238621043183775,0.11795985138307818
reference,17,0.5874729922044204,0.2866666666666667,0.5395589930297279,0.20691029727185736,0.11795985138307818
reference,18,0.5874729922044204,0.28,0.5395589930297279,0.20080039150593695,0.11795985138307818
reference,19,0.5874729922044204,0.2733333333333333,0.5395589930297279,0.19471972425574965,0.11795985138307818
reference,20,0.5874729922044204,0.2666666666666667,0.5395589930297279,0.188678651914894,0.11795985138307818
