frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
1,0.192689,1,1,0.611706,-0.598878,0.345995,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.121066,0.143768,0.198768,0.121066,0.049174,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
2,0.345257,1,2,0.617834,-0.598171,0.351728,0.000000,0.048241,0.048241,0.080887,0.035101,0.004048,0.032844,0.114792,0.139081,0.194081,0.114792,0.044858,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
3,0.482106,1,3,0.616694,-0.592608,0.358054,0.000000,0.046070,0.046070,0.027954,0.015870,0.019950,0.038374,0.115700,0.136810,0.191810,0.115700,0.039737,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
4,0.630103,1,4,0.619749,-0.597320,0.354737,0.000000,0.025862,0.025862,0.029129,0.017361,0.003362,0.018871,0.116308,0.134857,0.189857,0.116308,0.043224,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
5,0.775793,1,5,0.612431,-0.594700,0.349995,0.000000,0.009598,0.009598,0.069948,0.001193,0.006878,0.006586,0.124787,0.147135,0.202135,0.124787,0.047473,0,0,0,0,"speed_ok,valid_streak_not_ready"
7,1.058338,1,6,0.614373,-0.596600,0.354403,0.000000,0.006519,0.006519,0.028767,-0.004854,0.002203,0.003752,0.129217,0.158512,0.213512,0.129217,0.043338,0,0,0,0,"speed_ok,valid_streak_not_ready"
8,1.205749,1,7,0.613924,-0.585771,0.355116,0.000000,0.010993,0.010993,0.065036,-0.003834,0.009465,-0.004067,0.118561,0.146635,0.201635,0.118561,0.043430,0,0,0,0,"speed_ok,valid_streak_not_ready"
9,1.351159,1,8,0.613951,-0.587988,0.353639,0.000000,0.015367,0.015367,0.018173,-0.008070,0.012987,-0.001529,0.117965,0.145366,0.200366,0.117965,0.046522,0,0,0,0,"speed_ok,valid_streak_not_ready"
10,1.498945,1,9,0.613427,-0.594316,0.352985,0.000000,0.004405,0.004405,0.034913,0.001383,0.000532,0.004149,0.122156,0.144448,0.199448,0.122156,0.045890,0,0,0,0,"speed_ok,valid_streak_not_ready"
11,1.645726,1,10,0.611503,-0.596666,0.353996,0.000000,0.004932,0.004932,0.020990,-0.004881,-0.000112,-0.000693,0.117455,0.143949,0.198949,0.117455,0.049367,0,0,0,0,"speed_ok,valid_streak_not_ready"
12,1.788459,1,11,0.614466,-0.596411,0.352238,0.000000,0.018897,0.018897,0.018712,0.000927,-0.018220,-0.004928,0.118285,0.141365,0.196365,0.118285,0.047959,0,0,0,0,"speed_ok,valid_streak_not_ready"
13,1.952587,1,12,0.605209,-0.603310,0.357803,0.000000,0.030509,0.030509,0.040555,-0.014715,-0.025790,0.007010,0.123924,0.146140,0.201140,0.123924,0.052314,0,0,0,0,"speed_ok,valid_streak_not_ready"
15,2.229883,1,13,0.621642,-0.585963,0.359587,0.000000,0.018400,0.018400,0.034386,0.011239,0.011430,0.009034,0.120457,0.149744,0.204744,0.120457,0.030024,0,0,0,0,"speed_ok,valid_streak_not_ready"
17,2.509664,1,14,0.615983,-0.593816,0.361682,0.000000,0.010844,0.010844,0.038120,0.005201,0.003308,0.008923,0.115964,0.142366,0.197366,0.115964,0.043304,0,0,0,0,"speed_ok,valid_streak_not_ready"
18,2.656161,1,15,0.612522,-0.596294,0.352329,0.000000,0.002245,0.002245,0.050624,-0.002238,0.000134,0.000105,0.116724,0.140138,0.195138,0.116724,0.047732,0,0,0,0,"speed_ok,valid_streak_not_ready"
19,2.803948,1,16,0.622373,-0.586592,0.356032,0.000000,0.027997,0.027997,0.034050,0.020001,0.019481,-0.002064,0.115477,0.140018,0.195018,0.115477,0.038882,0,0,0,0,"speed_ok,valid_streak_not_ready"
20,2.963090,1,17,0.616460,-0.600446,0.355361,0.000000,0.021730,0.021730,0.048765,-0.007058,-0.019729,-0.005757,0.123841,0.144737,0.199737,0.123841,0.042344,0,0,0,0,"speed_ok,valid_streak_not_ready"
21,3.115421,1,18,0.618708,-0.599042,0.354708,0.000000,0.015088,0.015088,0.036836,0.004502,-0.008635,-0.011524,0.115497,0.139151,0.194151,0.115497,0.044722,0,0,0,0,"speed_ok,valid_streak_not_ready"
22,3.265121,1,19,0.617022,-0.597582,0.352240,0.000000,0.007726,0.007726,0.010752,0.007427,-0.002125,-0.000148,0.117344,0.138195,0.193195,0.117344,0.046165,0,0,0,0,"speed_ok,valid_streak_not_ready"
23,3.402868,1,20,0.609802,-0.593078,0.362671,0.000000,0.026117,0.026117,0.069016,-0.021011,-0.010841,0.011096,0.123946,0.146380,0.201380,0.123946,0.041659,0,0,0,0,"speed_ok,valid_streak_not_ready"
24,3.546760,1,21,0.630048,-0.596885,0.339977,0.014256,0.035717,0.035717,0.091232,0.023296,0.006104,-0.026377,0.119718,0.163310,0.218310,0.119718,0.040534,0,0,0,0,"speed_ok,valid_streak_not_ready"
25,3.693164,1,22,0.614820,-0.587892,0.361223,0.000000,0.023203,0.023203,0.060382,-0.006688,0.019183,0.011209,0.120664,0.149725,0.204725,0.120664,0.040327,0,0,0,0,"speed_ok,valid_streak_not_ready"
26,3.842927,1,23,0.618338,-0.594006,0.361061,0.000000,0.016596,0.016596,0.019522,0.002274,0.006177,0.015236,0.119052,0.145788,0.200788,0.119052,0.039281,0,0,0,0,"speed_ok,valid_streak_not_ready"
