frame,phase,timestamp,scene_points,robot_points,plane_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_points,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_object_id,predicted_tau_s,risk_state_current,risk_state_predicted,max_track_speed_m_s,mean_track_speed_m_s,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad
0,pre_empty,1785919226.191636,0,50000,0,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,107.8572,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
1,pre_empty,1785919226.299564,0,50000,0,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,97.4214,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
2,pre_empty,1785919226.397066,2698,50000,2288,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,149.4149,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
3,pre_empty,1785919226.546527,2667,50000,2281,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,129.3388,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
4,pre_empty,1785919226.675900,2677,50000,2268,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,128.4571,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
5,pre_empty,1785919226.804389,2646,50000,2252,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,123.3504,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
6,pre_empty,1785919226.927773,2581,50000,2196,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,115.2818,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
7,pre_empty,1785919227.043119,2617,50000,2210,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,128.0721,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
8,pre_empty,1785919227.171236,2671,50000,2288,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,128.7581,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
9,pre_empty,1785919227.300027,2660,50000,2316,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,128.5491,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
10,pre_empty,1785919227.428610,2579,50000,2239,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,129.9032,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
11,pre_empty,1785919227.558557,2675,50000,2280,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,126.2813,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
12,pre_empty,1785919227.684886,2669,50000,2304,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,133.9947,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
13,pre_empty,1785919227.818928,2682,50000,2259,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,128.2737,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
14,pre_empty,1785919227.947234,2747,50000,2349,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,128.2580,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
15,pre_empty,1785919228.075525,2699,50000,2300,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.0850,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
16,pre_empty,1785919228.206642,2676,50000,2289,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,136.7186,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
17,pre_empty,1785919228.343393,2650,50000,2259,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,128.9006,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
18,pre_empty,1785919228.472325,2706,50000,2366,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,127.6917,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
19,pre_empty,1785919228.600062,2714,50000,2322,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,128.8429,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
20,pre_empty,1785919228.728939,2717,50000,2327,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,128.4079,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
21,pre_empty,1785919228.857390,2779,50000,2399,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,127.2338,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
22,pre_empty,1785919228.984656,2712,50000,2297,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,122.5442,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
23,pre_empty,1785919229.107240,2655,50000,2240,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,134.3788,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
24,obstacle,1785919251.446324,2658,50000,2213,1,0,0,0.068729,right_link,0,38,0.521543,-0.052175,0.288089,,,,,SLOW,SAFE,,,136.4269,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
25,obstacle,1785919251.582783,2696,50000,2224,1,0,0,0.104337,right_link,0,37,0.538145,-0.040622,0.289087,,,,,WARNING,SAFE,,,131.4110,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
26,obstacle,1785919251.714261,2839,50000,2208,1,1,1,0.048830,right_link,0,231,0.521674,-0.010889,0.361034,-0.067564,right_link,1,0.000,STOP,STOP,0.039077,0.039077,122.9547,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
27,obstacle,1785919251.837292,2931,50000,2291,1,1,1,0.047098,right_link,0,221,0.519900,-0.012414,0.369818,-0.050842,right_link,1,0.000,STOP,STOP,0.059395,0.059395,128.3933,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
28,obstacle,1785919251.965739,2850,50000,2225,1,1,1,0.043779,right_link,0,224,0.524085,-0.014663,0.373576,-0.049320,right_link,1,0.000,STOP,STOP,0.063348,0.063348,134.7966,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
29,obstacle,1785919252.100611,2884,50000,2287,1,1,1,0.044617,right_link,0,193,0.525999,-0.012971,0.377148,-0.051654,right_link,1,0.000,STOP,STOP,0.059492,0.059492,133.3273,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
30,obstacle,1785919252.233994,2798,50000,2187,1,1,1,0.047629,right_link,0,199,0.525395,-0.014976,0.372081,-0.048647,right_link,1,0.000,STOP,STOP,0.052066,0.052066,137.5757,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
31,obstacle,1785919252.371664,2918,50000,2263,1,1,1,0.045111,right_link,0,220,0.522225,-0.015162,0.371523,-0.068510,right_link,1,0.000,STOP,STOP,0.000000,0.000000,141.9794,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
32,obstacle,1785919252.513705,2840,50000,2268,1,1,1,0.049206,right_link,0,204,0.525448,-0.013982,0.371117,-0.045170,right_link,1,0.000,STOP,STOP,0.000000,0.000000,132.6558,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
33,obstacle,1785919252.646436,2731,50000,2135,1,1,1,0.043968,right_link,0,223,0.527699,-0.009933,0.363306,-0.049297,right_link,1,0.000,STOP,STOP,0.015748,0.015748,135.9052,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
34,obstacle,1785919252.782414,2850,50000,2232,1,1,1,0.044690,right_link,0,204,0.523974,-0.012685,0.368051,-0.047447,right_link,1,0.000,STOP,STOP,0.000000,0.000000,133.1197,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
35,obstacle,1785919252.915588,2828,50000,2225,1,1,1,0.043678,right_link,0,226,0.525645,-0.011221,0.374363,-0.042164,right_link,1,0.000,STOP,STOP,0.000000,0.000000,131.9684,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
36,obstacle,1785919253.047615,2795,50000,2254,1,1,1,0.043355,right_link,0,191,0.522474,-0.016979,0.377653,-0.056459,right_link,1,0.000,STOP,STOP,0.000000,0.000000,127.8372,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
37,obstacle,1785919253.175509,2793,50000,2158,1,1,1,0.049366,right_link,0,206,0.527509,-0.012361,0.374235,-0.050639,right_link,1,0.000,STOP,STOP,0.000000,0.000000,128.9657,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
38,obstacle,1785919253.304530,2776,50000,2182,1,1,1,0.045851,right_link,0,205,0.527675,-0.013824,0.370905,-0.059255,right_link,1,0.000,STOP,STOP,0.000000,0.000000,122.2952,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
39,obstacle,1785919253.426882,2877,50000,2254,1,1,1,0.044003,right_link,0,211,0.528007,-0.012819,0.377725,-0.048065,right_link,1,0.000,STOP,STOP,0.000000,0.000000,128.7091,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
40,obstacle,1785919253.555647,2738,50000,2132,1,1,1,0.046747,right_link,0,196,0.528475,-0.018476,0.369859,-0.059836,right_link,1,0.000,STOP,STOP,0.000000,0.000000,134.1771,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
41,obstacle,1785919253.689880,2917,50000,2292,1,1,1,0.043718,right_link,0,211,0.529597,-0.017247,0.374043,-0.054220,right_link,1,0.000,STOP,STOP,0.000000,0.000000,143.4770,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
42,obstacle,1785919253.833434,2820,50000,2185,1,1,1,0.044218,right_link,0,213,0.529989,-0.013968,0.372757,-0.043325,right_link,1,0.000,STOP,STOP,0.000000,0.000000,134.1720,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
43,obstacle,1785919253.967688,2907,50000,2262,1,1,1,0.046294,right_link,0,215,0.527405,-0.011244,0.375376,-0.047128,right_link,1,0.000,STOP,STOP,0.000000,0.000000,126.1615,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
44,obstacle,1785919254.093905,2816,50000,2215,1,1,1,0.042809,right_link,0,204,0.520478,-0.019278,0.373540,-0.075754,right_link,1,0.000,STOP,STOP,0.013893,0.013893,132.2440,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
45,obstacle,1785919254.226237,2788,50000,2169,1,1,1,0.049011,right_link,0,222,0.526354,-0.013539,0.369535,-0.062084,right_link,1,0.000,STOP,STOP,0.000000,0.000000,135.3841,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
46,obstacle,1785919254.361676,2901,50000,2257,1,1,1,0.044246,right_link,0,219,0.521296,-0.010057,0.368091,-0.064112,right_link,1,0.000,STOP,STOP,0.000000,0.000000,135.9795,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
47,obstacle,1785919254.497710,2869,50000,2252,1,1,1,0.043278,right_link,0,219,0.511624,-0.023471,0.375874,-0.068960,right_link,1,0.000,STOP,STOP,0.017290,0.017290,132.3144,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
48,obstacle,1785919254.630079,2871,50000,2233,1,1,1,0.047632,right_link,0,214,0.526276,-0.014140,0.369723,-0.052669,right_link,1,0.000,STOP,STOP,0.000000,0.000000,133.0936,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
49,obstacle,1785919254.763231,2894,50000,2278,1,1,1,0.045484,right_link,0,203,0.528531,-0.015107,0.373700,-0.065578,right_link,1,0.000,STOP,STOP,0.012656,0.012656,131.8060,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
50,obstacle,1785919254.895092,2834,50000,2193,1,1,1,0.049678,right_link,0,211,0.524150,-0.014949,0.373364,-0.063041,right_link,1,0.000,STOP,STOP,0.000000,0.000000,132.1673,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
51,obstacle,1785919255.027319,2759,50000,2157,1,1,1,0.043745,right_link,0,195,0.524790,-0.017270,0.376068,-0.065272,right_link,1,0.000,STOP,STOP,0.000000,0.000000,134.2675,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
52,obstacle,1785919255.161644,2763,50000,2149,1,1,1,0.042525,right_link,0,196,0.525008,-0.017256,0.368957,-0.058765,right_link,1,0.000,STOP,STOP,0.000000,0.000000,133.6500,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
53,obstacle,1785919255.295370,2846,50000,2260,1,1,1,0.042718,right_link,0,224,0.526656,-0.014646,0.371990,-0.049174,right_link,1,0.000,STOP,STOP,0.000000,0.000000,132.9606,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
54,obstacle,1785919255.428386,2840,50000,2239,1,1,1,0.042299,right_link,0,219,0.523115,-0.016297,0.370900,-0.041706,right_link,1,0.000,STOP,STOP,0.000000,0.000000,120.4430,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
55,obstacle,1785919255.548884,2853,50000,2228,1,1,1,0.047234,right_link,0,194,0.530090,-0.016758,0.373648,-0.043933,right_link,1,0.000,STOP,STOP,0.013835,0.013835,123.2442,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
56,obstacle,1785919255.672191,2888,50000,2269,1,1,1,0.044658,right_link,0,217,0.526420,-0.014010,0.366160,-0.050665,right_link,1,0.000,STOP,STOP,0.000000,0.000000,135.7218,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
57,obstacle,1785919255.807986,2794,50000,2151,1,1,1,0.045828,right_link,0,193,0.528087,-0.014634,0.368523,-0.034089,right_link,1,0.000,STOP,STOP,0.000000,0.000000,136.2643,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
58,obstacle,1785919255.944312,2812,50000,2208,1,1,1,0.044277,right_link,0,213,0.526439,-0.013177,0.374610,-0.045326,right_link,1,0.000,STOP,STOP,0.000000,0.000000,132.7539,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
59,obstacle,1785919256.077123,2834,50000,2203,1,1,1,0.045175,right_link,0,195,0.523364,-0.016972,0.370103,-0.048994,right_link,1,0.000,STOP,STOP,0.000000,0.000000,133.3028,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
60,obstacle,1785919256.210503,2846,50000,2200,1,1,1,0.042953,right_link,0,225,0.522041,-0.017231,0.369606,-0.055833,right_link,1,0.000,STOP,STOP,0.000000,0.000000,127.8642,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
61,obstacle,1785919256.338439,2810,50000,2160,1,1,1,0.046632,right_link,0,214,0.525514,-0.015589,0.371202,-0.059312,right_link,1,0.000,STOP,STOP,0.000000,0.000000,134.3279,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
62,obstacle,1785919256.472823,2817,50000,2191,1,1,1,0.048023,right_link,0,218,0.527900,-0.012392,0.369151,-0.054799,right_link,1,0.000,STOP,STOP,0.000000,0.000000,132.6782,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
63,obstacle,1785919256.605572,2865,50000,2225,1,1,1,0.043049,right_link,0,206,0.524614,-0.015125,0.371829,-0.058483,right_link,1,0.000,STOP,STOP,0.000000,0.000000,134.6884,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
64,obstacle,1785919256.740336,2841,50000,2149,1,1,1,0.041636,right_link,0,231,0.520214,-0.010484,0.363531,-0.067909,right_link,1,0.000,STOP,STOP,0.015154,0.015154,135.5928,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
65,obstacle,1785919256.876006,2835,50000,2215,1,1,1,0.044675,right_link,0,203,0.529064,-0.013318,0.368701,-0.048044,right_link,1,0.000,STOP,STOP,0.000000,0.000000,132.8847,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
66,obstacle,1785919257.008946,2861,50000,2195,1,1,1,0.046734,right_link,0,215,0.523724,-0.010370,0.371853,-0.057648,right_link,1,0.000,STOP,STOP,0.000000,0.000000,136.0119,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
67,obstacle,1785919257.145020,2824,50000,2199,1,1,1,0.043699,right_link,0,189,0.528458,-0.013026,0.369357,-0.044373,right_link,1,0.000,STOP,STOP,0.011645,0.011645,127.5457,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
68,obstacle,1785919257.272622,2907,50000,2316,1,1,1,0.043004,right_link,0,195,0.526984,-0.017682,0.376273,-0.052656,right_link,1,0.000,STOP,STOP,0.000000,0.000000,131.0080,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
69,obstacle,1785919257.403717,2735,50000,2154,1,1,1,0.044599,right_link,0,185,0.527283,-0.017691,0.363121,-0.053682,right_link,1,0.000,STOP,STOP,0.000000,0.000000,132.1249,0.01449971,0.00617329,1.57995903,0.00561942,1.57079637,-0.00811735
70,obstacle,1785919257.535897,2803,50000,2224,1,1,1,0.044278,right_link,0,207,0.524312,-0.016175,0.369194,-0.052328,right_link,1,0.000,STOP,STOP,0.000000,0.000000,128.0641,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
71,obstacle,1785919257.664019,2944,50000,2301,1,1,1,0.047123,right_link,0,208,0.523099,-0.012883,0.377361,-0.055109,right_link,1,0.000,STOP,STOP,0.000000,0.000000,130.9880,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
72,obstacle,1785919257.795067,2846,50000,2252,1,1,1,0.041734,right_link,0,208,0.526601,-0.017159,0.373862,-0.054440,right_link,1,0.000,STOP,STOP,0.000000,0.000000,134.4379,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
73,obstacle,1785919257.929561,2937,50000,2284,1,1,1,0.046999,right_link,0,236,0.523452,-0.014592,0.359593,-0.068270,right_link,1,0.000,STOP,STOP,0.000000,0.000000,132.4908,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
74,obstacle,1785919258.062113,2841,50000,2225,1,1,1,0.046542,right_link,0,219,0.529198,-0.012792,0.367848,-0.054421,right_link,1,0.000,STOP,STOP,0.000000,0.000000,125.2364,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
75,obstacle,1785919258.187424,2924,50000,2307,1,1,1,0.047645,right_link,0,215,0.522120,-0.020331,0.376482,-0.072133,right_link,1,0.000,STOP,STOP,0.000000,0.000000,131.1190,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
76,obstacle,1785919258.318597,2792,50000,2154,1,1,1,0.046012,right_link,0,210,0.526322,-0.012270,0.372173,-0.049085,right_link,1,0.000,STOP,STOP,0.000000,0.000000,131.6889,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
77,obstacle,1785919258.450341,2909,50000,2250,1,1,1,0.046583,right_link,0,195,0.526698,-0.013307,0.373624,-0.045220,right_link,1,0.000,STOP,STOP,0.000000,0.000000,130.3310,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
78,obstacle,1785919258.580729,2912,50000,2277,1,1,1,0.046661,right_link,0,220,0.526267,-0.014282,0.376513,-0.049861,right_link,1,0.000,STOP,STOP,0.000000,0.000000,133.0481,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
79,obstacle,1785919258.713869,2829,50000,2164,1,1,1,0.046515,right_link,0,222,0.525698,-0.013128,0.371115,-0.055235,right_link,1,0.000,STOP,STOP,0.000000,0.000000,134.7343,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
80,obstacle,1785919258.848658,2864,50000,2219,1,1,1,0.044161,right_link,0,203,0.526529,-0.016198,0.373726,-0.047984,right_link,1,0.000,STOP,STOP,0.000000,0.000000,120.2580,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
81,obstacle,1785919258.968973,2884,50000,2270,1,1,1,0.041718,right_link,0,221,0.523294,-0.014361,0.371855,-0.053179,right_link,1,0.000,STOP,STOP,0.000000,0.000000,131.9273,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
82,obstacle,1785919259.100955,2882,50000,2256,1,1,1,0.041994,right_link,0,222,0.528533,-0.014154,0.371932,-0.046266,right_link,1,0.000,STOP,STOP,0.000000,0.000000,135.9658,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
83,obstacle,1785919259.236999,2922,50000,2277,1,1,1,0.045288,right_link,0,200,0.524683,-0.012366,0.375211,-0.049271,right_link,1,0.000,STOP,STOP,0.000000,0.000000,128.9101,0.01449971,0.00617329,1.57995534,0.00561942,1.57080007,-0.00811735
84,obstacle,1785919259.365987,2902,50000,2258,1,1,1,0.045523,right_link,0,205,0.524297,-0.020004,0.373859,-0.054289,right_link,1,0.000,STOP,STOP,0.000000,0.000000,132.5595,0.01449971,0.00617329,1.57995534,0.00561942,1.57080007,-0.00811735
85,obstacle,1785919259.498601,2885,50000,2222,1,1,1,0.044515,right_link,0,222,0.526769,-0.017051,0.368898,-0.053097,right_link,1,0.000,STOP,STOP,0.000000,0.000000,138.3687,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
86,obstacle,1785919259.637050,2859,50000,2241,1,1,1,0.043503,right_link,0,212,0.524204,-0.013020,0.376337,-0.045676,right_link,1,0.000,STOP,STOP,0.000000,0.000000,135.9958,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
87,obstacle,1785919259.773119,2846,50000,2179,1,1,1,0.046733,right_link,0,211,0.526806,-0.013559,0.361503,-0.056917,right_link,1,0.000,STOP,STOP,0.000000,0.000000,133.6546,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
88,obstacle,1785919259.906832,2845,50000,2216,1,1,1,0.043389,right_link,0,212,0.526001,-0.009261,0.369204,-0.047875,right_link,1,0.000,STOP,STOP,0.000000,0.000000,134.5118,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
89,obstacle,1785919260.041401,2811,50000,2225,1,1,1,0.043185,right_link,0,212,0.530789,-0.012610,0.372968,-0.044911,right_link,1,0.000,STOP,STOP,0.000000,0.000000,135.9872,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
