frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.119335,1786971262.327845,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,120.6853,0.00000000,0.00000000,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.218515,1786971262.448546,3265,50000,0,3265,30,1735,0.009188,0.224307,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590988,0.994821,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.368391,,0,1.000000,SAFE,1,current,50000,196.5844,0.00002568,-0.00002568,1.57078898,-0.00002201,1.57079637,0.00002201,0.00025889,-0.00025889,-0.00011178,-0.00022190,0.00000000,0.00022190
2,0.404080,1786971262.645148,3297,50000,0,3297,18,1737,0.005460,0.223570,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.588781,0.990316,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.367526,,0,1.000000,SAFE,1,current,50000,170.8556,0.00453001,-0.00448967,1.56628823,-0.00176065,1.57079637,0.00454102,0.02427365,-0.02405621,-0.02425429,-0.00936947,0.00000000,0.02435272
3,0.572949,1786971262.816020,3250,50000,0,3250,20,1602,0.006154,0.224384,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.581079,0.974878,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.375245,,0,1.000000,SAFE,1,current,50000,177.7896,0.01996874,-0.01610264,1.55349433,-0.00374872,1.57079637,0.02012280,0.09142404,-0.06876895,-0.07576205,-0.01177283,0.00000000,0.09227116
4,0.747760,1786971262.993827,3404,50000,0,3404,16,1700,0.004700,0.224935,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.566338,0.946098,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.390389,,0,1.000000,SAFE,1,current,50000,170.4684,0.04874809,-0.02959732,1.53778780,-0.00563776,1.57079637,0.04900119,0.16463175,-0.07719604,-0.08984897,-0.01080619,0.00000000,0.16519828
5,0.917291,1786971263.164312,3168,50000,0,3168,37,1664,0.011679,0.224111,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.544975,0.905581,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.411512,,0,1.000000,SAFE,1,current,50000,174.8899,0.08926513,-0.04265183,1.52255082,-0.00749011,1.57079637,0.08963928,0.23899482,-0.07700369,-0.08987720,-0.01092634,0.00000000,0.23970887
6,1.096003,1786971263.339230,3012,50000,0,3012,24,1738,0.007968,0.222959,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.514297,0.850920,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.438759,,0,1.000000,SAFE,1,current,50000,159.2639,0.14392608,-0.05613183,1.50681853,-0.00944884,1.57079637,0.14447629,0.30585976,-0.07542843,-0.08803129,-0.01096022,0.00000000,0.30684495
7,1.253819,1786971263.498513,2711,50000,0,2711,18,1750,0.006640,0.225351,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.481018,0.789679,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.474527,,0,1.000000,SAFE,1,current,50000,173.1125,0.20516749,-0.06843439,1.49239588,-0.01118749,1.57079637,0.20589742,0.38805689,-0.07795534,-0.09138933,-0.01101695,0.00000000,0.38919571
8,1.438528,1786971263.671642,2500,50000,0,2500,21,1702,0.008400,0.223085,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.435469,0.710460,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.500698,,0,1.000000,SAFE,1,current,50000,181.0493,0.28438589,-0.08264434,1.47585678,-0.01319757,1.57079256,0.28529921,0.42888191,-0.07693145,-0.08954131,-0.01088241,-0.00002065,0.42987476
9,1.606164,1786971263.852708,2362,50000,0,2362,15,1671,0.006351,0.224365,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.391733,0.638508,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.482825,,0,1.000000,SAFE,1,current,50000,167.7066,0.35633790,-0.09534305,1.46102691,-0.01500957,1.57079637,0.35728428,0.42921563,-0.07575171,-0.08846470,-0.01080916,0.00002276,0.42941279
