frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
38,6.621226,1,1,0.535386,-0.469521,0.364311,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.096263,0.120299,0.175299,0.096263,0.025929,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
39,6.779371,1,2,0.557520,-0.452551,0.367305,0.015477,0.111777,0.111777,0.103763,0.088200,0.067621,0.011928,0.171965,0.111777,0.135693,0.104033,0.018351,0.650,0.105144,0.119144,0.174144,0.105144,0.018730,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
40,6.944977,1,3,0.536530,-0.443240,0.368735,0.019197,0.098177,0.098177,0.132199,0.066962,0.070733,0.012316,0.081314,0.098177,0.003487,0.080112,0.013487,0.250,0.105256,0.125439,0.180439,0.105256,0.028682,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
41,7.148291,1,4,0.545224,-0.441958,0.363136,0.000000,0.083931,0.083931,0.013212,0.051421,0.065752,0.008777,0.054846,0.083931,0.018422,0.051613,-0.002201,0.250,0.106433,0.121505,0.176505,0.106433,0.023951,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
42,7.329867,1,5,0.576657,-0.440486,0.381152,0.020424,0.076852,0.076852,0.113228,0.048464,0.058682,0.010674,0.074745,0.076852,0.057988,0.040795,0.023662,0.250,0.104788,0.127036,0.182036,0.104788,0.012608,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.499423,1,6,0.553537,-0.429057,0.367350,0.020328,0.065920,0.065920,0.146929,0.040942,0.050744,0.009714,0.032980,0.065920,-0.005512,0.032516,0.000063,0.250,0.113489,0.132207,0.187207,0.113489,0.021658,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.677851,1,7,0.566986,-0.430914,0.374165,0.024188,0.059843,0.059843,0.079551,0.040366,0.043178,0.009351,0.045411,0.059843,0.041531,0.016808,0.007404,0.250,0.114592,0.138272,0.193272,0.114592,0.018222,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,7.859569,1,8,0.559345,-0.421749,0.363604,0.024242,0.051742,0.051742,0.104144,0.032906,0.039454,0.006150,0.034775,0.051742,0.019915,0.028500,0.000661,0.250,0.114999,0.141703,0.196703,0.114999,0.022548,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,8.051787,1,9,0.564593,-0.407663,0.370300,0.029776,0.045559,0.045559,0.058509,0.022188,0.039776,0.001115,0.050864,0.045559,-0.016759,0.045596,-0.015074,0.250,0.114597,0.134452,0.189452,0.114597,0.017325,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.240010,1,10,0.555141,-0.407876,0.362315,0.028860,0.042296,0.042296,0.041895,0.016718,0.038837,-0.001076,0.029950,0.042296,0.002200,0.029059,-0.006908,0.250,0.119965,0.146145,0.201145,0.119965,0.028863,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,8.435408,1,11,0.547150,-0.373178,0.362724,0.043240,0.060596,0.060596,0.107303,-0.009576,0.059174,-0.008864,0.084383,0.060596,-0.026949,0.078439,-0.015543,0.650,0.117747,0.138531,0.193531,0.117747,0.030112,0,0,0,0,"speed_ok,valid_streak_not_ready"
49,8.601006,1,12,0.567781,-0.362296,0.370087,0.051906,0.074822,0.074822,0.095779,-0.003521,0.074730,-0.001179,0.081688,0.074822,0.011409,0.080410,0.008767,0.650,0.117992,0.139079,0.194079,0.117992,0.014796,0,0,0,0,"speed_ok,valid_streak_not_ready"
50,8.768282,1,13,0.556868,-0.355932,0.361844,0.056239,0.080012,0.080012,0.085614,-0.002180,0.079899,-0.003634,0.073672,0.080012,-0.010741,0.071930,-0.011759,0.650,0.117651,0.137940,0.192940,0.117651,0.023425,1,1,1,0,valid_streak_not_ready
51,8.959418,1,14,0.554261,-0.336532,0.363040,0.060632,0.085541,0.085541,0.092342,0.002167,0.085508,-0.000980,0.097923,0.085541,-0.001207,0.097911,0.000996,0.650,0.117377,0.136567,0.191567,0.117377,0.026362,2,1,1,1,
52,9.142288,1,15,0.561085,-0.325701,0.362438,0.062978,0.080784,0.080784,0.061902,0.003622,0.080684,-0.001748,0.067468,0.080784,0.019000,0.064737,-0.000391,0.250,0.119496,0.134185,0.189185,0.119496,0.023430,3,1,1,1,
53,9.338076,1,16,0.567105,-0.298634,0.366092,0.071939,0.083916,0.083916,0.141483,0.002481,0.083822,-0.003087,0.086987,0.083916,-0.000922,0.086812,-0.005448,0.650,0.112609,0.136493,0.191493,0.112609,0.018874,4,1,1,1,
54,9.516435,1,17,0.568821,-0.293997,0.370720,0.072583,0.086957,0.086957,0.046996,0.013627,0.085664,0.006127,0.085205,0.086957,0.015989,0.082845,0.011872,0.650,0.114830,0.141479,0.196479,0.114830,0.019870,5,1,1,1,
55,9.718809,1,18,0.579091,-0.296865,0.367515,0.064122,0.081109,0.081109,0.066119,0.017839,0.078827,0.006845,0.061806,0.081109,0.032644,0.052151,0.005883,0.250,0.114875,0.138237,0.193237,0.114875,0.021099,6,1,1,1,
