tau,distance_m,nearest_link,surface_density,forecast_radius
0.000000,0.216936128,left_link,medium,0.198563464
0.040000,0.210412599,left_link,medium,0.199158421
0.080000,0.203562469,left_link,medium,0.199753378
0.120000,0.196346054,left_link,medium,0.200348335
0.160000,0.188922167,left_link,medium,0.200943292
0.200000,0.181509383,left_link,medium,0.201538250
0.240000,0.174266379,left_link,medium,0.202133207
0.280000,0.167235155,left_link,medium,0.202728164
0.320000,0.160372126,left_link,medium,0.203323121
0.360000,0.153597808,left_link,medium,0.203918078
0.400000,0.146836387,left_link,medium,0.204513036
0.440000,0.140048236,left_link,medium,0.205107993
0.480000,0.133244152,left_link,medium,0.205702950
0.520000,0.126465447,left_link,medium,0.206297907
0.560000,0.119755389,left_link,medium,0.206892864
0.600000,0.113138021,left_link,medium,0.207487821
0.640000,0.106606272,left_link,medium,0.208082779
0.680000,0.100125034,left_link,medium,0.208677736
0.720000,0.093655091,left_link,medium,0.209272693
0.760000,0.087179105,left_link,medium,0.209867650
0.800000,0.080718389,left_link,medium,0.210462607
0.840000,0.074330732,left_link,medium,0.211057564
0.880000,0.068075394,left_link,medium,0.211652522
0.920000,0.061964123,left_link,medium,0.212247479
0.960000,0.055956470,left_link,medium,0.212842436
1.000000,0.049999884,left_link,medium,0.213437393
