frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
10,1.620770,1786949742.867433,2423,50000,0,2423,24,1590,0.009905,0.224159,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,155.8286,0.00000000,-0.17786635,1.36436701,-0.02116819,1.57079637,0.00000000,0.00000000,-0.18296348,-0.19632761,-0.01780185,0.00000000,0.00000000
11,1.779460,1786949743.023290,2390,50000,0,2390,23,1559,0.009623,0.226701,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,156.0300,0.00000000,-0.19876310,1.34348130,-0.02419431,1.57079637,0.00000000,0.00000000,-0.13168246,-0.13161288,-0.01906935,0.00000000,0.00000000
12,1.932590,1786949743.179346,2379,50000,0,2379,25,1680,0.010509,0.224892,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,142.7631,0.00000000,-0.20829631,1.33395171,-0.02697835,1.57079637,0.00000000,0.00000000,-0.06225570,-0.06223206,-0.01818085,0.00000000,0.00000000
13,2.077371,1786949743.322127,2405,50000,0,2405,28,1609,0.011642,0.224886,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,166.4651,0.00000000,-0.21016701,1.33214343,-0.02853726,1.57079637,0.00000000,0.00000000,-0.01292084,-0.01248980,-0.01076738,0.00000000,0.00000000
14,2.254357,1786949743.488623,2370,50000,0,2370,35,1659,0.014768,0.223881,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,154.4554,0.00000000,-0.21021469,1.33206272,-0.02858127,1.57079637,0.00000000,0.00000000,-0.00026942,-0.00045600,-0.00024869,0.00000000,0.00000000
15,2.396744,1786949743.643102,2505,50000,0,2505,28,1696,0.011178,0.223530,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590680,0.869495,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,163.3771,0.00053920,-0.21085660,1.33138037,-0.02924152,1.57079637,0.00035947,0.00378686,-0.00450821,-0.00479224,-0.00463697,0.00000000,0.00252457
16,2.559429,1786949743.806497,2499,50000,0,2499,38,1646,0.015206,0.224887,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.586821,0.862764,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,149.3360,0.00706829,-0.21703723,1.32493937,-0.03326168,1.57079637,0.00714532,0.04013326,-0.03799132,-0.03959176,-0.02471127,0.00000000,0.04171153
17,2.709749,1786949743.955852,2505,50000,0,2505,41,1739,0.016367,0.226158,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.577472,0.847186,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,158.7068,0.02264640,-0.22793128,1.31108165,-0.03776968,1.57079637,0.02274911,0.10363320,-0.07247249,-0.09218831,-0.02998943,0.00000000,0.10380401
18,2.868194,1786949744.114574,2485,50000,0,2485,31,1758,0.012475,0.223162,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.560837,0.820017,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,163.3631,0.04981549,-0.24034755,1.29322565,-0.04265550,1.57079637,0.05002823,0.17147298,-0.07836316,-0.11269506,-0.03083598,0.00000000,0.17216748
19,3.029622,1786949744.277964,2179,50000,0,2179,7,1537,0.003212,0.223515,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.536959,0.781870,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,138.4014,0.08796298,-0.25274548,1.27518260,-0.04740926,1.57080007,0.08827110,0.23631349,-0.07680187,-0.11177182,-0.02944830,0.00002289,0.23690432
20,3.168648,1786949744.416381,2431,50000,0,2431,9,1659,0.003702,0.223628,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.509863,0.739485,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,127.2665,0.13034704,-0.26359183,1.25945771,-0.05156514,1.57080007,0.13073584,0.30486400,-0.07801660,-0.11310749,-0.02989275,0.00000000,0.30544434
21,3.295687,1786949744.543665,2430,50000,0,2430,17,1737,0.006996,0.222289,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.480594,0.694526,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,142.9486,0.17530605,-0.27330843,1.24533224,-0.05538356,1.57080364,0.17587094,0.35389765,-0.07648483,-0.11118949,-0.03005692,0.00002815,0.35528373
22,3.440004,1786949744.686640,2213,50000,0,2213,7,1547,0.003163,0.225116,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.441258,0.635134,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,136.8885,0.23469877,-0.28454360,1.22905707,-0.05968615,1.57080734,0.23535535,0.41154592,-0.07785115,-0.11277440,-0.02981368,0.00002561,0.41218124
23,3.580075,1786949744.823546,2253,50000,0,2253,6,1657,0.002663,0.224729,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.400399,0.574465,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,147.3407,0.29536796,-0.29539728,1.21325529,-0.06380901,1.57081103,0.29620427,0.43312925,-0.07748654,-0.11281207,-0.02943394,0.00002638,0.43441243
24,3.723798,1786949744.970902,2306,50000,0,2306,20,1628,0.008673,0.222484,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.357207,0.511198,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,164.1763,0.35863408,-0.30664715,1.19696558,-0.06821065,1.57081103,0.35947409,0.44019526,-0.07827474,-0.11334112,-0.03062588,0.00000000,0.44022097
25,3.888664,1786949745.135105,2312,50000,0,2312,12,1694,0.005190,0.223618,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.307554,0.439210,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,139.1254,0.43062282,-0.31943756,1.17833579,-0.07316983,1.57081103,0.43149582,0.43664973,-0.07758061,-0.11299952,-0.03008001,0.00000000,0.43684983
26,4.029575,1786949745.274258,2196,50000,0,2196,11,1575,0.005009,0.224185,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.265205,0.378122,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,143.4388,0.49171016,-0.33028758,1.16258883,-0.07731102,1.57081103,0.49257946,0.43351818,-0.07699922,-0.11175130,-0.02938881,0.00000000,0.43349195
27,4.176221,1786949745.417723,2343,50000,0,2343,9,1692,0.003841,0.223830,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.219827,0.314860,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.6154,0.55497265,-0.34153375,1.14622569,-0.08167965,1.57081473,0.55585301,0.43139502,-0.07668910,-0.11158237,-0.02979022,0.00002520,0.43147042
28,4.300574,1786949745.548363,2439,50000,0,2439,6,1657,0.002460,0.223754,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.183691,0.260335,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,137.9077,0.60949790,-0.35121003,1.13218820,-0.08544672,1.57081831,0.61034155,0.43847196,-0.07781305,-0.11288431,-0.03029335,0.00002876,0.43817670
29,4.440541,1786949745.686287,2346,50000,0,2346,26,1618,0.011083,0.223763,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.142620,0.200502,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,151.7912,0.66933072,-0.36207104,1.11640096,-0.08957691,1.57081831,0.66995066,0.42747886,-0.07759709,-0.11279285,-0.02950844,0.00000000,0.42588065
30,4.594208,1786949745.838095,2473,50000,0,2473,19,1740,0.007683,0.223715,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.101807,0.140834,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,153.0504,0.72899854,-0.37409851,1.09897423,-0.09421330,1.57082200,0.72944975,0.38829361,-0.07826983,-0.11340597,-0.03017168,0.00002405,0.38719552
31,4.743526,1786949745.991173,2549,50000,0,2549,10,1655,0.003923,0.223073,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.068909,0.092981,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,139.2661,0.77685165,-0.38573718,1.08206820,-0.09874699,1.57082200,0.77716714,0.32047823,-0.07794563,-0.11322174,-0.03036266,0.00000000,0.31956930
32,4.888072,1786949746.130469,2354,50000,0,2354,10,1628,0.004248,0.225041,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.043237,0.056271,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,127.5020,0.81356132,-0.39697969,1.06574917,-0.10311194,1.57082200,0.81376302,0.25396511,-0.07777802,-0.11289849,-0.03019765,0.00000000,0.25317792
33,5.010713,1786949746.258001,2375,50000,0,2375,12,1576,0.005053,0.224475,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.025729,0.032928,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,127.2021,0.83690464,-0.40628913,1.05218482,-0.10669193,1.57082558,0.83703667,0.19033782,-0.07590773,-0.11060158,-0.02919073,0.00002916,0.18976968
34,5.136551,1786949746.385220,2346,50000,0,2346,11,1576,0.004689,0.222510,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.012470,0.014859,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,137.9282,0.85497332,-0.41633219,1.03829038,-0.11061672,1.57082558,0.85500634,0.14358682,-0.07980943,-0.11041533,-0.03118922,0.00000000,0.14280007
35,5.279272,1786949746.523174,2431,50000,0,2431,13,1637,0.005348,0.224329,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.003250,0.003822,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,108.0455,0.86601037,-0.42525283,1.02773011,-0.11471758,1.57082939,0.86607641,0.07733300,-0.06250400,-0.07399238,-0.02873338,0.00002673,0.07756437
36,5.389546,1786949746.631256,2425,50000,0,2425,18,1644,0.007423,0.224661,1,0,0,,,,,,,,,,,no_stable_track,REFERENCE_ARMED,1,0,0,0,0.000000,0.399997,0.000512,0.000642,1.005039,25,0.027609,,,,,,,,0,0,,SAFE,SAFE,,0.399889,,,1,1.000000,SAFE,0,current,50000,165.6611,0.86921632,-0.42843300,1.02460492,-0.11730354,1.57082939,0.86922729,0.02907279,-0.02883902,-0.02834039,-0.02345040,0.00000000,0.02857336
37,5.549756,1786949746.796946,2474,50000,0,2474,17,1619,0.006871,0.225022,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,0,0,0,0.000000,0.399997,0.000017,0.000048,1.005039,25,0.028247,,,,,,,,0,0,,SAFE,SAFE,,0.399979,,,1,1.000000,SAFE,0,current,50000,151.4172,0.86979944,-0.42900524,1.02396679,-0.11783907,1.57083297,0.86980683,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
38,5.702748,1786949746.948380,2474,50000,0,2474,21,1699,0.008488,0.223857,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,5,5,1,0.171240,0.399967,0.000136,0.000290,1.212231,30,0.036196,,,,,,,,0,0,,SAFE,SAFE,,0.399551,,,1,1.000000,SAFE,0,current,50000,157.3112,0.86968577,-0.42876682,1.02434444,-0.11779505,1.57083297,0.86973715,-0.00074296,0.00155838,0.00246847,0.00028772,0.00000000,-0.00045544
39,5.863032,1786949747.105708,2371,50000,0,2371,16,1586,0.006748,0.224167,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,10,5,0,0.378422,0.398591,0.000103,0.000231,1.379146,34,0.040004,,,,,,,,0,0,,SAFE,SAFE,,0.397868,,,1,1.000000,SAFE,0,current,50000,139.6374,0.86842030,-0.42686310,1.02732658,-0.11672032,1.57083666,0.86840564,-0.00789512,0.01187707,0.01860527,0.00670514,0.00002306,-0.00830715
40,5.997880,1786949747.245374,2441,50000,0,2441,19,1619,0.007784,0.224481,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,14,4,0,0.544795,0.395995,0.000379,0.000734,1.548775,38,0.042160,,,,,,,,0,0,,SAFE,SAFE,,0.394941,,,1,1.000000,SAFE,0,current,50000,157.2283,0.86641026,-0.42389199,1.03192270,-0.11504404,1.57083666,0.86640286,-0.01490607,0.02203313,0.03408378,0.01243096,0.00000000,-0.01485215
41,6.163202,1786949747.402619,2561,50000,0,2561,38,1671,0.014838,0.223997,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,17,3,0,0.668697,0.393535,0.000393,0.000858,1.673119,41,0.040191,,,,,,,,0,0,,SAFE,SAFE,,0.391939,,,1,1.000000,SAFE,0,current,50000,169.3139,0.86332172,-0.41942066,1.03880024,-0.11268549,1.57083666,0.86332172,-0.01868194,0.02704622,0.04160091,0.01426640,0.00000000,-0.01863723
42,6.326359,1786949747.571950,2319,50000,0,2319,24,1642,0.010349,0.222824,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,21,4,0,0.838779,0.390142,0.000297,0.000429,1.879660,46,0.041496,,,,,,,,0,0,,SAFE,SAFE,,0.388836,,,1,1.000000,SAFE,0,current,50000,137.3349,0.86026263,-0.41499704,1.04553103,-0.11035996,1.57083666,0.86025530,-0.01874936,0.02711266,0.04125350,0.01425331,0.00000000,-0.01879430
43,6.463881,1786949747.709302,2437,50000,0,2437,21,1645,0.008617,0.223915,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,25,4,0,1.005039,0.386828,0.000303,0.000836,2.005110,49,0.040601,,,,,,,,0,0,,SAFE,SAFE,,0.385753,,,1,1.000000,SAFE,0,current,50000,167.2689,0.85754460,-0.41113824,1.05137789,-0.10827652,1.57083666,0.85755932,-0.01976430,0.02805948,0.04251571,0.01514980,0.00000000,-0.01960393
44,6.649046,1786949747.876588,2219,50000,0,2219,22,1621,0.009914,0.224693,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,29,4,0,1.170770,0.383438,0.000002,0.000051,2.170993,53,0.039446,,,,,,,,0,0,,SAFE,SAFE,,0.382630,,,1,1.000000,SAFE,0,current,50000,156.5750,0.85396832,-0.40610939,1.05890465,-0.10573824,1.57084036,0.85396832,-0.01931405,0.02715877,0.04064899,0.01370823,0.00001996,-0.01939356
45,6.788317,1786949748.033189,2418,50000,0,2418,15,1685,0.006203,0.223433,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,32,3,0,1.296284,0.380926,0.000295,0.000627,2.337021,57,0.039860,,,,,,,,0,0,,SAFE,SAFE,,0.379032,,,1,1.000000,SAFE,0,current,50000,163.9641,0.85121727,-0.40236798,1.06465614,-0.10377952,1.57084036,0.85120624,-0.01975326,0.02686430,0.04129717,0.01406417,0.00000000,-0.01983244
46,6.952501,1786949748.197171,2479,50000,0,2479,16,1575,0.006454,0.223890,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,36,4,0,1.462627,0.377637,0.000295,0.000598,2.504003,61,0.039263,,,,,,,,0,0,,SAFE,SAFE,,0.376536,,,1,1.000000,SAFE,0,current,50000,140.9757,0.84800041,-0.39795536,1.07133198,-0.10149801,1.57084036,0.84799302,-0.01959293,0.02687593,0.04066050,0.01389598,0.00000000,-0.01957079
47,7.092166,1786949748.338175,2336,50000,0,2336,10,1580,0.004281,0.224936,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,40,4,0,1.631844,0.374229,0.000300,0.000587,2.669193,65,0.039747,,,,,,,,0,0,,SAFE,SAFE,,0.374131,,,1,1.000000,SAFE,0,current,50000,115.7719,0.84522003,-0.39425433,1.07688904,-0.09968233,1.57084036,0.84521633,-0.01990757,0.02649947,0.03978868,0.01300029,0.00000000,-0.01988111
48,7.209324,1786949748.453984,2433,50000,0,2433,14,1656,0.005754,0.223787,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,42,2,0,1.714460,0.372630,0.000396,0.000792,2.755029,67,0.038390,,,,,,,,0,0,,SAFE,SAFE,,0.371641,,,1,1.000000,SAFE,0,current,50000,126.0571,0.84295321,-0.39122823,1.08139336,-0.09821879,1.57083666,0.84294224,-0.01934848,0.02582926,0.03844665,0.01249204,-0.00003154,-0.01941055
49,7.332583,1786949748.580056,2188,50000,0,2188,15,1578,0.006856,0.222674,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,45,3,0,1.838566,0.370138,0.000400,0.000803,2.879179,70,0.038085,,,,,,,,0,0,,SAFE,SAFE,,0.368627,,,1,1.000000,SAFE,0,current,50000,151.1667,0.84044790,-0.38798565,1.08622050,-0.09654249,1.57083666,0.84045166,-0.02032545,0.02630698,0.03916247,0.01359977,0.00000000,-0.02020601
50,7.487922,1786949748.731252,2357,50000,0,2357,11,1660,0.004667,0.223935,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,49,4,0,2.005110,0.366837,0.000192,0.000198,3.046548,74,0.038206,,,,,,,,0,0,,SAFE,SAFE,,0.365543,,,1,1.000000,SAFE,0,current,50000,158.7838,0.83734477,-0.38399118,1.09217739,-0.09457277,1.57083666,0.83733743,-0.01997648,0.02571441,0.03834754,0.01268013,0.00000000,-0.02004785
51,7.652275,1786949748.890052,2308,50000,0,2308,22,1647,0.009532,0.222838,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,53,4,0,2.170993,0.363420,0.000105,0.000205,3.171474,77,0.036170,,,,,,,,0,0,,SAFE,SAFE,,0.362226,,,1,1.000000,SAFE,0,current,50000,154.1349,0.83399588,-0.37974361,1.09855604,-0.09262137,1.57083666,0.83403254,-0.02037625,0.02584431,0.03881079,0.01187324,0.00000000,-0.02010860
