frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
36,6.116403,0,1,1,108,0.531419,-0.471439,0.374322,0.097188,0.122251,0.066394,0.182152,
37,6.297373,0,1,1,104,0.532787,-0.463676,0.378294,0.098487,0.138435,0.059291,0.169307,0.049140
38,6.477817,0,1,1,98,0.542064,-0.454491,0.384844,0.092769,0.106269,0.077984,0.184797,0.081435
39,6.657043,0,1,0,149,0.536073,-0.438980,0.381721,0.109204,0.154698,0.124290,0.179251,0.091898
40,6.846720,0,1,0,134,0.552927,-0.441963,0.388420,0.109433,0.156504,0.105889,0.181606,0.098165
41,7.023004,0,1,0,179,0.544601,-0.423971,0.387231,0.105150,0.136136,0.130498,0.181452,0.112813
42,7.204188,0,1,0,184,0.551472,-0.426189,0.391821,0.107713,0.151247,0.141665,0.178584,0.048268
43,7.390867,0,1,0,221,0.548496,-0.414085,0.384691,0.115064,0.151429,0.167605,0.181336,0.075998
44,7.567129,0,1,0,238,0.546812,-0.402843,0.383867,0.115776,0.152661,0.170827,0.180534,0.064614
45,7.754240,0,1,0,222,0.552570,-0.397670,0.384770,0.113625,0.154035,0.180600,0.188023,0.041475
46,7.913927,0,1,0,271,0.552733,-0.383088,0.377542,0.115999,0.136268,0.198125,0.186923,0.100094
47,8.087588,0,1,0,255,0.558521,-0.364037,0.381947,0.118297,0.150759,0.194589,0.183836,0.121341
48,8.267155,0,1,0,195,0.559631,-0.358291,0.384197,0.116994,0.171904,0.170106,0.181420,0.034339
49,8.439265,0,1,0,247,0.557485,-0.329307,0.375008,0.117532,0.181269,0.200542,0.187426,0.177573
50,8.622373,0,1,0,201,0.566992,-0.318337,0.375025,0.109012,0.142261,0.188666,0.184192,0.079761
51,8.808149,0,1,0,221,0.565543,-0.291886,0.384538,0.114364,0.131520,0.203761,0.198722,0.150061
52,8.970932,0,1,0,211,0.567750,-0.280316,0.382033,0.113596,0.126381,0.180022,0.181352,0.073651
53,9.149428,0,1,0,208,0.565866,-0.287554,0.377175,0.116013,0.135318,0.190123,0.181916,0.049876
54,9.341826,0,1,0,218,0.572169,-0.256601,0.381499,0.113100,0.145985,0.187499,0.179558,0.163915
55,9.559821,0,1,0,218,0.570754,-0.253013,0.382736,0.114937,0.115392,0.187639,0.182534,0.018878
56,9.737077,0,1,0,203,0.578000,-0.241003,0.380174,0.117095,0.109924,0.185996,0.188065,0.079386
