tau,distance_m,nearest_link,surface_density,forecast_radius
1.000000,0.079906305,left_link,dense_active,0.213938283
0.900000,0.086976274,left_link,dense_active,0.213037296
0.800000,0.093565336,left_link,dense_active,0.212136309
0.700000,0.100398570,left_link,dense_active,0.211235322
1.000000,0.105224629,left_link,dense_active,0.213938283
0.600000,0.107685093,left_link,dense_active,0.210334335
1.000000,0.112252999,gripper_base_link,dense_active,0.213938283
1.000000,0.113919184,gripper_base_link,dense_active,0.213938283
