frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
39,6.964361,1,1,0.571845,-0.483047,0.365685,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.098337,0.107894,0.162894,0.098337,0.015225,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
40,7.152357,1,2,0.560678,-0.482677,0.366036,0.000000,0.037946,0.037946,0.093913,-0.037907,0.001256,0.001191,0.058379,0.037946,-0.058318,0.001932,0.001832,0.650,0.095338,0.127092,0.182092,0.095338,0.008985,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
41,7.345350,1,3,0.567501,-0.468337,0.365568,0.000000,0.032960,0.032960,0.139685,-0.020805,0.025563,0.000220,0.040423,0.032960,-0.011450,0.038767,-0.000309,0.650,0.101991,0.116033,0.171033,0.101991,0.024098,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
42,7.517596,1,4,0.559541,-0.451996,0.366590,0.014204,0.049659,0.049659,0.086461,-0.017806,0.046349,0.000850,0.060036,0.049659,-0.022110,0.055793,0.001625,0.650,0.104386,0.114373,0.169373,0.104386,0.026855,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
43,7.689783,1,5,0.561042,-0.436447,0.368814,0.028104,0.062002,0.062002,0.054975,-0.014412,0.060243,0.002689,0.065964,0.062002,-0.014865,0.064122,0.004305,0.650,0.104648,0.114351,0.169351,0.104648,0.025755,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.871214,1,6,0.564913,-0.438909,0.365634,0.030183,0.064930,0.064930,0.032054,-0.004260,0.064765,0.001817,0.061483,0.064930,0.005920,0.061195,-0.000562,0.650,0.104244,0.117577,0.172577,0.104244,0.018554,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,8.040001,1,7,0.575317,-0.440453,0.368768,0.028477,0.058522,0.058522,0.070578,-0.000202,0.058483,0.002135,0.041947,0.058522,0.011254,0.040146,0.004608,0.250,0.105157,0.127633,0.182633,0.105157,0.019239,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,8.214733,1,8,0.585244,-0.433184,0.378712,0.031373,0.049850,0.049850,0.078662,0.009318,0.048707,0.005082,0.049220,0.049850,0.037121,0.027169,0.017508,0.250,0.105878,0.119697,0.174697,0.105878,0.008575,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.379075,1,9,0.581087,-0.425057,0.368954,0.033151,0.043976,0.043976,0.089150,0.015772,0.040644,0.005758,0.033430,0.043976,0.029065,0.016516,0.000204,0.250,0.111126,0.127436,0.182436,0.111126,0.017219,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,8.546722,1,10,0.576674,-0.428835,0.362949,0.000000,0.039380,0.039380,0.016692,0.016166,0.035729,0.003585,0.023190,0.039380,0.017353,0.014864,-0.003961,0.250,0.116147,0.137106,0.192106,0.116147,0.026323,0,0,0,0,"speed_ok,valid_streak_not_ready"
