frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.093480,1786970626.199666,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,95.6621,0.00000000,0.00000000,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.200188,1786970626.295364,3207,50000,0,3207,22,1667,0.006860,0.224214,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.371326,,0,1.000000,SAFE,1,current,50000,194.4917,0.00000000,0.00000000,1.57080007,-0.00000367,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,-0.00003437,0.00000000,0.00000000
2,0.370330,1786970626.489880,3300,50000,0,3300,42,1811,0.012727,0.223063,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.589787,0.992403,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.374352,,0,1.000000,SAFE,1,current,50000,178.5263,0.00248325,-0.00253828,1.56835711,-0.00130215,1.57079637,0.00243924,0.01459515,-0.01491853,-0.01435830,-0.00763173,0.00000000,0.01433645
3,0.551667,1786970626.668422,3162,50000,0,3162,62,1697,0.019608,0.223727,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.583172,0.979037,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.377685,,0,1.000000,SAFE,1,current,50000,169.2264,0.01580920,-0.01345066,1.55649459,-0.00338192,1.57079637,0.01592658,0.07348735,-0.06017750,-0.06541711,-0.01146912,0.00000000,0.07437738
4,0.721766,1786970626.837666,3160,50000,0,3160,30,1678,0.009494,0.223483,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.570312,0.953779,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.391130,,0,1.000000,SAFE,1,current,50000,172.1775,0.04106724,-0.02651617,1.54139340,-0.00522327,1.57079637,0.04117728,0.14849059,-0.07681143,-0.08877906,-0.01082519,0.00000000,0.14844744
5,0.891946,1786970627.009866,2800,50000,0,2800,47,1716,0.016786,0.224525,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.549925,0.916152,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.398723,,0,1.000000,SAFE,1,current,50000,177.4909,0.07869387,-0.03957802,1.52609038,-0.00705362,1.57079637,0.07893963,0.22109809,-0.07675282,-0.08992215,-0.01075531,0.00000000,0.22189560
6,1.065355,1786970627.187373,2552,50000,0,2552,37,1721,0.014498,0.224125,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.522731,0.864496,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.431880,,0,1.000000,SAFE,1,current,50000,163.5592,0.13035072,-0.05303602,1.51043892,-0.00900501,1.57079637,0.13073952,0.29788980,-0.07760826,-0.09025737,-0.01125310,0.00000000,0.29871469
7,1.246957,1786970627.350949,2468,50000,0,2468,31,1730,0.012561,0.223789,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.484437,0.797748,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.455467,,0,1.000000,SAFE,1,current,50000,190.5193,0.19709782,-0.06688649,1.49422991,-0.01098941,1.57079637,0.19768839,0.36754732,-0.07626857,-0.08925597,-0.01092724,0.00000000,0.36865833
8,1.428770,1786970627.541496,2499,50000,0,2499,37,1728,0.014806,0.222226,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.440467,0.719040,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.489208,,0,1.000000,SAFE,1,current,50000,192.7418,0.27580637,-0.08111844,1.47764313,-0.01297748,1.57079637,0.27659866,0.43290890,-0.07827788,-0.09122980,-0.01093469,0.00000000,0.43401846
9,1.616832,1786970627.734265,2285,50000,0,2285,18,1648,0.007877,0.224211,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.391671,0.638398,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.515456,,0,1.000000,SAFE,1,current,50000,171.9620,0.35644796,-0.09533939,1.46102321,-0.01501324,1.57080007,0.35728428,0.42880357,-0.07561844,-0.08837475,-0.01082493,0.00001965,0.42903763
