frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
37,6.482541,0,1,0,108,0.542081,-0.466002,0.378034,0.102684,0.145255,0.073025,0.178446,
38,6.658749,0,1,0,77,0.568908,-0.464221,0.374318,0.101573,0.121960,0.073061,0.176729,0.153947
39,6.836996,0,1,0,144,0.556575,-0.444902,0.374977,0.104774,0.165329,0.095846,0.174157,0.128816
40,7.025888,0,1,0,159,0.556199,-0.439822,0.377005,0.105288,0.139900,0.099863,0.178686,0.029359
41,7.211397,0,1,0,156,0.556356,-0.439747,0.381498,0.104809,0.133896,0.102922,0.182293,0.024057
42,7.389345,0,1,0,159,0.558501,-0.432394,0.378909,0.106779,0.146622,0.111059,0.179993,0.045017
43,7.553922,0,1,0,171,0.560055,-0.424598,0.386760,0.109210,0.148456,0.133446,0.178661,0.068851
44,7.724257,0,1,0,185,0.569496,-0.418969,0.380460,0.110747,0.130556,0.143991,0.179768,0.073505
45,7.907729,0,1,0,213,0.568949,-0.412549,0.379151,0.113672,0.142401,0.177120,0.193764,0.036284
46,8.092462,0,1,0,237,0.566841,-0.396380,0.385767,0.117435,0.162416,0.192001,0.181243,0.095049
47,8.267700,0,1,0,212,0.572348,-0.378030,0.376799,0.117477,0.185736,0.185926,0.188435,0.119439
48,8.445583,0,1,0,170,0.582632,-0.358535,0.385621,0.105081,0.121898,0.167515,0.190127,0.134632
49,8.628633,0,1,0,155,0.590453,-0.314621,0.376229,0.109741,0.120782,0.180562,0.182449,0.247851
50,8.808774,0,1,0,171,0.591469,-0.276319,0.379006,0.116829,0.131373,0.171904,0.180873,0.212857
51,8.997280,0,1,0,210,0.586978,-0.252777,0.383200,0.113257,0.145870,0.196929,0.179620,0.130615
