x_m,y_m,z_m
0.6404062339153644,-0.11294805251497356,0.3040603474894975
0.5996971746608006,0.012525221519207735,0.3454606025360053
0.6280635306443417,0.01461577275962847,0.28658401043934445
0.6366717542714835,-0.00998864460319318,0.3770903489999877
0.6194984848150668,-0.11121927950407456,0.43326394119617473
0.5538846803312011,0.023989335179968846,0.2897033050637029
0.6395245273160207,-0.07362085367050802,0.36278534827139886
0.5940284295227859,-0.14497148091832074,0.33582340586860226
0.6157346942281209,-0.14693824407878378,0.28330494156596386
0.6169075652970841,-0.14094105910773969,0.3774513523544523
0.6095870015184623,0.005192098898795289,0.3359880644907315
0.6366712334627493,-0.07037865585390851,0.28367576080466195
0.5682497035479879,-0.05795911675412899,0.45693471274310477
0.635982141754574,-0.011029210634483116,0.4230229708485446
0.6411701371246995,-0.10250437855982693,0.3118464288652128
0.5884438526148037,0.01541936269755636,0.2960088442976803
0.5698914638203316,-0.14818415982453523,0.3273496316015565
0.6400437828859582,-0.10500213741990508,0.4006023677843574
0.6598996338977402,-0.07557208220090088,0.28080800775681136
0.5675106464832108,-0.13810821769179332,0.4433438648482052
0.6120757066579278,0.005197988787376905,0.2984107453629555
0.610002361060232,0.0043015261052017474,0.31537240282315304
0.6347979387005778,-0.0044878368450032916,0.39749942838177366
0.6270007117398672,-0.018912418769660443,0.29241529389207327
0.5835285850830164,0.015986191714373776,0.3132591190338944
0.5582090012651028,0.011221880936693268,0.4560657634306925
0.6236374295113857,-0.07714822374169661,0.4507911710199201
0.6493288884887751,-0.02117632055421704,0.41648099129677096
0.6303519256717456,-0.058346420108120814,0.4142318197685348
0.5512915322568497,-0.025946613271415953,0.4659500144939333
0.5670563621057042,-0.0423676321441904,0.45191982614915044
0.6104993318654659,-0.13689417888461167,0.35295147531297194
0.6285574730042219,-0.10044307953418666,0.41419806171307727
0.5562771792441206,-0.05573203258058349,0.4583398677146721
0.5368293994357781,-0.14218371104531344,0.439516315040197
0.6222195266477902,-0.10114657227477188,0.43321861507372494
0.5685164622966022,-0.002437993274676612,0.460296704041997
0.6354752444623215,-0.12251750658068548,0.282653019623769
0.6307282438588067,3.660530094906633e-05,0.29056561830109945
0.6316259602863561,-0.056886012967592214,0.2793788368866396
0.6154175026913635,0.0012249088839180189,0.37098866979784917
0.6373842120981099,-0.017382071953464695,0.3525945181329437
0.6395430060200257,-0.06822732321773187,0.4015407217122325
0.5652093244817704,-0.0790850473053861,0.45628679966584473
0.6068635522857101,-0.13633404757579937,0.41296369106661157
0.6346184944346145,-0.10049144948891978,0.39603793703807566
0.6296277622911657,-0.1000420409103866,0.3549683354461771
0.6080582813504268,-0.019493325173659797,0.46050448459828836
0.6115826620175604,0.021293961826649714,0.27680177359931235
0.6263586044798487,-0.002910673686553809,0.3551689519756334
0.5879494661254976,-0.14410945123401522,0.3149659585270824
0.6431152754095915,0.008701983813654135,0.29139888992893653
0.5901929943423059,-0.13456046314117356,0.43568564665659176
0.6234816907704397,-0.11695447609904129,0.41116681513159836
0.6369477976240335,-0.06332894665960172,0.35141427433044886
0.6282608293583801,-0.01960046456095045,0.2764804132807754
0.617340892908982,-0.026935016143910067,0.27686135054074396
0.6269479740095005,-0.13679706623682686,0.3804665359889637
0.6256966166025502,-0.13381472335202224,0.3318274884190477
0.6343367357266005,-0.09989546426127718,0.33567094219489785
0.6177096499895922,-0.031720371035059404,0.2762331221014319
0.6445228680955363,-0.03314262805914198,0.41244413270605607
0.5952707474475292,0.013039778529807583,0.35017952651423395
0.6301393690444026,-0.13848611217227186,0.2783686731124257
0.5865761540596034,-0.14744023032562434,0.27991496246447545
0.6263972437879648,-0.040393371544905785,0.45208130300015414
0.5530336248730369,-0.07968330408219969,0.45889732819737517
0.6420553204463695,-0.03801458633017107,0.3366041085684035
0.6356035554683721,-0.08090389198612433,0.37861558566652687
0.570019837832883,-0.1322132642849911,0.44598686352546596
0.6221372685443827,-0.13256105429090861,0.3898433827581904
0.6328586968603763,-0.11892523437146432,0.29457233379753994
0.5523997506790806,-0.019899858628751273,0.4592061988508959
0.6388888451333412,-0.07761478461313687,0.34366762418899266
0.6281080159132809,-0.11860014079339083,0.3137682219843651
0.6264742582773288,-0.021006306513787844,0.4536346192805609
0.5660904869975101,-0.11717391115845963,0.4538305794517733
0.6288971363542996,-0.004275485464772367,0.3771994914864401
0.6474500522287915,-0.03668515838217353,0.3947530993203695
0.5890669457356621,-0.017024148599351092,0.4590925974332703
0.641063983132769,-0.111364238511351,0.31289049834440447
0.6145665065917815,-0.1184904954331454,0.43673177776712313
0.6323008811762622,-0.006420495185581948,0.41761394947348174
0.6139476129543036,-0.1377597552706664,0.39464672953541546
0.5966650802093227,-0.12812584393119583,0.44138660515460676
0.5672623548472082,-0.1025231051563819,0.45840554608590334
0.6417185711968187,-0.009141197265843726,0.31505133587337864
0.6367828291531187,-0.021630216878211206,0.3179400073126116
0.6643773867195433,0.01910865417131718,0.29848267533753703
0.5877837905566007,-0.002758334633290398,0.4595320129195666
0.6435602881015955,-0.020188355044626113,0.35454438461304033
0.5371103450464557,-0.12419731791317092,0.4535052033262832
0.625561712122831,-0.11787709177991094,0.3748818234981823
0.588483527788098,-0.09913464248943485,0.45664580725308923
0.5554357088619815,-0.09334057740398545,0.4555714589662533
0.6244802952252909,-0.11396684737648233,0.35325643682911667
0.6601292274668569,-0.0753266221436643,0.2855029288485686
0.6261147880288079,-0.060132975060450726,0.43707535515341217
0.5989759974434385,0.011337298799355383,0.30514906162231037
0.6111184084831901,-0.13693316343596126,0.43388092855257876
0.634990501956954,-0.07762433144740499,0.3357416235145118
0.5934008408701456,-0.1451670686852606,0.28894903644633224
0.5912008045657827,-0.07747885581541392,0.45760127019007224
0.6234337599624605,-0.006190236272213191,0.4519518812743474
0.6320336969231954,-0.01922199097547773,0.437320202825103
0.6290748569428574,-0.043016343584727654,0.41822068032954385
0.5966629647334432,-0.14738024492457896,0.3456022628714332
0.6132904490415131,-0.12190679777033588,0.41704527578938033
0.6329574887606452,-0.07967999288011751,0.3150750089501323
0.5552834513963437,0.0032314149165736383,0.45889070500874335
0.636584590109175,-0.06085935601784791,0.38139522125272945
0.637812289955006,-0.04196615454325274,0.36773256112157715
0.6117502317605206,-0.14419696718745809,0.2968240415375253
0.5479452309836529,-0.11928889882748198,0.4554022733682635
0.6469161223898201,-0.01928076848722392,0.3741613010902357
0.5466723420487429,-0.13345248224163783,0.4468837367860632
0.641595053330712,-0.05925084076638761,0.3739269351057578
0.6268128028711799,-0.12004274903694336,0.3945579647377836
0.6251487291819232,-0.1346083272156649,0.31176791633915457
0.6509563875597242,0.016067064295316145,0.29564833867675655
0.6344268533482762,0.0021428083722065867,0.2764936239779447
0.6403325384487958,-0.07815852746103166,0.3713615548282948
0.6095174123308912,-0.14962782068998715,0.4208284135037884
0.6101736990628969,-0.13987135696257053,0.3379257419843095
0.6736208823692684,0.016184420974924327,0.31286347732409203
0.6437854504766718,-0.07446759703113366,0.30983784279979726
0.6093916778091387,-0.037304440176168935,0.45958704228030434
0.6418084751220713,-0.09847319521327293,0.2911145352654394
0.6355349897142716,-0.06060043767367276,0.3350024734329017
0.5995614699850387,-0.05473528716206623,0.45480879350271686
0.642767277208932,-0.05648040920486435,0.356191812638819
0.5883852010300218,-0.11873935535090115,0.45113283837648155
0.6071538048905153,-0.11539167766165544,0.4487775564913257
0.642704101567433,-0.07890476360122939,0.29254748387482143
0.6304458405309052,-0.004970915096519538,0.31136337646761797
0.6375021303821972,-0.08107206799277741,0.29551494716026006
0.6282077510313805,-0.059602987158568814,0.45180191756349714
0.5886284286610891,-0.13591701836361766,0.4473972812944182
0.5530607029044105,-0.14680565679096766,0.3084476147910686
0.6184306321734026,-0.0794651431828195,0.43862010324754835
0.6390401662327003,-0.00915365777215657,0.39449613568395836
0.6127396576989727,-0.14293113702607668,0.31152804424701547
0.6217445584050564,-0.07838118359614418,0.43384139445677783
0.6010413159433314,0.012792490886101496,0.3421786405905838
0.6355622667028007,-0.09861659189635641,0.3148087608072375
0.6396980078231663,-0.06747711127867718,0.40719505128482764
0.5911898596385766,-0.040276125409493754,0.457190587343075
0.6396780665956208,-0.07449975696463426,0.40951768175110353
0.6300344067384889,-0.08125823824163184,0.4144263579424842
0.6354293553716877,-0.014706042460655195,0.3318390588479048
0.6418421793479768,-0.021636837204098314,0.3382452917179316
0.6272163389231666,-0.0380747313549321,0.2955202467523422
0.6458521452326604,0.022437789001519513,0.2792992441147341
0.5533580895626342,-0.03746607660666907,0.4560262672012842
0.5936925227339241,-0.14703885997517677,0.4009175636996212
0.6360723565357582,-0.08038351444475093,0.3535730213469083
0.6242086341337327,-0.12085575515641975,0.33309147412975004
0.6259298479947705,-0.03901815722334767,0.4331512054414875
0.5718513407006705,0.023442588537021858,0.28543669376073755
0.6375206070343536,-0.09812577525663957,0.29565929515690426
0.6348844346648532,-0.08081623665134842,0.3953273741978716
0.637848561784249,-0.035615070026175664,0.3622045358903653
0.6493409749990583,-0.08172862406946224,0.27648066514991443
0.6311052265409581,-0.09792790073077615,0.37219131934571836
0.5704758498640882,-0.02216691032065767,0.45622553904958724
0.6377939463173063,-0.041992038044768365,0.3279001231207564
0.6152279293458665,-0.12556934862279742,0.3537533210738063
0.6266731714317151,-0.0054775097065214795,0.3335514752403285
0.6337450811947423,-0.03921499857531722,0.3152076891379132
0.6406700540381893,-0.05253359310264703,0.33580948434975144
0.6435413621631765,-0.03967634217142458,0.35482931883089375
0.6345653720706879,-0.057716554651437456,0.2921165376664609
0.5468059077441401,-0.13862555271550348,0.44136486287716814
0.5522623985624654,-0.14449511868136106,0.29582813934847557
0.6420553011948634,-0.041249264132522806,0.37316434850660013
0.6429833202738132,-0.021804350516610862,0.42691756961072475
0.6362232777649882,-0.05916822165301199,0.3162609912058008
0.6515973698648836,-0.022049619147055874,0.39698616417594973
0.641960958677877,-0.01557586107849912,0.31784164686274274
0.6348443996813543,-0.057929383223745835,0.3947482536479991
0.6591771884683397,-0.06708519400373886,0.2789360501231359
0.5895152112108052,-0.06087310308951127,0.4570735925275851
0.6258010348897476,-0.13520906955622686,0.2932939969967851
0.6396195447472682,-0.07058122804043221,0.4002587228256047
0.6343769073346982,-0.04639660404225567,0.39406113196318593
0.6122289448895744,-0.10374288167085405,0.45225481033344
0.6224704648180741,-0.09677567760985077,0.4493912721541721
0.6086852076913007,0.005052750935462345,0.3549400514460862
0.6451246221189726,-0.06273285743941315,0.29606790001109495
0.6069961903470807,-0.001378516655298682,0.45436020628713814
0.6434698793117556,-0.06374921119235236,0.3113217383439505
0.6306921653465283,-0.006342262652962161,0.43594980692185564
0.5708506482900862,-0.1448785069052401,0.316234904950597
