frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.095173,1786415134.080744,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,96.1777,0.00000000,0.00000367,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.191916,1786415134.176960,2288,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,160.7528,0.00000000,0.00000367,1.57080364,0.00000000,1.57079256,0.00000000,0.00000000,0.00000000,0.00003697,0.00000000,-0.00003943,0.00000000
2,0.333889,1786415134.337743,2281,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.3019,0.00000000,-0.00172764,1.56926680,-0.00125813,1.57079637,0.00000000,0.00000000,-0.01219463,-0.01082491,-0.00886178,0.00002687,0.00000000
3,0.463268,1786415134.467058,2223,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.0857,0.00000000,-0.00860886,1.56216180,-0.00384043,1.57079637,0.00000000,0.00000000,-0.05318650,-0.05491608,-0.01995911,0.00000000,0.00000000
4,0.599663,1786415134.597168,2233,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,135.2773,0.00000000,-0.02331399,1.54743099,-0.00629800,1.57079256,0.00000000,0.00000000,-0.10781307,-0.10800140,-0.01801815,-0.00002797,0.00000000
5,0.729109,1786415134.732461,2341,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.4900,0.00000000,-0.04450051,1.52578962,-0.00872624,1.57079637,0.00000000,0.00000000,-0.16367015,-0.16718391,-0.01875859,0.00002947,0.00000000
6,0.862538,1786415134.862982,2229,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.6972,0.00000000,-0.07094333,1.49591351,-0.01127185,1.57079637,0.00000000,0.00000000,-0.19817911,-0.22391038,-0.01907842,0.00000000,0.00000000
7,0.990052,1786415134.994694,2340,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,127.3451,0.00000000,-0.09626739,1.46326816,-0.01353136,1.57079637,0.00000000,0.00000000,-0.19859806,-0.25601352,-0.01771964,0.00000000,0.00000000
8,1.119014,1786415135.122055,2329,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.9693,0.00000000,-0.12267720,1.42810643,-0.01594492,1.57079637,0.00000000,0.00000000,-0.20478807,-0.27265266,-0.01871534,0.00000000,0.00000000
9,1.252779,1786415135.253042,2223,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.9660,0.00000000,-0.15003335,1.39415872,-0.01845752,1.57079256,0.00000000,0.00000000,-0.20450904,-0.25378613,-0.01878369,-0.00002852,0.00000000
