tau,distance_m,nearest_link,surface_density,forecast_radius
0.000000,0.176274282,left_link,medium,0.170744347
0.040000,0.174051762,left_link,medium,0.171033811
0.080000,0.171586302,left_link,medium,0.171323275
0.120000,0.168832827,left_link,medium,0.171612740
0.160000,0.165887147,left_link,medium,0.171902204
0.200000,0.162900396,left_link,medium,0.172191668
0.240000,0.159995649,left_link,medium,0.172481132
0.280000,0.157212828,left_link,medium,0.172770597
0.320000,0.154521914,left_link,medium,0.173060061
0.360000,0.151862346,left_link,medium,0.173349525
0.400000,0.149182823,left_link,medium,0.173638989
0.440000,0.146479978,left_link,medium,0.173928454
0.480000,0.143819603,left_link,medium,0.174217918
0.520000,0.141314626,left_link,medium,0.174507382
0.560000,0.139086413,left_link,medium,0.174796846
0.600000,0.137225940,left_link,medium,0.175086310
0.640000,0.135756085,left_link,medium,0.175375775
0.680000,0.134610104,left_link,medium,0.175665239
0.720000,0.133650390,left_link,medium,0.175954703
0.760000,0.132702841,left_link,medium,0.176244167
0.800000,0.131591677,left_link,medium,0.176533632
0.840000,0.130174091,left_link,medium,0.176823096
0.880000,0.128368119,left_link,medium,0.177112560
0.920000,0.126162827,left_link,medium,0.177402024
0.960000,0.123621086,left_link,medium,0.177691489
1.000000,0.120880980,left_link,medium,0.177980953
