tau,distance_m,nearest_link,surface_density,forecast_radius
1.000000,0.103562571,gripper_base_link,dense_active,0.172452068
1.000000,0.104057084,left_link,dense_active,0.172452068
0.900000,0.105752505,gripper_base_link,dense_active,0.172452068
0.900000,0.106244949,left_link,dense_active,0.172452068
0.800000,0.107687807,gripper_base_link,dense_active,0.172452068
0.800000,0.107814157,left_link,dense_active,0.172452068
0.700000,0.109672073,left_link,dense_active,0.172452068
0.700000,0.109789946,gripper_base_link,dense_active,0.172452068
