frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
36,6.171251,1,1,0.541989,-0.471034,0.370979,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.097813,0.112353,0.167353,0.097813,0.018974,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
37,6.379130,1,2,0.546695,-0.459369,0.366870,0.000000,0.042814,0.042814,0.057990,0.015226,0.037742,-0.013295,0.065868,0.042814,0.023424,0.058065,-0.020454,0.650,0.098143,0.113768,0.168768,0.098143,0.023484,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
38,6.546935,1,3,0.538310,-0.453794,0.361429,0.000000,0.048191,0.048191,0.080318,-0.000497,0.043308,-0.021131,0.053490,0.048191,-0.009816,0.045996,-0.025478,0.650,0.100724,0.121817,0.176817,0.100724,0.025648,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
39,6.721382,1,4,0.553782,-0.451436,0.367040,0.000000,0.045326,0.045326,0.073836,0.003299,0.041354,-0.018260,0.042042,0.045326,0.021361,0.035501,-0.007135,0.250,0.098909,0.115762,0.170762,0.098909,0.019162,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
40,6.896849,1,5,0.548473,-0.442877,0.367550,0.000000,0.042899,0.042899,0.030752,0.005263,0.039966,-0.014674,0.040100,0.042899,0.008936,0.038805,-0.004725,0.250,0.099965,0.114155,0.169155,0.099965,0.024454,0,0,0,0,"speed_ok,valid_streak_not_ready"
41,7.059938,1,6,0.546116,-0.428744,0.364595,0.014497,0.042127,0.042127,0.058944,0.005291,0.040384,-0.010760,0.044713,0.042127,-0.000843,0.044582,-0.003311,0.250,0.102028,0.125822,0.180822,0.102028,0.026263,0,0,0,0,"speed_ok,valid_streak_not_ready"
42,7.223279,1,7,0.584201,-0.447782,0.380221,0.023839,0.044883,0.044883,0.125991,0.033989,0.027665,0.009689,0.073863,0.044883,0.067857,0.008889,0.027787,0.650,0.103528,0.117904,0.172904,0.103528,0.009832,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.379198,1,8,0.560913,-0.421144,0.370890,0.027621,0.046324,0.046324,0.147548,0.031731,0.031730,0.011502,0.047809,0.046324,0.010872,0.046185,0.005870,0.650,0.112935,0.131419,0.186419,0.112935,0.017342,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.556358,1,9,0.566935,-0.422394,0.375255,0.029111,0.046029,0.046029,0.041576,0.031690,0.031170,0.011951,0.043449,0.046029,0.028016,0.031084,0.011692,0.250,0.115028,0.132754,0.187754,0.115028,0.010892,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,7.742966,1,10,0.564000,-0.421185,0.372079,0.000000,0.040728,0.040728,0.034989,0.026379,0.029246,0.010374,0.030314,0.040728,0.026054,0.011012,0.010903,0.250,0.117916,0.137868,0.192868,0.117916,0.017885,0,0,0,0,"speed_ok,valid_streak_not_ready"
