frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
66,8.593752,0,1,0,235,0.826625,-0.209801,0.413029,0.143013,0.112850,0.218231,0.252754,
67,8.759844,0,1,0,247,0.818621,-0.212625,0.420665,0.137853,0.108759,0.211521,0.243616,0.071457
68,8.931305,0,1,0,276,0.797452,-0.220034,0.418043,0.140903,0.122486,0.224095,0.247850,0.128572
69,9.100577,0,1,0,266,0.788131,-0.214114,0.421112,0.141235,0.128873,0.224870,0.257211,0.067380
70,9.269528,0,1,0,262,0.777958,-0.216141,0.416722,0.141836,0.117129,0.222556,0.250808,0.067742
71,9.428316,0,1,0,237,0.772950,-0.220222,0.418196,0.138937,0.121432,0.225147,0.256637,0.041675
72,9.586048,0,1,0,248,0.765992,-0.215962,0.416024,0.137992,0.115064,0.217305,0.252161,0.053136
73,9.756304,0,1,0,265,0.757598,-0.213310,0.420822,0.136640,0.114623,0.215928,0.248904,0.060789
74,9.926990,0,1,0,260,0.744363,-0.218184,0.414723,0.138903,0.143002,0.220541,0.244252,0.091697
75,10.069967,0,1,0,249,0.744753,-0.218897,0.410173,0.138745,0.111505,0.210091,0.251355,0.029915
76,10.222699,0,1,0,262,0.740925,-0.215630,0.409473,0.137665,0.105689,0.211891,0.253636,0.033267
77,10.398052,0,1,0,304,0.733811,-0.216482,0.405095,0.142365,0.128378,0.229596,0.257652,0.050729
78,10.543744,0,1,0,281,0.732022,-0.217891,0.406597,0.142080,0.116733,0.213389,0.252079,0.017577
79,10.688382,0,1,0,282,0.728325,-0.216372,0.403293,0.142917,0.128200,0.225742,0.256199,0.035523
80,10.843193,0,1,0,266,0.724493,-0.216601,0.402430,0.140823,0.105736,0.228307,0.257452,0.025548
81,10.997601,0,1,0,260,0.717831,-0.221067,0.407561,0.140036,0.124308,0.223513,0.248588,0.064453
82,11.152520,0,1,0,267,0.714144,-0.219366,0.405998,0.143784,0.116413,0.229239,0.254762,0.026820
83,11.305697,0,1,0,267,0.712579,-0.218642,0.406066,0.140011,0.104784,0.224320,0.249947,0.011371
84,11.458694,0,1,0,277,0.699982,-0.222823,0.404489,0.141791,0.116999,0.214912,0.245244,0.085876
85,11.633608,0,1,0,262,0.692920,-0.221814,0.401052,0.137095,0.093578,0.211752,0.242065,0.047047
86,11.788607,0,1,0,282,0.681353,-0.220730,0.393736,0.145931,0.117366,0.226491,0.261539,0.086654
87,11.947951,0,1,0,278,0.666842,-0.218175,0.400152,0.142167,0.135129,0.226810,0.252932,0.105467
