trajectory,t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,qdd1_rad_s2,qdd2_rad_s2,qdd3_rad_s2,qdd4_rad_s2,qdd5_rad_s2,qdd6_rad_s2
ccro_nubs_candidate,0.000000,0.869832516,-0.428994209,1.023981333,-0.117813393,1.570796468,0.869850970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
ccro_nubs_candidate,0.040000,0.869831089,-0.428992472,1.023979663,-0.117812615,1.570796419,0.869849475,-0.000106799,0.000129680,-0.000124710,0.000058137,-0.000003659,-0.000111805,-0.005321822,0.006427806,-0.006179711,0.002880555,-0.000183689,-0.005561561
ccro_nubs_candidate,0.080000,0.869821163,-0.428980496,1.023968149,-0.117807248,1.570796076,0.869839105,-0.000424294,0.000509769,-0.000489955,0.000228360,-0.000014752,-0.000442644,-0.010534751,0.012521427,-0.012027758,0.005604808,-0.000371633,-0.010952026
ccro_nubs_candidate,0.120000,0.869794395,-0.428948528,1.023937434,-0.117792934,1.570795138,0.869811234,-0.000948119,0.001127016,-0.001082589,0.000504476,-0.000033441,-0.000985710,-0.015638242,0.018286732,-0.017550192,0.008175673,-0.000563408,-0.016173207
ccro_nubs_candidate,0.160000,0.869742620,-0.428887346,1.023878682,-0.117765559,1.570793297,0.869757508,-0.001673887,0.001968408,-0.001889709,0.000880408,-0.000059870,-0.001734267,-0.020631754,0.023729587,-0.022753064,0.010596062,-0.000758589,-0.021226918
ccro_nubs_candidate,0.200000,0.869657850,-0.428788238,1.023783567,-0.117721250,1.570790243,0.869669842,-0.002597186,0.003021162,-0.002898654,0.001350194,-0.000094167,-0.002681654,-0.025514744,0.028855860,-0.027642428,0.012868888,-0.000956749,-0.026114970
ccro_nubs_candidate,0.240000,0.869532271,-0.428643002,1.023644265,-0.117656370,1.570785658,0.869540413,-0.003713586,0.004272734,-0.004097004,0.001907990,-0.000136444,-0.003821280,-0.030286668,0.033671420,-0.032224333,0.014997063,-0.001157465,-0.030839178
ccro_nubs_candidate,0.280000,0.869358248,-0.428443932,1.023453444,-0.117567514,1.570779220,0.869361663,-0.005018631,0.005710811,-0.005472582,0.002548069,-0.000186793,-0.005146628,-0.034946984,0.038182132,-0.036504833,0.016983501,-0.001360310,-0.035401353
ccro_nubs_candidate,0.320000,0.869128325,-0.428183811,1.023204254,-0.117451502,1.570770606,0.869126292,-0.006507849,0.007323318,-0.007013453,0.003264819,-0.000245291,-0.006651252,-0.039495149,0.042393866,-0.040489979,0.018831114,-0.001564860,-0.039803310
ccro_nubs_candidate,0.360000,0.868835224,-0.427855899,1.022890319,-0.117305379,1.570759487,0.868827257,-0.008176741,0.009098412,-0.008707923,0.004052746,-0.000311999,-0.008328781,-0.043930619,0.046312489,-0.044185822,0.020542814,-0.001770689,-0.044046860
