frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
1,0.187847,0,1,0,120,0.655520,-0.589907,0.350661,0.119217,0.167393,0.107054,0.207240,
3,0.473845,0,1,0,127,0.652790,-0.590730,0.351818,0.120391,0.172931,0.093248,0.216724,
6,0.895492,0,1,0,127,0.652880,-0.587593,0.355593,0.111875,0.160795,0.094045,0.208404,
22,2.978582,0,1,0,120,0.646160,-0.590217,0.350356,0.117088,0.190146,0.079437,0.220942,
23,3.126463,0,1,0,127,0.651435,-0.590329,0.353828,0.115847,0.170260,0.099615,0.209159,0.043385
27,3.673374,0,1,0,116,0.650013,-0.586985,0.366289,0.103476,0.151316,0.071513,0.204471,
28,3.812916,0,1,0,132,0.651460,-0.587844,0.359717,0.113755,0.159700,0.108076,0.207765,0.049011
29,3.961806,0,1,0,125,0.651978,-0.589986,0.346264,0.125304,0.196199,0.081034,0.223816,0.089748
36,4.894283,0,1,0,134,0.656923,-0.590144,0.348003,0.119290,0.179199,0.089982,0.224791,
37,5.062899,0,1,0,133,0.652524,-0.586356,0.351918,0.115953,0.180403,0.087516,0.212499,0.042520
39,5.370173,0,1,0,126,0.648863,-0.589076,0.357309,0.113868,0.176589,0.082962,0.216301,
40,5.711313,0,1,0,112,0.652847,-0.589083,0.357245,0.111017,0.163861,0.089125,0.213548,0.011550
41,5.872478,0,1,0,129,0.649977,-0.588494,0.362368,0.110844,0.161269,0.060938,0.202306,0.036872
44,6.286292,0,1,1,48,0.754643,-0.316405,0.303165,0.094174,0.125929,0.179785,0.091554,
45,6.434279,0,1,0,130,0.648364,-0.590089,0.341710,0.124832,0.218794,0.086496,0.210343,
46,6.590283,0,1,0,129,0.650173,-0.587868,0.355263,0.111379,0.171406,0.080238,0.215385,0.089157
47,6.744876,0,1,0,123,0.655325,-0.589569,0.352653,0.110882,0.154090,0.089213,0.215339,0.038421
48,6.895825,0,1,0,123,0.649697,-0.589787,0.350875,0.115282,0.169512,0.089028,0.215535,0.037772
49,7.046117,0,1,0,116,0.649417,-0.588552,0.357216,0.110162,0.176065,0.062459,0.209385,0.045564
52,7.448898,0,1,0,143,0.646604,-0.588642,0.347425,0.120836,0.202407,0.088890,0.224862,
56,7.995797,0,1,0,124,0.652688,-0.588506,0.354396,0.112378,0.169424,0.097242,0.211973,
57,8.156921,0,1,0,129,0.649609,-0.589217,0.361147,0.110399,0.164157,0.084940,0.207255,0.047451
58,8.306344,0,1,0,129,0.650203,-0.589461,0.360425,0.110797,0.172847,0.071912,0.211772,0.006321
59,8.454617,0,1,1,23,0.745525,-0.351165,0.302011,0.059705,0.085282,0.064486,0.101111,
60,8.594817,0,1,0,130,0.650525,-0.588247,0.357483,0.112770,0.172160,0.092539,0.213422,
61,8.749789,0,1,0,122,0.653456,-0.588352,0.358763,0.112744,0.141277,0.096786,0.216905,0.020887
63,9.035725,0,1,0,127,0.655897,-0.588628,0.353432,0.119205,0.191638,0.096929,0.218016,
64,9.195981,0,1,0,135,0.654581,-0.589769,0.347641,0.115817,0.159440,0.099615,0.211404,0.039028
68,9.748620,0,1,0,128,0.651375,-0.588414,0.358642,0.114013,0.168574,0.103534,0.213947,
69,9.901875,0,1,0,135,0.648339,-0.594061,0.351634,0.122703,0.182687,0.114898,0.214105,0.061184
72,10.317750,0,1,0,123,0.652474,-0.588640,0.359748,0.110460,0.145121,0.097777,0.206021,
73,10.467261,0,1,0,126,0.648098,-0.589505,0.367081,0.108941,0.155078,0.106345,0.197755,0.057344
76,10.896645,0,1,0,132,0.653040,-0.589913,0.346033,0.123861,0.181209,0.099325,0.218345,
77,11.050880,0,1,0,112,0.652912,-0.589801,0.352799,0.116569,0.168693,0.091154,0.206583,0.041899
80,11.472151,0,1,0,129,0.651652,-0.587977,0.360297,0.114662,0.158968,0.105938,0.208352,
81,11.639464,0,1,0,125,0.648302,-0.589400,0.360981,0.109466,0.165650,0.098941,0.207662,0.022378
88,12.603809,0,1,0,139,0.647753,-0.589335,0.358686,0.111623,0.175337,0.074256,0.205570,
89,12.761699,0,1,0,137,0.643193,-0.589706,0.362568,0.110785,0.181872,0.082269,0.206899,0.038542
90,12.926334,0,1,0,125,0.645164,-0.592705,0.361032,0.114294,0.168839,0.099976,0.213044,0.024186
92,13.206402,0,1,0,131,0.642632,-0.590031,0.367702,0.107919,0.157542,0.091774,0.202299,
94,13.480396,0,1,0,128,0.651733,-0.593159,0.349121,0.120713,0.182292,0.090995,0.205595,
97,13.885571,0,1,0,133,0.654898,-0.584007,0.358313,0.117876,0.157063,0.098366,0.216921,
99,14.164543,0,1,0,159,0.643328,-0.581066,0.350165,0.133906,0.221504,0.140362,0.227550,
100,14.320490,0,1,0,146,0.657230,-0.574842,0.364628,0.118139,0.185724,0.111835,0.217356,0.130184
101,14.470078,0,1,0,169,0.660573,-0.564696,0.377354,0.115986,0.143038,0.129145,0.200888,0.112932
102,14.619566,0,1,0,174,0.662415,-0.554299,0.364075,0.122849,0.193982,0.130071,0.212238,0.115829
103,14.780998,0,1,0,169,0.661671,-0.547561,0.377783,0.115400,0.156187,0.132883,0.216723,0.094247
104,14.931778,0,1,0,205,0.666509,-0.558978,0.368322,0.128531,0.146866,0.196106,0.215172,0.102156
105,15.099481,0,1,0,190,0.663929,-0.560619,0.373343,0.127068,0.141054,0.194819,0.204899,0.037655
106,15.241893,0,1,0,203,0.662207,-0.548496,0.368702,0.124703,0.147882,0.165458,0.208313,0.085323
107,15.392724,0,1,0,236,0.664440,-0.546813,0.367034,0.133938,0.201146,0.235145,0.214532,0.021645
108,15.552078,0,1,0,228,0.667173,-0.538105,0.377499,0.124078,0.152646,0.194985,0.203269,0.086784
109,15.705080,0,1,0,265,0.665866,-0.533974,0.370353,0.137762,0.162208,0.238016,0.220704,0.054960
110,15.874543,0,1,0,246,0.665293,-0.514841,0.374668,0.126621,0.174741,0.200985,0.206004,0.118435
111,16.029507,0,1,0,227,0.671489,-0.510128,0.375394,0.129764,0.155353,0.201817,0.200398,0.049876
112,16.177180,0,1,0,233,0.665792,-0.494152,0.381706,0.122753,0.156802,0.193896,0.203036,0.118704
113,16.336914,0,1,0,274,0.665642,-0.489365,0.376573,0.125255,0.171294,0.201894,0.217304,0.045686
114,16.501082,0,1,0,253,0.666298,-0.489182,0.379066,0.125146,0.146305,0.200711,0.202561,0.015905
115,16.663954,0,1,0,259,0.665936,-0.478908,0.381178,0.129748,0.167200,0.184260,0.219642,0.065677
116,16.822269,0,1,0,234,0.666575,-0.470150,0.373480,0.131627,0.181658,0.207023,0.222601,0.070247
117,16.993564,0,1,0,251,0.663976,-0.446309,0.375872,0.130027,0.166020,0.199635,0.210516,0.145279
118,17.149094,0,1,0,235,0.666015,-0.441898,0.380133,0.124653,0.159269,0.195218,0.201006,0.039599
119,17.306387,0,1,0,233,0.671715,-0.428882,0.380677,0.122254,0.151239,0.188347,0.201754,0.092235
120,17.459937,0,1,0,209,0.667898,-0.432562,0.387015,0.124733,0.143634,0.189742,0.194310,0.054890
121,17.611434,0,1,0,269,0.670263,-0.416874,0.377663,0.126328,0.146976,0.214968,0.209487,0.120550
122,17.763650,0,1,0,219,0.663185,-0.399456,0.386336,0.123019,0.154800,0.202660,0.194374,0.134252
123,17.922347,0,1,0,230,0.667520,-0.396001,0.375886,0.130938,0.155554,0.212365,0.207230,0.075920
124,18.075553,0,1,0,258,0.663511,-0.382351,0.371741,0.136375,0.175492,0.232263,0.216670,0.094221
125,18.240373,0,1,0,241,0.668994,-0.363800,0.384215,0.124380,0.178982,0.192782,0.197037,0.140150
126,18.410503,0,1,0,221,0.673773,-0.353590,0.378576,0.123684,0.141881,0.185183,0.207902,0.072823
127,18.569462,0,1,0,223,0.673220,-0.350929,0.378463,0.129543,0.152146,0.192995,0.201793,0.017464
128,18.729168,0,1,0,215,0.674744,-0.339844,0.381762,0.126658,0.134562,0.187472,0.207658,0.075410
129,18.883924,0,1,0,225,0.673501,-0.324100,0.383907,0.124070,0.146267,0.188897,0.206182,0.104249
