frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
1,0.187847,1,1,0.626306,-0.579512,0.347111,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.119217,0.140791,0.195791,0.119217,0.031211,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
3,0.473845,1,2,0.616524,-0.587078,0.354434,0.000000,0.047589,0.047589,0.010190,-0.032391,-0.025050,0.024249,0.120391,0.141479,0.196479,0.120391,0.036544,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
6,0.895492,1,3,0.623441,-0.576807,0.355905,0.000000,0.013380,0.013380,0.011738,-0.003978,0.003756,0.012210,0.111875,0.142263,0.197263,0.111875,0.031354,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
22,2.978582,2,1,0.627104,-0.596910,0.358255,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.117088,0.147508,0.202508,0.117088,0.021687,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
23,3.126463,2,2,0.618496,-0.581931,0.356135,0.010761,0.119563,0.119563,0.043385,-0.059126,0.102894,-0.014563,0.115847,0.144972,0.199972,0.115847,0.034070,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
27,3.673374,3,1,0.624595,-0.598896,0.363110,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.103476,0.129493,0.184493,0.103476,0.028249,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
28,3.812916,3,2,0.629452,-0.580811,0.350005,0.014860,0.165111,0.165111,0.049011,0.035085,0.130643,-0.094673,0.113755,0.138494,0.193494,0.113755,0.025063,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
29,3.961806,3,3,0.615424,-0.596099,0.352777,0.000000,0.048557,0.048557,0.089748,-0.031591,0.009634,-0.035594,0.125304,0.151893,0.206893,0.125304,0.037629,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
36,4.894283,4,1,0.620327,-0.586838,0.347057,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.119290,0.146029,0.201029,0.119290,0.036757,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
37,5.062899,4,2,0.624659,-0.585948,0.349317,0.000000,0.030158,0.030158,0.042520,0.026303,0.005402,0.013727,0.115953,0.145556,0.200556,0.115953,0.027989,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
39,5.370173,1,1,0.615556,-0.586487,0.355656,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.113868,0.144047,0.199047,0.113868,0.033448,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
