tau,distance_m,nearest_link,surface_density,forecast_radius
0.000000,0.116540758,left_link,medium,0.179810871
0.040000,0.121539919,left_link,medium,0.180424858
0.080000,0.126490572,left_link,medium,0.181038845
0.120000,0.131448480,left_link,medium,0.181652832
0.160000,0.136541443,left_link,medium,0.182266819
0.200000,0.141895154,left_link,medium,0.182880805
0.240000,0.147559743,left_link,medium,0.183494792
0.280000,0.153464805,left_link,medium,0.184108779
0.320000,0.159447315,left_link,medium,0.184722766
0.360000,0.165308476,left_link,medium,0.185336753
0.400000,0.170871919,left_link,medium,0.185950740
0.440000,0.176041217,left_link,medium,0.186564727
0.480000,0.180834601,left_link,medium,0.187178714
0.520000,0.185361616,left_link,medium,0.187792701
0.560000,0.189776855,left_link,medium,0.188406688
0.600000,0.194232834,left_link,medium,0.189020675
0.640000,0.198833579,left_link,medium,0.189634661
0.680000,0.203604917,left_link,medium,0.190248648
0.720000,0.208507024,left_link,medium,0.190862635
0.760000,0.213463612,left_link,medium,0.191476622
0.800000,0.214302580,upperArm_Link,medium,0.192090609
0.840000,0.213644798,upperArm_Link,medium,0.192704596
0.880000,0.211906609,upperArm_Link,medium,0.193318583
0.920000,0.210284821,upperArm_Link,medium,0.193932570
0.960000,0.208770844,upperArm_Link,medium,0.194546557
1.000000,0.207353573,upperArm_Link,medium,0.195160544
